ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0086065,cell communication involved in cardiac conduction,22/2968,24/6291,0.9166666666666666,1.9429750673854447,4.373892288279712,5.33795463365675e-6,0.015833658380940144,0.015076329992967824,Ank2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Cav1/Cxadr/Dsc2/Dsg2/Dsp/Gja1/Gjc1/Hrc/Kcnj5/Kcnn2/Kcnq1/Nup155/Ryr2/Slc8a1/Sri/Tbx18/Tnni3k,22
GO:0061337,cardiac conduction,30/2968,36/6291,0.8333333333333334,1.7663409703504043,4.357643908386207,7.85010331231539e-6,0.015833658380940144,0.015076329992967824,Abcc9/Agt/Ank2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Cav1/Cxadr/Dsc2/Dsg2/Dsp/Gja1/Gjc1/Hrc/Kcnd3/Kcnj2/Kcnj5/Kcnn2/Kcnq1/Mef2a/Nup155/Pln/Ryr2/Slc4a3/Slc8a1/Sri/Tbx18/Tmem65/Tnni3k,30
GO:0003013,circulatory system process,146/2968,241/6291,0.6058091286307054,1.2840785809352315,4.249730836688616,1.4095546617428385e-5,0.018953811684902035,0.01804724547613901,Abcc1/Abcc8/Abcc9/Abcg2/Actc1/Adcy6/Adra1a/Agt/Agtr1a/Akap6/Angpt1/Ank2/Ankrd11/Arhgap35/Atp1a1/Atp1a2/Atp1b1/Atp2a2/Bbs2/Bmpr2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Calm2/Camk2d/Casq2/Cav1/Cav3/Ccn2/Cd36/Cdc42/Chd7/Comt/Corin/Cxadr/Dmpk/Dnm1l/Dock4/Dock5/Dsc2/Dsg2/Dsp/Ece1/Egfr/Ephx2/Ext1/F11r/Fxyd1/Fyn/Gas6/Gch1/Gclm/Gja1/Gjc1/Gna12/Gnao1/Gpd1l/Hbegf/Hdac4/Heg1/Hopx/Hrc/Itga1/Itgb1/Kcnd2/Kcnd3/Kcnip2/Kcnj2/Kcnj5/Kcnk3/Kcnn2/Kcnq1/Lrp5/Mef2a/Mgll/Mkks/Mme/Mtor/Mybpc3/Myh6/Myh7b/Myl2/Myl3/Nampt/Nav2/Ncald/Nedd4l/Nisch/Npr2/Nr3c2/Nup155/P2rx4/P2ry2/Per2/Plec/Plekha7/Pln/Ppara/Ppard/Prep/Prkca/Prkg1/Ptp4a3/Ptprm/Rap1gds1/Rgs2/Rhoa/Rnls/Rnpep/Rock1/Rock2/Rps6ka2/Ryr2/Sema3a/Sgcg/Sh3gl2/Slc1a5/Slc22a5/Slc23a2/Slc27a1/Slc4a3/Slc8a1/Slit2/Smad3/Smad7/Snta1/Sod2/Sri/Stk39/Strit1/Tbx18/Tbx20/Tcap/Tgfb2/Tgfbr3/Thra/Tmem38a/Tmem38b/Tmem65/Tnnc1/Tnni3k/Tnnt2/Tpm1/Vegfa/Zfas1,146
GO:0008015,blood circulation,138/2968,228/6291,0.6052631578947368,1.2829213363597674,4.112268286862238,2.5816507072275128e-5,0.026035947382389468,0.024790640607034724,Abcc8/Abcc9/Actc1/Adcy6/Adra1a/Agt/Agtr1a/Akap6/Angpt1/Ank2/Ankrd11/Arhgap35/Atp1a1/Atp1a2/Atp1b1/Atp2a2/Bbs2/Bmpr2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Calm2/Camk2d/Casq2/Cav1/Cav3/Ccn2/Cdc42/Chd7/Comt/Corin/Cxadr/Dmpk/Dnm1l/Dock4/Dock5/Dsc2/Dsg2/Dsp/Ece1/Egfr/Ephx2/Ext1/F11r/Fxyd1/Gas6/Gch1/Gclm/Gja1/Gjc1/Gna12/Gnao1/Gpd1l/Hbegf/Hdac4/Hopx/Hrc/Itga1/Itgb1/Kcnd2/Kcnd3/Kcnip2/Kcnj2/Kcnj5/Kcnk3/Kcnn2/Kcnq1/Lrp5/Mef2a/Mgll/Mkks/Mme/Mtor/Mybpc3/Myh6/Myh7b/Myl2/Myl3/Nampt/Nav2/Ncald/Nedd4l/Nisch/Npr2/Nr3c2/Nup155/P2rx4/P2ry2/Per2/Plec/Plekha7/Pln/Ppara/Ppard/Prep/Prkca/Prkg1/Ptp4a3/Ptprm/Rap1gds1/Rgs2/Rhoa/Rnls/Rnpep/Rock1/Rock2/Rps6ka2/Ryr2/Sema3a/Sgcg/Sh3gl2/Slc23a2/Slc4a3/Slc8a1/Slit2/Smad3/Smad7/Snta1/Sod2/Sri/Stk39/Strit1/Tbx18/Tbx20/Tcap/Tgfb2/Tgfbr3/Thra/Tmem38a/Tmem38b/Tmem65/Tnnc1/Tnni3k/Tnnt2/Tpm1/Vegfa/Zfas1,138
GO:0006082,organic acid metabolic process,201/2968,349/6291,0.5759312320916905,1.2207491176175287,4.009936232991367,3.843749302768412e-5,0.026092775200702353,0.024844750334619647,Abcc9/Abcd2/Abcd3/Abhd2/Acaa2/Acacb/Acad11/Acad12/Acadl/Acadm/Acat1/Aco2/Acot11/Acox1/Acsl6/Acsm5/Acss1/Acss2/Adhfe1/Adss1/Agt/Aig1/Akr1a1/Akr1b1/Akt2/Aldh1a1/Aldh4a1/Aldh5a1/Aldh6a1/Amacr/Ankrd23/Apc/Apip/Appl2/Arl2/As3mt/Asrgl1/Atp1a2/Auh/Bcat2/Bckdha/Bckdhb/Cav1/Cbr4/Ces1d/Comt/Cpt1a/Cs/Cyb5a/Cyp27a1/Cyp2b10/Cyp2d22/Cyp2u1/Dbt/Dct/Ddit4/Ddo/Decr1/Dhtkd1/Dlat/Dld/Dlst/Echdc2/Echdc3/Echs1/Eci2/Ehhadh/Eif2ak3/Elovl5/Eno1/Eno3/Enpp1/Ephx2/Ero1a/Errfi1/Esrrb/Etfdh/Fabp3/Fah/Fgfr1/Fh1/Fkrp/Flcn/Gart/Gck/Gclm/Ghr/Glud1/Glul/Gpat4/Gpd1/Gpi1/Gpt2/Gsto1/Hacd3/Hadh/Hadhb/Hdac4/Hibadh/Hibch/Hk1/Hoga1/Hsd17b4/Idh1/Idh2/Idh3b/Inpp4a/Insr/Irs1/Ivd/Lias/Lonp2/Lpgat1/Lpin1/Lpl/Lypla1/Mapk14/Mapk9/Mblac2/Mccc1/Mccc2/Mdh1/Mdh2/Mecr/Mgll/Mgst3/Mlxipl/Mmut/Mpc1/Mpi/Mrps36/Mtarc2/Mtch2/Mthfr/Mtor/Mtr/Myo5a/Nfe2l1/Noxred1/Nudt7/Oat/Oaz1/Odc1/Ogdh/Ogdhl/Pah/Pam/Pcbd2/Pcmt1/Pcx/Pdk1/Pdk4/Pecr/Per2/Pex13/Pfkfb2/Pfkm/Pfkp/Pgam1/Phyh/Plod2/Pm20d1/Pnkd/Por/Ppara/Ppard/Ppargc1a/Ppat/Ppp2ca/Prkaa2/Prkag1/Prodh/Psph/Pter/Ptgds/Ptges3/Qki/Rptor/Scp2/Sdha/Sdhaf3/Sdhb/Sdsl/Sirt2/Slc16a1/Slc23a2/Slc27a1/Slc4a4/Sord/Srr/St6gal1/Stat3/Sucla2/Syk/Tecrl/Tlr4/Trim63/Trp53/Ucp3/Ugp2/Vdac1,201
GO:0043436,oxoacid metabolic process,199/2968,346/6291,0.5751445086705202,1.2190815714441519,3.9615037166348044,4.707243296175083e-5,0.026092775200702353,0.024844750334619647,Abcc9/Abcd2/Abcd3/Abhd2/Acaa2/Acacb/Acad11/Acad12/Acadl/Acadm/Acat1/Aco2/Acot11/Acox1/Acsl6/Acsm5/Acss1/Acss2/Adhfe1/Adss1/Agt/Aig1/Akr1a1/Akr1b1/Akt2/Aldh1a1/Aldh4a1/Aldh5a1/Aldh6a1/Amacr/Ankrd23/Apc/Apip/Appl2/Arl2/As3mt/Asrgl1/Atp1a2/Auh/Bcat2/Bckdha/Bckdhb/Cav1/Cbr4/Ces1d/Comt/Cpt1a/Cs/Cyb5a/Cyp27a1/Cyp2b10/Cyp2d22/Cyp2u1/Dbt/Dct/Ddit4/Ddo/Decr1/Dhtkd1/Dlat/Dld/Dlst/Echdc2/Echdc3/Echs1/Eci2/Ehhadh/Eif2ak3/Elovl5/Eno1/Eno3/Enpp1/Ephx2/Ero1a/Errfi1/Esrrb/Etfdh/Fabp3/Fah/Fgfr1/Fh1/Fkrp/Flcn/Gart/Gck/Gclm/Glud1/Glul/Gpat4/Gpd1/Gpi1/Gpt2/Gsto1/Hacd3/Hadh/Hadhb/Hdac4/Hibadh/Hibch/Hk1/Hoga1/Hsd17b4/Idh1/Idh2/Idh3b/Inpp4a/Insr/Irs1/Ivd/Lias/Lonp2/Lpgat1/Lpin1/Lpl/Lypla1/Mapk14/Mapk9/Mblac2/Mccc1/Mccc2/Mdh1/Mdh2/Mecr/Mgll/Mgst3/Mlxipl/Mmut/Mpc1/Mpi/Mrps36/Mtarc2/Mtch2/Mthfr/Mtor/Mtr/Myo5a/Nfe2l1/Noxred1/Nudt7/Oat/Oaz1/Odc1/Ogdh/Ogdhl/Pah/Pam/Pcbd2/Pcmt1/Pcx/Pdk1/Pdk4/Pecr/Per2/Pex13/Pfkfb2/Pfkm/Pfkp/Pgam1/Phyh/Plod2/Pm20d1/Pnkd/Por/Ppara/Ppard/Ppargc1a/Ppat/Ppp2ca/Prkaa2/Prkag1/Prodh/Psph/Ptgds/Ptges3/Qki/Rptor/Scp2/Sdha/Sdhaf3/Sdhb/Sdsl/Sirt2/Slc16a1/Slc23a2/Slc27a1/Slc4a4/Sord/Srr/St6gal1/Stat3/Sucla2/Syk/Tecrl/Tlr4/Trim63/Trp53/Ucp3/Ugp2/Vdac1,199
GO:0043269,regulation of monoatomic ion transport,117/2968,191/6291,0.612565445026178,1.2983993310847999,3.957689436821764,5.0399903223264075e-5,0.026092775200702353,0.024844750334619647,Abcc8/Abcc9/Actn2/Afg3l2/Agt/Agtr1a/Akap6/Akt2/Akt3/Ank2/Ank3/Ano6/Asph/Atp1a1/Atp1a2/Atp1b1/Atp1b3/Atp2b2/Atpsckmt/Bcl2/Best3/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Calm2/Camk2a/Camk2d/Casq2/Cav1/Cav3/Chd7/Chp1/Cnksr3/Coa8/Commd1/Dmpk/Dysf/Egf/Fgf14/Fxyd1/Fyn/Gck/Gja1/Gnao1/Gpd1l/Gsto1/Hfe/Homer1/Hrc/Inpp5k/Itgb1/Itpr1/Jph2/Kcnab1/Kcnip2/Kcnip4/Kcnj2/Kcnj3/Kcnj5/Kcnn2/Kcnq1/Kif5b/Lyn/Mllt6/Mtor/Myo5a/Nedd4l/Nipsnap2/Nr3c2/Oxsr1/P2rx4/P2rx5/Per1/Phb2/Pirt/Pkd2/Plcb1/Plcb4/Plcg2/Pln/Ppp3cc/Prkce/Prkd1/Prnp/Ptpn3/Pxk/Rgs7/Rhoa/Ryr2/Saraf/Serpine1/Sestd1/Sik1/Slc36a2/Slc8a1/Snta1/Sri/Stc2/Stim1/Stimate/Stk39/Strit1/Tesc/Tgfb2/Tmem168/Tmem38a/Tmem38b/Tmx1/Tspan18/Ubash3b/Ubr3/Vdac1/Vmp1/Wnk2/Ywhaq/Zfas1,117
GO:0019752,carboxylic acid metabolic process,196/2968,341/6291,0.5747800586510264,1.2183090798428595,3.9172618783287656,5.656530536298076e-5,0.026092775200702353,0.024844750334619647,Abcc9/Abcd2/Abcd3/Abhd2/Acaa2/Acacb/Acad11/Acad12/Acadl/Acadm/Acat1/Aco2/Acot11/Acox1/Acsl6/Acsm5/Acss1/Acss2/Adhfe1/Adss1/Agt/Aig1/Akr1a1/Akr1b1/Akt2/Aldh1a1/Aldh4a1/Aldh5a1/Aldh6a1/Amacr/Ankrd23/Apc/Apip/Appl2/Arl2/As3mt/Asrgl1/Atp1a2/Auh/Bcat2/Bckdha/Bckdhb/Cav1/Cbr4/Ces1d/Comt/Cpt1a/Cs/Cyb5a/Cyp27a1/Cyp2b10/Cyp2d22/Cyp2u1/Dbt/Dct/Ddit4/Ddo/Decr1/Dhtkd1/Dlat/Dld/Dlst/Echdc2/Echdc3/Echs1/Eci2/Ehhadh/Eif2ak3/Elovl5/Eno1/Eno3/Enpp1/Ephx2/Ero1a/Errfi1/Esrrb/Etfdh/Fabp3/Fah/Fh1/Fkrp/Flcn/Gart/Gck/Gclm/Glud1/Glul/Gpat4/Gpd1/Gpi1/Gpt2/Gsto1/Hacd3/Hadh/Hadhb/Hdac4/Hibadh/Hibch/Hk1/Hoga1/Hsd17b4/Idh1/Idh2/Idh3b/Insr/Irs1/Ivd/Lias/Lonp2/Lpgat1/Lpin1/Lpl/Lypla1/Mapk14/Mapk9/Mblac2/Mccc1/Mccc2/Mdh1/Mdh2/Mecr/Mgll/Mgst3/Mlxipl/Mmut/Mpc1/Mpi/Mrps36/Mtch2/Mthfr/Mtor/Mtr/Myo5a/Nfe2l1/Noxred1/Nudt7/Oat/Oaz1/Odc1/Ogdh/Ogdhl/Pah/Pam/Pcbd2/Pcmt1/Pcx/Pdk1/Pdk4/Pecr/Per2/Pex13/Pfkfb2/Pfkm/Pfkp/Pgam1/Phyh/Plod2/Pm20d1/Pnkd/Por/Ppara/Ppard/Ppargc1a/Ppat/Ppp2ca/Prkaa2/Prkag1/Prodh/Psph/Ptgds/Ptges3/Qki/Rptor/Scp2/Sdha/Sdhaf3/Sdhb/Sdsl/Sirt2/Slc16a1/Slc23a2/Slc27a1/Slc4a4/Sord/Srr/St6gal1/Stat3/Sucla2/Syk/Tecrl/Tlr4/Trim63/Trp53/Ucp3/Ugp2/Vdac1,196
GO:0035725,sodium ion transmembrane transport,35/2968,46/6291,0.7608695652173914,1.6127461033634127,3.941716206689075,5.821392583200822e-5,0.026092775200702353,0.024844750334619647,Ank3/Ano6/Atp1a1/Atp1a2/Atp1b1/Atp1b3/Camk2d/Cav3/Chp1/Cnksr3/Commd1/Fgf14/Fxyd1/Gpd1l/Kcnk3/Kcnq1/Nedd4l/Pkd2/Plcb1/Ptpn3/Slc12a2/Slc20a1/Slc20a2/Slc24a2/Slc38a2/Slc38a4/Slc41a3/Slc4a4/Slc4a7/Slc8a1/Snta1/Stk39/Tesc/Tmem168/Wnk2,35
GO:0086001,cardiac muscle cell action potential,28/2968,35/6291,0.8,1.6956873315363883,3.9002446290381685,6.835083654243681e-5,0.02757272746121901,0.02625391605719494,Ank2/Ank3/Atp2a2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Calm2/Camk2d/Cav1/Cav3/Cxadr/Dsc2/Dsg2/Dsp/Gpd1l/Kcnd2/Kcnd3/Kcnj2/Kcnj5/Kcnn2/Kcnq1/Nedd4l/Nup155/Ryr2/Slc4a3/Snta1/Tbx18,28
