ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0003015,heart process,56/1437,137/6335,0.40875912408759124,1.8020104739700002,5.140111748505042,1.146070182279268e-6,0.0017154930100845532,0.0016372848409813656,Abcc9/Actc1/Adra1a/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Cdc42/Cxadr/Dmpk/Dnm1l/Dsg2/Ext1/Fxyd1/Fyn/Gja1/Gjc1/Gpd1l/Hbegf/Hdac4/Hopx/Kcnd2/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Mtor/Myh6/Myh7b/Myl2/Myl3/P2rx4/Pln/Rgs2/Rnf207/Rnls/Ryr2/Sema3a/Slc8a1/Snta1/Sri/Strit1/Thrb/Tmem65/Tnnc1/Tnnt2/Tpm1/Trdn/Ttn/Wwtr1,56
GO:0006941,striated muscle contraction,42/1437,94/6335,0.44680851063829785,1.9697508106427397,5.130444690675084,1.6345553869670231e-6,0.0017154930100845532,0.0016372848409813656,Abcc9/Actc1/Adra1a/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Dmpk/Dsg2/Fxyd1/Gpd1l/Hdac4/Homer1/Kcnd3/Kcnn2/Kcnq1/Lmod3/Mtor/Myh6/Myh7b/Myl2/Myl3/P2rx4/Pln/Prkd1/Rgs2/Rnf207/Ryr2/Slc8a1/Snta1/Sri/Strit1/Tnnc1/Tnnt2/Tpm1/Ttn,42
GO:0060048,cardiac muscle contraction,38/1437,82/6335,0.4634146341463415,2.0429587385644212,5.148584706196094,1.70364176684508e-6,0.0017154930100845532,0.0016372848409813656,Abcc9/Actc1/Adra1a/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Dsg2/Fxyd1/Gpd1l/Hdac4/Kcnd3/Kcnn2/Kcnq1/Mtor/Myh6/Myh7b/Myl2/Myl3/P2rx4/Pln/Rgs2/Rnf207/Ryr2/Slc8a1/Snta1/Sri/Strit1/Tnnc1/Tnnt2/Tpm1/Ttn,38
GO:0060047,heart contraction,54/1437,132/6335,0.4090909090909091,1.803473144809262,5.052606352287105,1.725848098676613e-6,0.0017154930100845532,0.0016372848409813656,Abcc9/Actc1/Adra1a/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Cdc42/Cxadr/Dmpk/Dnm1l/Dsg2/Ext1/Fxyd1/Gja1/Gjc1/Gpd1l/Hbegf/Hdac4/Hopx/Kcnd2/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Mtor/Myh6/Myh7b/Myl2/Myl3/P2rx4/Pln/Rgs2/Rnf207/Rnls/Ryr2/Sema3a/Slc8a1/Snta1/Sri/Strit1/Thrb/Tmem65/Tnnc1/Tnnt2/Tpm1/Trdn/Ttn,54
GO:0043269,regulation of monoatomic ion transport,71/1437,190/6335,0.3736842105263158,1.647383071457349,4.90721649900286,2.4680377528569827e-6,0.0018208133482033558,0.0017378036959316686,Abcc8/Abcc9/Afg3l2/Akt2/Ank2/Ank3/Asph/Atp1a1/Atp1b1/Atp1b3/Atpsckmt/Bcl2/Best3/Cacna1c/Cacna2d1/Cacnb2/Camk2a/Camk2d/Casq2/Chd7/Chp1/Dmpk/Dysf/Egf/Epb41/Fxyd1/Fyn/Gck/Gja1/Gnaq/Gpd1l/Homer1/Homer2/Jph2/Kcnip2/Kcnip4/Kcnj3/Kcnn2/Kcnq1/Kif5b/Mtor/Myo5a/Nr3c2/P2rx4/Pirt/Pkd2/Plcb4/Pln/Prkce/Prkd1/Ptpn3/Pxk/Rgs7/Rnf207/Ryr2/Saraf/Serpine1/Sestd1/Slc36a2/Slc8a1/Snta1/Sri/Stc2/Strit1/Tesc/Tmem168/Tmx1/Trdn/Trpc1/Wnk2/Ywhaq,71
GO:0003013,circulatory system process,85/1437,239/6335,0.35564853556485354,1.5678729803781122,4.84714151938268,2.747706259864219e-6,0.0018208133482033558,0.0017378036959316686,Abcc8/Abcc9/Actc1/Adcy6/Adra1a/Angpt1/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Cdc42/Chd7/Corin/Cxadr/Dmpk/Dnm1l/Dock5/Dsg2/Egfr/Ephx2/Ext1/Fxyd1/Fyn/Gja1/Gjc1/Gnaq/Gpd1l/Hbegf/Hdac4/Hopx/Itga1/Itga9/Kcnd2/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Lnpep/Mgll/Mkks/Mme/Mtor/Myh6/Myh7b/Myl2/Myl3/Nampt/Ncald/Nr3c2/P2rx4/Pde3a/Pln/Ppard/Prkg1/Ptprm/Rgs2/Rnf207/Rnls/Rock2/Ryr2/Sema3a/Sh3gl2/Slc22a5/Slc27a1/Slc8a1/Smad3/Snta1/Sri/Strit1/Tgfbr3/Thrb/Tmem65/Tnnc1/Tnnt2/Tpm1/Trdn/Ttn/Vegfa/Wwtr1,85
GO:0008015,blood circulation,81/1437,227/6335,0.3568281938325991,1.5730734919481664,4.762464570269491,4.082180094202509e-6,0.0023186782935070253,0.002212971314225571,Abcc8/Abcc9/Actc1/Adcy6/Adra1a/Angpt1/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Cdc42/Chd7/Corin/Cxadr/Dmpk/Dnm1l/Dock5/Dsg2/Egfr/Ephx2/Ext1/Fxyd1/Gja1/Gjc1/Gnaq/Gpd1l/Hbegf/Hdac4/Hopx/Itga1/Itga9/Kcnd2/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Lnpep/Mgll/Mkks/Mme/Mtor/Myh6/Myh7b/Myl2/Myl3/Nampt/Ncald/Nr3c2/P2rx4/Pde3a/Pln/Ppard/Prkg1/Ptprm/Rgs2/Rnf207/Rnls/Rock2/Ryr2/Sema3a/Sh3gl2/Slc8a1/Smad3/Snta1/Sri/Strit1/Tgfbr3/Thrb/Tmem65/Tnnc1/Tnnt2/Tpm1/Trdn/Ttn/Vegfa,81
GO:0008016,regulation of heart contraction,45/1437,109/6335,0.41284403669724773,1.8200187699909982,4.6772491782552414,9.42641952444115e-6,0.004684930503647251,0.00447134768231715,Abcc9/Adra1a/Ank2/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Casq2/Ccn2/Cxadr/Dmpk/Dsg2/Fxyd1/Gja1/Gjc1/Gpd1l/Hbegf/Hdac4/Hopx/Kcnd2/Kcnd3/Kcnip2/Kcnn2/Kcnq1/Myh6/Myh7b/Myl2/Myl3/P2rx4/Pln/Rgs2/Rnf207/Rnls/Ryr2/Sema3a/Slc8a1/Snta1/Sri/Strit1/Thrb/Tmem65/Tnnt2/Tpm1,45
GO:0010959,regulation of metal ion transport,63/1437,171/6335,0.3684210526315789,1.6241804929861186,4.481619232750604,1.5368423877357726e-5,0.006789428148486035,0.0064799026991666205,Abcc8/Abcc9/Afg3l2/Akt2/Ank2/Ank3/Asph/Atp1a1/Atp1b1/Atp1b3/Bcl2/Cacna1c/Cacna2d1/Cacnb2/Camk2a/Camk2d/Casq2/Chd7/Chp1/Dmpk/Dysf/Egf/Epb41/Fxyd1/Fyn/Gck/Gja1/Gnaq/Gpd1l/Homer1/Homer2/Jph2/Kcnip2/Kcnip4/Kcnn2/Kcnq1/Kif5b/Myo5a/Nr3c2/P2rx4/Pkd2/Plcb4/Pln/Prkce/Prkd1/Ptpn3/Rgs7/Rnf207/Ryr2/Saraf/Serpine1/Sestd1/Slc8a1/Snta1/Sri/Stc2/Strit1/Tesc/Tmem168/Tmx1/Trdn/Trpc1/Wnk2,63
GO:0070252,actin-mediated cell contraction,29/1437,62/6335,0.46774193548387094,2.0620356028464317,4.551507892030391,2.3011402382220473e-5,0.008616530115016003,0.00822370831955753,Abcc9/Actc1/Ank2/Atp1a1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Dsg2/Fxyd1/Gpd1l/Kcnd3/Kcnn2/Kcnq1/Limch1/Myh6/Myh7b/Pln/Qki/Rnf207/Ryr2/Snta1/Sri/Strit1/Tnnc1/Tnnt2/Tpm1,29
