ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0061061,muscle structure development,107/925,357/6105,0.29971988795518206,1.9781512605042015,8.04813024771605,1.59284189031101e-13,6.063949076414016e-10,5.169191102977731e-10,Acadm/Actc1/Actg1/Actn2/Adprhl1/Adra1a/Afg3l2/Akap13/Alpk2/Alpk3/Angpt1/Ank2/Ankrd17/Arid2/Asb2/Atf3/Atp2a2/Bmpr1a/Btg2/Casq2/Ccnt2/Cdh2/Chd2/Dag1/Dcaf8/Ddx17/Ddx5/Des/Dpf3/Dsp/Dyrk1a/Dysf/Egln1/Egr1/Epc1/Ephb1/Fhl2/Fhod3/Flnc/Fos/Fxr1/Gja1/Gpcpd1/Hdac4/Homer1/Jph1/Lama2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mtor/Mtss1/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Myom2/Mypn/Neb/Nebl/Neo1/Nf1/Nr1d2/Nr4a1/Pdlim3/Pdlim5/Pik3r1/Ppara/Ppp2r3a/Prkg1/Rarb/Rbm24/Rcan1/Ripor2/Rora/Rpl3l/Ryr2/Sik1/Slc25a4/Slc8a1/Smad7/Smyd1/Smyd3/Sorbs2/Sox6/Spag9/Svil/Syne1/Tcf7l2/Tgfbr3/Tnnc1/Tnni3/Tnnt2/Tpm1/Trim63/Ttn/Utrn/Vegfa/Vps13b/Xirp1/Zeb1,107
GO:0060537,muscle tissue development,82/925,250/6105,0.328,2.1648,7.94641359684306,7.363576744985537e-13,1.401656833407997e-9,1.1948372160416006e-9,Acadm/Actc1/Actn2/Adprhl1/Adra1a/Akap13/Alpk2/Alpk3/Angpt1/Apc/Arid2/Asb2/Atf3/Bmpr1a/Btg2/Ccnt2/Ddx17/Ddx5/Dlg1/Dsg2/Dsp/Dyrk1a/Egln1/Egr1/Ephb1/Fgf1/Fhl2/Fhod3/Fos/Gja1/Gpcpd1/Hdac4/Homer1/Jarid2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mtor/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Neb/Nebl/Nf1/Nr1d2/Nr4a1/Pdlim5/Pkd2/Pln/Ppara/Prkg1/Rarb/Rbm24/Rcan1/Rpl3l/Ryr2/Schip1/Sgcg/Sik1/Slc25a4/Slc8a1/Smad7/Smyd1/Sorbs2/Sox6/Svil/Tcf7l2/Tgfbr3/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn/Vegfa/Xirp1,82
GO:0014706,striated muscle tissue development,79/925,239/6105,0.3305439330543933,2.1815899581589955,7.8742275616888975,1.2668052521884564e-12,1.6075758650271512e-9,1.3703721377182495e-9,Acadm/Actc1/Actn2/Adprhl1/Adra1a/Akap13/Alpk2/Alpk3/Angpt1/Apc/Arid2/Asb2/Atf3/Bmpr1a/Btg2/Ccnt2/Ddx17/Ddx5/Dsg2/Dsp/Dyrk1a/Egln1/Egr1/Ephb1/Fgf1/Fhl2/Fhod3/Fos/Gja1/Gpcpd1/Hdac4/Homer1/Jarid2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mtor/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Neb/Nebl/Nf1/Nr1d2/Nr4a1/Pdlim5/Pln/Ppara/Prkg1/Rarb/Rbm24/Rcan1/Rpl3l/Ryr2/Sgcg/Sik1/Slc25a4/Slc8a1/Smad7/Smyd1/Sorbs2/Sox6/Svil/Tcf7l2/Tgfbr3/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn/Vegfa/Xirp1,79
GO:0030029,actin filament-based process,108/925,378/6105,0.2857142857142857,1.8857142857142857,7.5125816790400055,3.758327974740795e-12,3.5769886499595513e-9,3.0491908279278605e-9,Abra/Actc1/Actg1/Actn2/Adprhl1/Akap13/Ank2/Asb2/Atp1a1/Atp2a2/Auts2/Bcas3/Braf/Cacna1c/Cacnb2/Cap2/Casq2/Ccn2/Cd2ap/Clasp2/Coro6/Cyfip2/Daam1/Dixdc1/Dlg1/Dsg2/Dsp/Efna5/Epb41/Fermt2/Fhod3/Flnc/Fmn1/Gja1/Hmcn1/Kank1/Kcnd3/Kcnn2/Kcnq1/Limch1/Lpin1/Mef2a/Mical2/Mical3/Mkks/Mtor/Mtss1/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Mylk3/Myo18b/Myo3b/Myo5a/Myo5c/Myo6/Myom2/Mypn/Neb/Nebl/Nedd4l/Nedd9/Nf1/Nos1ap/Nrp1/Pafah1b1/Pakap/Palld/Pam/Pard3/Pdlim3/Pdlim5/Phactr2/Phactr3/Pik3r1/Pln/Ppargc1b/Ppfia1/Ppp1r9a/Prkce/Prkcq/Rhobtb1/Rnh1/Rock2/Ryr2/Sema5a/Shroom3/Snta1/Sorbs1/Sptan1/Sptbn1/Ssh2/Stard13/Strit1/Svil/Synpo/Synpo2/Thsd7a/Tnik/Tnnc1/Tnnt2/Tpm1/Trpm7/Ttn/Wipf3/Xirp1,108
GO:0048738,cardiac muscle tissue development,56/925,147/6105,0.38095238095238093,2.5142857142857142,7.852889603571488,4.891145338389761e-12,3.7241180606499636e-9,3.1746107533169755e-9,Acadm/Actc1/Actn2/Adprhl1/Adra1a/Akap13/Alpk2/Alpk3/Angpt1/Apc/Arid2/Asb2/Bmpr1a/Dsg2/Dsp/Dyrk1a/Egln1/Fgf1/Fhl2/Fhod3/Gja1/Jarid2/Lrrc10/Mef2a/Mtor/Mybpc3/Myh6/Myh7/Myl2/Myl3/Mylk3/Myo18b/Myocd/Neb/Nebl/Pdlim5/Pln/Ppara/Prkg1/Rarb/Ryr2/Sgcg/Sik1/Slc25a4/Slc8a1/Smad7/Sorbs2/Sox6/Tgfbr3/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn/Vegfa/Xirp1,56
GO:0055001,muscle cell development,50/925,130/6105,0.38461538461538464,2.5384615384615388,7.492083580844678,4.680199115696411e-11,2.9695863389093726e-8,2.5314129602968482e-8,Actc1/Actg1/Actn2/Adprhl1/Adra1a/Afg3l2/Akap13/Alpk2/Alpk3/Ank2/Asb2/Atp2a2/Bmpr1a/Casq2/Dcaf8/Dyrk1a/Dysf/Fhl2/Fhod3/Flnc/Hdac4/Homer1/Lncpint/Lrrc10/Mef2a/Mtor/Mybpc3/Myh6/Myl2/Mylk3/Myo18b/Myocd/Myom2/Mypn/Neb/Nebl/Pdlim5/Ppara/Prkg1/Rcan1/Slc25a4/Slc8a1/Smyd3/Sorbs2/Tnnt2/Tpm1/Trim63/Ttn/Vegfa/Xirp1,50
GO:0060048,cardiac muscle contraction,37/925,82/6105,0.45121951219512196,2.9780487804878053,7.6199257772970705,7.272257455221343e-11,3.9550691617182363e-8,3.3714841705935946e-8,Actc1/Adra1a/Ank2/Atp1a1/Atp2a2/Cacna1c/Cacnb2/Casq2/Ccn2/Dlg1/Dsg2/Dsp/Hdac4/Kcnd3/Kcnn2/Kcnq1/Mtor/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Nedd4l/Nppa/Pln/Ryr2/Slc8a1/Smad7/Snta1/Strit1/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn,37
GO:0060047,heart contraction,50/925,132/6105,0.3787878787878788,2.5,7.361989882336455,8.958443587389628e-11,4.263099342149039e-8,3.63406336577924e-8,Actc1/Adra1a/Ank2/Ankrd11/Atp1a1/Atp2a2/Cacna1c/Cacnb2/Casq2/Ccn2/Chrm2/Dlg1/Dsg2/Dsp/Ext1/Gja1/Hdac4/Kcnd2/Kcnd3/Kcnn2/Kcnq1/Mef2a/Mtor/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Nedd4l/Nos1ap/Nppa/Pik3r1/Pln/Prkca/Rps6ka2/Ryr2/Sgcg/Slc8a1/Smad7/Snta1/Strit1/Thrb/Tmem65/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn,50
GO:0055002,striated muscle cell development,46/925,117/6105,0.39316239316239315,2.594871794871795,7.360224506353515,1.1872519040072684e-10,4.4886033472692126e-8,3.826293426134955e-8,Actc1/Actg1/Actn2/Adprhl1/Adra1a/Akap13/Alpk2/Alpk3/Asb2/Bmpr1a/Casq2/Dcaf8/Dyrk1a/Fhl2/Fhod3/Flnc/Hdac4/Homer1/Lncpint/Lrrc10/Mef2a/Mtor/Mybpc3/Myh6/Myl2/Mylk3/Myo18b/Myocd/Myom2/Mypn/Neb/Nebl/Pdlim5/Ppara/Prkg1/Rcan1/Slc25a4/Slc8a1/Smyd3/Sorbs2/Tnnt2/Tpm1/Trim63/Ttn/Vegfa/Xirp1,46
GO:0003015,heart process,51/925,137/6105,0.3722627737226277,2.456934306569343,7.2878444587984195,1.2145111228815152e-10,4.4886033472692126e-8,3.826293426134955e-8,Actc1/Adra1a/Ank2/Ankrd11/Atp1a1/Atp2a2/Cacna1c/Cacnb2/Casq2/Ccn2/Chrm2/Dlg1/Dsg2/Dsp/Ext1/Fyn/Gja1/Hdac4/Kcnd2/Kcnd3/Kcnn2/Kcnq1/Mef2a/Mtor/Mybpc3/Myh6/Myh7/Myh7b/Myl2/Myl3/Myl4/Nedd4l/Nos1ap/Nppa/Pik3r1/Pln/Prkca/Rps6ka2/Ryr2/Sgcg/Slc8a1/Smad7/Snta1/Strit1/Thrb/Tmem65/Tnnc1/Tnni3/Tnnt2/Tpm1/Ttn,51
