ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0006915,apoptotic process,10,-0.6738835681347167,-1.6392884521829751,0.022982751389508702,0.6147885996693578,0.6147885996693578,16,"tags=60%, list=25%, signal=53%",Cdc42/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0012501,programmed cell death,10,-0.6738835681347167,-1.6392884521829751,0.022982751389508702,0.6147885996693578,0.6147885996693578,16,"tags=60%, list=25%, signal=53%",Cdc42/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0042981,regulation of apoptotic process,10,-0.6738835681347167,-1.6392884521829751,0.022982751389508702,0.6147885996693578,0.6147885996693578,16,"tags=60%, list=25%, signal=53%",Cdc42/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0043067,regulation of programmed cell death,10,-0.6738835681347167,-1.6392884521829751,0.022982751389508702,0.6147885996693578,0.6147885996693578,16,"tags=60%, list=25%, signal=53%",Cdc42/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0000902,cell morphogenesis,10,0.6725128600974091,1.460270932965539,0.09959349593495935,0.9143636363636364,0.9143636363636364,9,"tags=30%, list=14%, signal=31%",Robo2/Actn1/Pecam1
GO:0040011,locomotion,11,0.6399061350094178,1.4202767722517784,0.12298387096774194,0.9143636363636364,0.9143636363636364,3,"tags=18%, list=5%, signal=21%",Robo2/Lrch1
GO:0040012,regulation of locomotion,11,0.6399061350094178,1.4202767722517784,0.12298387096774194,0.9143636363636364,0.9143636363636364,3,"tags=18%, list=5%, signal=21%",Robo2/Lrch1
GO:0050793,regulation of developmental process,10,0.6499855344616893,1.4113558849789083,0.13008130081300814,0.9143636363636364,0.9143636363636364,1,"tags=10%, list=2%, signal=12%",Robo2
GO:0008219,cell death,11,-0.5548542188244217,-1.3775027426605246,0.12401574803149606,0.9143636363636364,0.9143636363636364,11,"tags=55%, list=17%, signal=55%",Cdc42/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0034330,cell junction organization,10,0.6182302013495723,1.3424034639002305,0.18699186991869918,0.9143636363636364,0.9143636363636364,11,"tags=40%, list=17%, signal=39%",Robo2/Actn1/Pecam1/Adgrl2
GO:0035556,intracellular signal transduction,19,-0.4659479128261994,-1.3334509041441454,0.09368191721132897,0.9143636363636364,0.9143636363636364,16,"tags=53%, list=25%, signal=56%",Sash1/Myo6/Cdc42/Rasa4/Rapgef5/Sgk3/Grik2/Acer2/Casp4/Dlc1
GO:0009889,regulation of biosynthetic process,15,-0.4835236162753406,-1.3219990365536305,0.13871635610766045,0.9143636363636364,0.9143636363636364,10,"tags=27%, list=16%, signal=29%",Niban1/Acer2/Casp4/Mbnl1
GO:0010556,regulation of macromolecule biosynthetic process,15,-0.4835236162753406,-1.3219990365536305,0.13871635610766045,0.9143636363636364,0.9143636363636364,10,"tags=27%, list=16%, signal=29%",Niban1/Acer2/Casp4/Mbnl1
GO:0048468,cell development,15,0.5483688075067553,1.3187156330974799,0.16570327552986513,0.9143636363636364,0.9143636363636364,9,"tags=20%, list=14%, signal=22%",Robo2/Actn1/Pecam1
GO:0009967,positive regulation of signal transduction,10,0.5840071064799923,1.2680926311424283,0.25609756097560976,0.9143636363636364,0.9143636363636364,14,"tags=40%, list=22%, signal=37%",Robo2/Mat2a/Xdh/Car8
GO:0048646,anatomical structure formation involved in morphogenesis,10,0.5806537567491856,1.2608112846723318,0.26422764227642276,0.9143636363636364,0.9143636363636364,9,"tags=30%, list=14%, signal=31%",Robo2/Actn1/Pecam1
GO:0048584,positive regulation of response to stimulus,13,0.5334356563330787,1.2354235725894032,0.2661290322580645,0.9143636363636364,0.9143636363636364,1,"tags=8%, list=2%, signal=10%",Robo2
GO:0006950,response to stress,14,-0.45950461388610364,-1.2299927182524026,0.2,0.9143636363636364,0.9143636363636364,10,"tags=36%, list=16%, signal=39%",Cdc42/Niban1/Grik2/Acer2/Casp4
