gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Abra,0.2717,0.00306225401030009,0.3429,0.412033876520226
Acyp2,0.4195,0.0295456930353996,0.5027,1
Adam19,0.245,0.00649362547045654,0.4756,1
Arhgef3,0.6777,0.00817279708384929,0.6566,0.114965369116639
Asb14,0.6489,0.0262586854470054,0.6489,0.797654325172442
Atxn2,0.6849,0.0369363287285045,0.5885,0.946978651054743
Btbd9,0.3333,0.0883023537967258,0.4883,1
Cacnb2,0.5625,0.0827185748129874,0.5284,0.561559806106723
Ccar1,0.35,0.0619749044209139,0.4354,0.767374119958727
Ccbe1,0.2962,0.0645304331170504,0.3532,0.849529870488712
Cdk14,0.66,0.0065229389944922,0.5077,0.998830255579611
Chd7,0.3327,0.0384762650055028,0.4725,1
Clip1,0.6116,0.00365185673377609,0.527,1
Cmya5,0.6616,0.0295456930353996,0.6333,0.274964775817253
Cog5,0.708,0.0644412383750836,0.5992,0.332441738582316
Crim1,0.3032,0.0381443928405533,0.4359,1
D830005E20Rik,0.4055,0.0133941718622993,0.4446,0.270479440508516
Dip2c,0.6337,0.00306225401030009,0.5773,0.138195239018046
Dpf3,0.3256,0.05149143373854,0.4484,0.822944261212286
Eif4g3,0.2912,0.0015260531064357,0.4204,0.442178618574084
Enah,0.6209,0.0305917306496236,0.6111,0.177152590099941
Fsd2,0.3049,0.0725023210379444,0.397,0.255933404416185
Glul,0.71,0.0132172767659018,0.6505,0.125151390319411
Gm20619,0.4102,0.0249256479038074,0.5159,1
Gramd1b,0.6886,0.0467094921802187,0.6908,0.186270044279757
Grk5,0.8136,2.8690641410182e-4,0.6786,0.147062755201128
Idh3b,0.3175,0.0132172767659018,0.3621,0.367984596875645
Ino80,0.6557,0.05149143373854,0.4911,0.997260200935441
Kcnq1,0.3597,0.0827185748129874,0.4835,0.976443108851624
Lrrc10,0.3467,0.087723609320781007,0.3943,0.686594654755354
Lrrfip2,0.6016,0.0624652582130076,0.4915,1
Lrtm1,0.3201,0.087723609320781007,0.3049,0.19207706346042
Man2a1,0.6437,0.0358638822039708,0.555,0.589736741844104
Map2k4,0.64,0.0678758333941319,0.5424,1
Mapk10,0.3203,0.0265072660964164,0.4194,0.822944261212286
Mbnl1,0.3028,0.0693328569797566,0.3788,0.211453570367716
Mgat5,0.3075,0.0351385934581167,0.4639,1
Mpc1,0.3685,0.0513403566688064,0.4786,0.913407681830789
Myl3,0.6464,0.0933099885214716,0.5951,0.218533817849958
Mylk4,0.3006,0.0231278269385928,0.4535,0.780344128759127
Nebl,0.6346,0.0364638854738975,0.4342,0.533089935583401
Neo1,0.7344,0.00306225401030009,0.6462,0.467948416636736
Nktr,0.3333,0.0536089411519264,0.5357,1
Nr3c2,0.3243,0.00384135858004477,0.4035,0.699637738569243
Osgepl1,0.2851,0.0103996304509299,0.3908,0.382618233784735
Pcnx1,0.327,0.0207915667162701,0.4128,0.711727139207742
Pdzrn4,0.6544,0.0295456930353996,0.6588,0.330861021895026
Picalm,0.7584,3.815908099509e-4,0.6485,0.291551667787986
Pja2,0.3583,0.0827185748129874,0.4228,0.573961204025082
Plcl2,0.3504,0.0128828831440507,0.4714,0.669231390181728
Ppp1r3a,0.6266,0.0298569055270312,0.6633,0.177152590099941
Ralgapa2,0.6074,0.0103996304509299,0.5757,0.400727270739921
Resf1,0.304,0.0792455618700028,0.4984,1
Rmdn1,0.6031,0.0324840218277013,0.4775,0.797654325172442
Rnf150,0.6206,0.0196899226469379,0.5118,1
Rora,0.6041,0.0166625226395642,0.5593,0.443093737238751
Slc25a13,0.3781,0.0139318288678197,0.3986,0.191747161009393
Slmap,0.5841,0.0651979520154803,0.5824,0.443093737238751
Snx6,0.3409,0.0912663386283911,0.406,0.696675609546529
Stag1,0.6729,0.0859695977421776,0.5245,0.770357158760607
Stat3,0.6927,0.0183810364705281,0.4997,1
Stk39,0.6827,0.0249256479038074,0.519,1
Stxbp6,0.3116,0.013962764991262,0.3768,0.110605043949039
Tacc1,0.3217,0.00398084465933154,0.3029,0.330861021895026
Tbc1d5,0.5804,0.0700818102665219,0.4889,1
Tlr4,0.2416,6.12572777113602e-5,0.4301,0.412033876520226
Tmem245,0.3064,4.6062959949708e-4,0.4291,0.624268821089396
Tns3,0.2652,0.0128828831440507,0.3331,0.548601906776362
Trim55,0.318,0.00270742160854705,0.3869,0.157663932828855
Urgcp,0.8336,1.016587703614e-4,0.4698,1
Zfp809,0.2813,0.00460947959566778,0.3629,0.304625198319269
Zup1,0.6874,0.075931850107465,0.5584,0.683461806281048
