gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
4732440D04Rik,0.2883,2.4299264377987e-4,0.3381,0.0331260510865951
9330159M07Rik,0.0606,2.01283746327739e-8,0.0764,1.0599023919035e-10
9530026P05Rik,0.7351,1.2609611628614e-4,0.6485,0.0857706038265011
Actc1,0.3409,0.00449758611013455,0.3284,0.00878904867255752
Adra1a,0.3441,0.0183531467252892,0.3025,0.00183018745851735
Aig1,0.287,0.00102973450801566,0.2842,0.00206837723380972
Airn,0.2909,2.4543241227921e-4,0.9308,3.36876301984202e-33
Apoe,0.7404,3.5035448069178e-4,0.7635,0.00126220005897795
App,0.7253,1.60915917031115e-6,0.7362,5.44664246192425e-6
Art1,0.3134,0.00298662540678629,0.3752,0.0864311373241159
Cacna1c,0.568,0.00460947959566778,0.5776,0.00126220005897795
Cacna2d1,0.7608,7.864191429244189e-12,0.7366,9.81661807914967e-7
Clic4,0.271,1.50736916405739e-7,0.196,2.8282982942174497e-13
Cobll1,0.6513,2.6093876499927e-4,0.7259,3.25087684887781e-6
Cped1,0.3982,0.0651979520154803,0.3433,0.0760210884823678
Cradd,0.3188,6.4812732511545e-4,0.3296,0.087666174349853
D830032E09Rik,0.977,3.4604239680004997e-19,0.9582,5.1778112660951e-8
Dock4,0.6119,0.0696355808889193,0.6336,0.00717698452083089
Efna5,0.2506,1.11979016888775e-9,0.286,6.26095949949014e-8
Fhod3,0.6135,6.2323535405691e-5,0.6166,1.35964612897341e-5
Filip1,0.3989,0.0196899226469379,0.4049,0.0120549777437889
Fmn1,0.1207,7.86409849009682e-8,0.1749,1.01009718955398e-5
Frs2,0.6349,0.0603838144675065,0.7043,0.0156057417547146
Gfod1,0.7263,0.0225690492963878,0.7236,0.0998986401206621
Gm12295,0.819,1.71297819884945e-8,0.7633,0.00222098673087829
Gm26862,0.3907,0.0679784300320351,0.3214,0.00126220005897795
Gm35330,0.8301,1.16476218029093e-11,0.7907,1.1829108327536e-4
Gm40124,0.0832,7.98294331144544e-6,0.0517,1.1987224343683202e-9
Grb10,0.7634,0.0166175467220385,0.0714,2.09831297612235e-5
Grm1,0.9949,2.58331866442655e-119,0.9894,2.96550327633213e-81
Hand2os1,0.6416,0.0525245228615169,0.6485,0.0864311373241159
Itpr2,0.1726,5.5768800277250595e-11,0.1926,5.83439764736139e-9
Kcnn2,0.7371,2.7151085758702e-4,0.6814,0.00826012011133078
Kcnq1ot1,0.2568,4.6729970806609e-4,0.8544,3.60470702816826e-6
Kif1b,0.3627,4.6729970806609e-4,0.4025,0.0708433501752237
Lama2,0.2466,4.2142848782554004e-18,0.3271,8.5792111219872e-8
Magi1,0.2702,1.04428863380033e-7,0.2644,5.48020807510336e-8
Malat1,0.4625,8.4141142021991e-4,0.4633,2.45528059376572e-5
Malt1,0.1821,2.28183060418067e-7,0.2472,9.2647387836447e-4
Mtr,0.7887,7.76900618262015e-5,0.7599,0.0474042059565864
Mtss1,0.3252,0.01147132444221,0.3276,0.00873559578852458
Myh6,0.5799,7.40277661752218e-5,0.5866,5.27657346033045e-5
Myot,0.7876,1.5592782859102e-4,0.6612,0.099184351756139
Myzap,0.3512,8.0303627747913e-4,0.3608,0.00878904867255752
Noct,0.7435,0.00110952009920782,0.7638,0.0771028509119609
Nt5e,0.8723,1.4101760053442e-4,0.7667,0.0345453644917557
Pcdh7,0.5683,0.0240042673655231,0.5807,0.00347666137531152
Pde4b,0.3954,0.0216590893703916,0.3967,0.00711655698676389
Pde7b,0.3112,1.41317857669218e-6,0.3837,0.0484196645162882
Pdlim3,0.1584,9.18610713208675e-7,0.1328,4.24385119635357e-8
Pfkfb2,0.3211,4.6729970806609e-4,0.2442,2.9236524545138e-8
Pln,0.6174,5.3482424095454e-4,0.6187,0.00873559578852458
Ppig,0.3331,0.0808143156954272,0.6975,0.0359264141384355
Ppip5k2,0.6291,0.00198686602192783,0.6351,0.0455030162977716
Prkg1,0.1246,1.9165318319197302e-14,0.1085,6.5552889984436305e-15
Prune2,0.7101,7.65229769770375e-6,0.7167,1.5330273107208e-4
Ptprg,0.6607,5.2485048931328e-4,0.6338,0.00478405496712222
Stard13,0.7088,7.8184033824256e-4,0.7554,0.00450949786521611
Svil,0.3491,0.0354164690882109,0.3418,0.0295897820143241
Tacc2,0.6075,0.0137698052932325,0.6214,0.00533837676151358
Tanc2,0.3084,0.0808143156954272,0.2759,1.322763791809e-4
Tecrl,0.3443,0.00460947959566778,0.373,0.0524825314287511
Thsd7a,0.0088,2.7486036997822097e-22,0.2032,0.0146676766236493
Usp25,0.2571,0.004183515142125,0.2361,2.414084987842e-4
Vav3,0.2963,9.0827665851627e-4,0.2565,7.77808050638453e-9
Zeb1,0.7213,0.0270924136068832,0.7293,0.0819928071079996
