celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Fhl2,12.941718577056783,0.383328639551506,1.14361916026536e-13,2.0505091543557901e-10,0.553108288545402,101
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Asb15,-11.942635012107502,-0.206450877467427,1.14120847415339e-12,1.02309339707851e-9,0.479824561403509,38
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Dennd3,11.5352118355364,0.523561956057013,2.9160043295270397e-12,1.7427985876139902e-9,0.577380952380952,28
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Copa,-10.805777798399397,-0.343954401217361,1.56394761315045e-11,7.0103951759469e-9,0.424242424242424,44
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Creb1,10.426125126680857,0.704544116473829,3.74864982524447e-11,1.34426582733267e-8,0.601020408163265,49
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Bclaf1,0,0,6.61047388104725e-11,1.97542994478629e-8,0.494666666666667,50
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Cdv3,9.975609279120798,0.465663572348812,1.05776872200833e-10,2.70939902651563e-8,0.575520833333333,32
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Jcad,9.310715107167544,0.685891409571937,4.88973015560854e-10,1.09591077112576e-7,0.621951219512195,41
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Scaf4,8.832279318334338,0.332575339086871,1.4713658828585301e-9,2.93128780885039e-7,0.589015151515151,44
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Fsd2,-8.3912734410511,-1.21412480535285,4.06187504337605e-9,6.93558788393466e-7,0.283333333333333,50
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Ap2b1,-8.371104325162232,-0.330148601692331,4.25496189198446e-9,6.93558788393466e-7,0.469264069264069,55
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Kmt2a,7.813548382711495,0.238159737194765,1.53621364144083e-8,2.2953592159195e-6,0.539166666666667,60
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Mapk8,7.681718265899608,0.637429920615292,2.08104625885579e-8,2.57466447576307e-6,0.659090909090909,33
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Ablim3,-7.674325122144103,-0.45567948377619,2.11677587821732e-8,2.57466447576307e-6,0.428739316239316,78
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Thap2,-7.642828102073676,-0.736965594166206,2.27599811442004e-8,2.57466447576307e-6,0.372916666666667,40
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Ltbp4,-7.638739666080091,-0.0703893278913981,2.29752546638088e-8,2.57466447576307e-6,0.517241379310345,29
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Cltc,7.3620668766592585,0.115477217419936,4.34443319441769e-8,4.58209924564172e-6,0.509259259259259,54
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Lsm14a,7.186857068138871,0.485426827170242,6.50343691541458e-8,6.47814577185464e-6,0.560975609756098,41
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Dock6,7.107314786314573,0.283792966000591,7.8106146861574e-8,7.12126375382212e-6,0.504504504504504,37
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Suclg2,-7.0999932226476785,-0.160464672193246,7.94340630655005e-8,7.12126375382212e-6,0.408496732026144,51
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Rnf216,7.036817282824918,0.716207033999409,9.18719040353578e-8,7.83465907385336e-6,0.635416666666667,48
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Dnaaf9,7.017137505901628,0.168122758808327,9.61307861822498e-8,7.83465907385336e-6,0.57257194109046,81
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Asb3,-6.719809433830119,-0.777607578663552,1.9062970077262e-7,1.45245753694892e-5,0.354166666666667,40
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Rubcn,-6.71126560333784,-0.447458976971221,1.94417071314969e-7,1.45245753694892e-5,0.435897435897436,39
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Atp11a,-6.648055834168341,-0.696607856550065,2.24876547938596e-7,1.61281460181561e-5,0.367283950617284,54
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Zmynd11,6.610258448585707,0.273018494406416,2.45324855332493e-7,1.69179794465831e-5,0.542792792792793,37
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Coro6,6.573688058076772,0.897430266359452,2.6687748847232e-7,1.7722642104847e-5,0.663526570048309,69
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Mrps9,6.249615544624928,0.0506260730699681,5.62839353313609e-7,3.60418200175465e-5,0.520833333333333,40
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Zyg11b,5.9907932433906765,1,1.02142564286718e-6,6.31522819883056e-5,0.700396825396825,42
Coronary_EC,F1_Young,Coronary_EC__F1_Young,R3hdm1,-5.959072132802316,-0.678071905112638,1.09882331860573e-6,6.56730070086693e-5,0.341666666666667,40
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Gm36037,-5.927919573058387,-0.369233809665719,1.18053923932584e-6,6.79718383489009e-5,0.43859649122807,38
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Sgms1,5.916101295344043,0.947532580105864,1.21310587125757e-6,6.79718383489009e-5,0.716049382716049,27
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Ddx50,5.864699771415132,0.156119201917282,1.36552680159595e-6,7.41936228867132e-5,0.527777777777778,54
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Gm12940,-5.824511110159319,-0.0473057147783567,1.49792093261076e-6,7.89933009462087e-5,0.478723404255319,47
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Zfp809,-5.795994028285606,-0.415037499278844,1.59958002329748e-6,8.11311468448847e-5,0.442592592592593,45
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Pkd1,5.788090173720719,1.08746284125034,1.62895777268034e-6,8.11311468448847e-5,0.697619047619048,35
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Ybx1,-5.678803018158761,-0.0489096004809464,2.09506249253665e-6,1.0152559592211e-4,0.4875,40
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Capza1,-5.646259073631939,-0.310340120612151,2.25808833041897e-6,1.065461151695e-4,0.48780487804878,41
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Baz1b,5.619966956672584,0.896906507035896,2.39901544134109e-6,1.1029319708524e-4,0.636494252873563,58
Coronary_EC,F1_Young,Coronary_EC__F1_Young,Dgkd,-5.555282597282093,-0.0995356735509145,2.7843088173518e-6,1.2480664273779e-4,0.5125,40
