"term","estimate","se","z","p","gene"
"sexM",0.308403395258687,0.170392842397488,1.80995510679522,0.07557558757652,"Ablim1"
"sexM",0.13422375528497,0.17089985982263,0.78539418010217,0.434513816567197,"Celf2"
"sexM",0.390693790786188,0.201039759762945,1.94336578618515,0.0576118514408635,"Dlc1"
"sexM",0.164228356381636,0.214632187063193,0.765161826978369,0.446987667733638,"Ebf1"
"sexM",-0.0515150123494774,0.229982637595844,-0.22399522367426,0.823509557098583,"Ext1"
"sexM",-0.294542142577122,0.182308692413356,-1.61562314269302,0.110875447509378,"Lama2"
"sexM",-0.4759305687407,0.195436391269154,-2.4352197953003,0.0183483405001618,"Lncpint"
"sexM",0.0974310681336325,0.0333686704966123,2.91983668164196,0.00424199334778884,"Malat1"
"sexM",-0.0213738962077467,0.186479734869319,-0.114617795991211,0.909158050079164,"Mast4"
"sexM",-0.0456124228428877,0.265411581568251,-0.171855435144824,0.864149410465557,"Mir99ahg"
"sexM",-0.0392207137539379,0.196323158636267,-0.199776297541154,0.842465825903414,"Neat1"
"sexM",-0.0213899329102713,0.216725779338695,-0.0986958403173785,0.921790792011968,"Nfia"
"sexM",-0.0226269509303344,0.213680746300705,-0.105891388541354,0.91607596979985,"Nfib"
"sexM",-0.0614897099667035,0.164261281565222,-0.374340863414538,0.709590141297346,"Pdlim5"
"sexM",0.29310213992112,0.186480130602382,1.57176069629681,0.120272281865417,"Ptprg"
"sexM",0.173801296783455,0.152083356606077,1.14280287246442,0.256959449395515,"Ptprm"
"sexM",0.0357009332114552,0.199659774165573,0.178808842996332,0.858597062208708,"Rora"
"sexM",0.0212031935664318,0.160747575931896,0.131903659781563,0.895404553583769,"Sptbn1"
"sexM",0.117227843418494,0.250308449640617,0.468333544420118,0.641622793430926,"Tcf4"
"sexM",0.38412426969981,0.190820563400384,2.01301297331269,0.0489301291193639,"Zbtb16"
