ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,my_sign
GO:0007276,gamete generation,40,0.9854901125079023,1.4130862897141647,1.9711231798461414e-4,0.18336156516749041,0.17853626082097754,1,"tags=2%, list=0%, signal=3%",Airn,BL6-biased
GO:0007281,germ cell development,22,0.9929981553276368,1.4098741468868152,6.862057931045946e-4,0.18336156516749041,0.17853626082097754,1,"tags=5%, list=0%, signal=5%",Airn,BL6-biased
GO:0022412,cellular process involved in reproduction in multicellular organism,28,0.9894761177493133,1.407087299104466,5.662814050864301e-4,0.18336156516749041,0.17853626082097754,1,"tags=4%, list=0%, signal=4%",Airn,BL6-biased
GO:0048609,multicellular organismal reproductive process,51,0.9757534463480113,1.4049888258727,8.198518274047864e-4,0.18336156516749041,0.17853626082097754,1,"tags=2%, list=0%, signal=2%",Airn,BL6-biased
GO:0071824,protein-DNA complex organization,72,0.966844737560075,1.399341890614251,5.174521522886841e-4,0.18336156516749041,0.17853626082097754,6,"tags=3%, list=1%, signal=3%",Airn/Kcnq1ot1,BL6-biased
GO:0006325,chromatin organization,68,0.9673971218640962,1.3972717902672325,5.942541950123677e-4,0.18336156516749041,0.17853626082097754,6,"tags=3%, list=1%, signal=3%",Airn/Kcnq1ot1,BL6-biased
GO:0032504,multicellular organism reproduction,56,0.9725997895837891,1.3970256822777172,7.872292947514621e-4,0.18336156516749041,0.17853626082097754,1,"tags=2%, list=0%, signal=2%",Airn,BL6-biased
GO:0007269,neurotransmitter secretion,15,0.9960580154850394,1.3948454496598952,9.822940991115559e-4,0.18336156516749041,0.17853626082097754,2,"tags=7%, list=0%, signal=7%",Nrxn1,BL6-biased
GO:0099643,signal release from synapse,15,0.9960580154850394,1.3948454496598952,9.822940991115559e-4,0.18336156516749041,0.17853626082097754,2,"tags=7%, list=0%, signal=7%",Nrxn1,BL6-biased
GO:0006338,chromatin remodeling,52,0.9725713494430601,1.4024293280633167,0.0014382571523532594,0.20135600132945633,0.1960571591892075,6,"tags=4%, list=1%, signal=4%",Airn/Kcnq1ot1,BL6-biased
GO:0001505,regulation of neurotransmitter levels,18,0.9934955525569158,1.3865095268990333,0.0013467628829181505,0.20135600132945633,0.1960571591892075,2,"tags=6%, list=0%, signal=6%",Nrxn1,BL6-biased
GO:0006836,neurotransmitter transport,18,0.9934955525569158,1.3865095268990333,0.0013467628829181505,0.20135600132945633,0.1960571591892075,2,"tags=6%, list=0%, signal=6%",Nrxn1,BL6-biased
GO:0099504,synaptic vesicle cycle,23,0.9882702563208626,1.4070352434833124,0.0016183519609957546,0.2091408688056052,0.20363716173177351,9,"tags=9%, list=1%, signal=9%",Nrxn1/Cdh2,BL6-biased
GO:0040012,regulation of locomotion,137,-0.9044179528379106,-1.5114577729570566,0.0027146446428517683,0.2682707647053512,0.261211007739421,34,"tags=7%, list=3%, signal=8%",Hdac9/Cdc42/Ror2/Lama2/Clic4/Sparc/Atp8a1/Slc8a1/Slit2/Prkg1,CAST-biased
GO:0030334,regulation of cell migration,134,-0.9054655666474962,-1.50515503818208,0.0022839118956404798,0.2682707647053512,0.261211007739421,34,"tags=7%, list=3%, signal=8%",Hdac9/Cdc42/Ror2/Lama2/Clic4/Sparc/Atp8a1/Slc8a1/Slit2/Prkg1,CAST-biased
GO:0099003,vesicle-mediated transport in synapse,28,0.9843069606257527,1.399736484663202,0.002571519581462516,0.2682707647053512,0.261211007739421,9,"tags=7%, list=1%, signal=7%",Nrxn1/Cdh2,BL6-biased
GO:0043933,protein-containing complex organization,176,0.9091750869589439,1.345521322847724,0.002688464407329034,0.2682707647053512,0.261211007739421,6,"tags=2%, list=1%, signal=2%",Airn/Nrxn1/Kcnq1ot1,BL6-biased
GO:0040013,negative regulation of locomotion,44,-0.9721070515840561,-1.5625079287330734,0.003153890805469109,0.281478053484067,0.2740707362871179,19,"tags=7%, list=2%, signal=7%",Clic4/Slit2/Prkg1,CAST-biased
GO:0043954,cellular component maintenance,16,0.9938888347406902,1.3915265620563309,0.0031833827477364724,0.281478053484067,0.2740707362871179,2,"tags=6%, list=0%, signal=6%",Nrxn1,BL6-biased
GO:0060560,developmental growth involved in morphogenesis,38,-0.97686634858086,-1.5821072586846068,0.0035109538865617743,0.28889111546402657,0.2812887176886575,8,"tags=5%, list=1%, signal=5%",Slit2/Prkg1,CAST-biased
GO:0042311,vasodilation,10,-0.9961869299070366,-1.4585629967818463,0.003611138943300332,0.28889111546402657,0.2812887176886575,2,"tags=20%, list=0%, signal=20%",Egfr/Prkg1,CAST-biased
GO:0030336,negative regulation of cell migration,41,-0.9743569617761287,-1.580802754227162,0.004309056349423935,0.3042976819708872,0.29628984823481125,19,"tags=7%, list=2%, signal=7%",Clic4/Slit2/Prkg1,CAST-biased
GO:2000146,negative regulation of cell motility,41,-0.9743569617761287,-1.580802754227162,0.004309056349423935,0.3042976819708872,0.29628984823481125,19,"tags=7%, list=2%, signal=7%",Clic4/Slit2/Prkg1,CAST-biased
GO:0014812,muscle cell migration,24,-0.9798593172090984,-1.5653416796883988,0.004347109742441246,0.3042976819708872,0.29628984823481125,8,"tags=17%, list=1%, signal=17%",Parva/Slit2/Grb10/Prkg1,CAST-biased
GO:2000145,regulation of cell motility,135,-0.9052795828127266,-1.5081752177008871,0.004590380351412119,0.3084735596148944,0.30035583436187085,34,"tags=7%, list=3%, signal=8%",Hdac9/Cdc42/Ror2/Lama2/Clic4/Sparc/Atp8a1/Slc8a1/Slit2/Prkg1,CAST-biased
GO:0030902,hindbrain development,20,0.9880046039388958,1.37825375477775,0.004869569358813391,0.3146490970310191,0.30636885763546595,2,"tags=5%, list=0%, signal=5%",Nrxn1,BL6-biased
