gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Abcc5,0.4626,1,0.3899,0.098646754296196
Ackr3,0.5495,1,0.7287,0.0823081874609263
Acss1,0.5606,0.313672260238527,0.6161,0.0912343080501185
Adgrl2,0.5638,0.360180511387269,0.6203,0.015226760531826
Adprhl1,0.4375,0.755528089615716,0.354,0.0594058764968816
Ank2,0.5103,0.968449846817383,0.42,0.00857675506744251
Ankrd44,0.543,0.630188460325192,0.6992,0.0382567310068325
Ano4,0.4053,0.370817586962084,0.2727,0.0433543145661592
Appl1,0.4347,0.375237592300676,0.3356,0.0611866687825033
Art1,0.3835,0.171964458566085,0.374,0.0605009384623548
Asb14,0.4637,1,0.676,0.0298177672283767
Atp2a2,0.5353,0.464499902126368,0.5441,0.0672780999792971
Birc6,0.5261,1,0.6215,0.0337019536531592
Bltp3b,0.3815,0.667513117638185,0.3665,0.0877410375995094
Brwd1,0.5547,0.462067692810711,0.632,0.0469520070531922
Camkmt,0.4097,0.465569419879248,0.2589,0.0154084416239453
Cdh2,0.4996,1,0.4251,0.0997086162292342
Cnot2,0.5609,0.375386255832912,0.6257,0.0437717903840591
Coro6,0.6122,0.120715023095781,0.6505,0.00149058332394435
Cpne8,0.4013,0.146426969114294,0.3604,0.0342678214262054
Dlat,0.3927,0.991121450013227,0.736,0.0621673573326059
Egfl7,0.4206,0.104096731982065,0.6598,0.0399397370413223
Egln1,0.5455,0.929103255844339,0.6914,0.025499819330517
Etv6,0.524,0.538146315715175,0.6523,0.00887515796959577
Ext1,0.4555,0.394843356536718,0.4117,0.00887515796959577
Fgf1,0.5573,0.443134098390345,0.6242,0.0823081874609263
Fign,0.4582,0.85645148978581,0.6758,0.015226760531826
Fsd2,0.3664,0.295356840776325,0.3013,0.0382567310068325
Fyn,0.54990000000000006,0.630188460325192,0.7023,1.3518256486219e-4
Gja1,0.5517,0.630188460325192,0.6738,0.00887515796959577
Glul,0.485,0.957757530879197,0.6849,0.0382567310068325
Gm20619,0.421,0.263713931732356,0.3667,0.0266879313946654
Gm43361,0.6252,0.274552629338822,0.691,0.0313210532213447
Grk5,0.479,0.755528089615716,0.6973,5.1584718419765e-4
Gys1,0.4606,1,0.2534,0.0298177672283767
Hycc1,0.3927,0.190456116602457,0.2948,0.0266879313946654
Igf1r,0.4909,1,0.6416,0.0266879313946654
Igf2r,0.5844,1,0.7326,0.00556017960316641
Il15ra,0.469,1,0.3459,0.0308275367652014
Kcnip2,0.4363,0.713616607448553,0.3296,0.0435845060342318
Kiz,0.4754,0.818852133279234,0.3112,0.0912224278837632
Larp4,0.5081,0.998243781019041,0.6452,0.0382567310068325
Lhfpl6,0.4046,0.104096731982065,0.392,0.0997751825094295
Lncpint,0.4812,0.763785037937848,0.4452,0.0211617042577981
Lpgat1,0.566,0.432231691851565,0.3288,0.0440705140606835
Lrtm1,0.3444,1,0.3696,0.0382567310068325
Magi1,0.45,0.144956838258944,0.4135,0.0299199640998857
Man1a,0.4037,0.370817586962084,0.3722,0.0126594102567889
Mat2a,0.5394,0.827724563509954,0.6503,0.091320741718728
Mbnl1,0.3834,0.489543119181228,0.2271,1.59298423812222e-5
Mhrt,0.5368,0.491429876450446,0.5721,0.0126556048095693
Mkln1,0.5066,1,0.6185,0.0459843655104323
Mrtfb,0.6212,0.287567953615148,0.7545,0.00627566623573266
Myo6,0.3871,0.197169029386247,0.3585,0.0266879313946654
Nek7,0.5332,0.884213656860559,0.3793,0.0189201026733091
Nt5dc1,0.4325,0.496714586859126,0.2819,0.00842321350785908
Nudt4,0.4478,0.92512095561829,0.3096,0.0524889577133078
Pcdh9,0.5235,0.883541058233513,0.6737,0.0929524331914864
Phactr2,0.506,1,0.3534,0.0178930860574032
Phyhd1,0.3978,1,0.3647,0.0210635852592114
Plpp1,0.5154,0.960085866205813,0.6399,0.0264547832677949
Pnisr,0.6084,0.51299797143283,0.625,0.0973088767010276
Ppfibp1,0.2941,0.310612114723439,0.2825,0.0253028225063876
Ptprb,0.5582,0.489543119181228,0.5948,0.0568090680678051
Qki,0.5102,1,0.5735,0.0164263990703315
Rab30,0.4234,0.522945429019183,0.3631,0.0904459267936663
Ralgapa2,0.5505,0.630188460325192,0.5911,0.0607720266675009
Rasa2,0.4551,0.762747078729584,0.3376,0.0326620944604542
Sec24a,0.4358,0.741676074146452,0.3623,0.0556978705351639
Sema5a,0.2623,0.374452695395839,0.3282,0.0543984692935815
Slc38a2,0.461,1,0.3921,0.091320741718728
Smad1,0.513,0.968225490520168,0.6668,0.0433543145661592
Smc6,0.4306,0.968449846817383,0.2742,0.00827432323564862
St3gal6,0.403,0.869892291586155,0.3868,0.0131022953103209
Stag1,0.4431,0.17792612107948,0.6014,0.0309563039428574
Tab2,0.4708,0.866570536165418,0.3158,0.0244449329704331
Tacc2,0.5789,0.277989941266688,0.6236,0.0319386429423782
Tbc1d4,0.5505,0.37959351137253,0.625,0.0143800796905081
Tcf4,0.5102,1,0.4276,0.0431178605365525
Tcf7l1,0.5068,1,0.6562,0.0565398856707772
Tecrl,0.4028,0.362105823306053,0.3281,0.0264547832677949
Tlr4,0.4213,0.128140745436305,0.2892,1.4226550480679e-4
Tpp2,0.5984,0.566809123171611,0.6633,0.0126556048095693
Trabd2b,0.5641,0.667513117638185,0.6598,0.039141429263105
Trip11,0.631,0.136260045560612,0.66,0.039346724389595
Tut7,0.4973,1,0.2698,0.00185195663647495
Ubc,0.5946,0.693522231919055,0.7526,0.0126556048095693
Ube2r2,0.3384,0.360180511387269,0.3424,0.0382567310068325
Usp28,0.5222,1,0.6447,0.081877926214156
