ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0072359,circulatory system development,102/460,293/1878,0.34812286689419797,1.4212494435376168,4.469217120890838,9.836884409684306e-6,0.01682701856679673,0.015495870730474716,Ackr3/Adamts5/Adamts9/Adgrf5/Adgrg6/Akap13/Akt3/Ank2/Ankrd11/Ankrd17/Anxa3/Apoe/Aqp1/Arhgap24/Asxl1/B4galt1/Bicc1/Bmper/Bmpr1a/C2cd3/Cacna1c/Calcrl/Cav1/Cd36/Cd93/Cflar/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Ece1/Egfl7/Egfr/Egr1/Elk3/Epas1/Epc1/Errfi1/Ets1/Fn1/Fyn/Hand2os1/Hdac9/Hpgd/Hspg2/Id1/Insr/Lrp1/Luzp1/Mef2a/Myh6/Myo1e/Ncor2/Nedd4/Nf1/Nfatc1/Nos3/Nr3c1/Nr4a1/Pde3b/Pdlim1/Pds5a/Pecam1/Pik3r3/Plpp3/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rb1/Rbpj/Rin2/Robo1/Rps6ka2/Ryr2/Slc12a2/Slit3/Smad6/Smad7/Sparc/Stat3/Sulf1/Tcf7l2/Tgfbr3/Tgm2/Thsd7a/Ttn/Vav3/Vcan/Vegfc/Vgll4/Wnk1/Xdh/Zmiz1,102
GO:0030198,extracellular matrix organization,32/460,68/1878,0.47058823529411764,1.921227621483376,4.40610717427168,3.113397801996453e-5,0.01682701856679673,0.015495870730474716,Adamts12/Adamts5/Adamts9/Apbb2/Aplp2/B4galt1/Cav1/Ccdc80/Cflar/Clasp2/Col3a1/Col4a1/Col4a2/Col8a1/Cst3/Ets1/Fn1/Hspg2/Lama2/Lamb1/Lamc1/Ltbp4/Myo1e/Nf1/Nid1/P4ha1/Plod2/Prickle1/Rb1/Smoc1/Sulf1/Tgfbr3,32
GO:0043062,extracellular structure organization,32/460,68/1878,0.47058823529411764,1.921227621483376,4.40610717427168,3.113397801996453e-5,0.01682701856679673,0.015495870730474716,Adamts12/Adamts5/Adamts9/Apbb2/Aplp2/B4galt1/Cav1/Ccdc80/Cflar/Clasp2/Col3a1/Col4a1/Col4a2/Col8a1/Cst3/Ets1/Fn1/Hspg2/Lama2/Lamb1/Lamc1/Ltbp4/Myo1e/Nf1/Nid1/P4ha1/Plod2/Prickle1/Rb1/Smoc1/Sulf1/Tgfbr3,32
GO:0045229,external encapsulating structure organization,32/460,68/1878,0.47058823529411764,1.921227621483376,4.40610717427168,3.113397801996453e-5,0.01682701856679673,0.015495870730474716,Adamts12/Adamts5/Adamts9/Apbb2/Aplp2/B4galt1/Cav1/Ccdc80/Cflar/Clasp2/Col3a1/Col4a1/Col4a2/Col8a1/Cst3/Ets1/Fn1/Hspg2/Lama2/Lamb1/Lamc1/Ltbp4/Myo1e/Nf1/Nid1/P4ha1/Plod2/Prickle1/Rb1/Smoc1/Sulf1/Tgfbr3,32
GO:0035295,tube development,96/460,279/1878,0.34408602150537637,1.4047685834502104,4.172127801871566,3.418735994879466e-5,0.01682701856679673,0.015495870730474716,Ackr3/Adamts12/Adamts9/Adgrf5/Akt3/Anxa3/Apoe/Aqp1/Arhgap24/Asxl1/B4galt1/Bmper/Bmpr1a/C2cd3/Calcrl/Cav1/Cd36/Cd44/Cd93/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Ece1/Egfl7/Egfr/Elk3/Epas1/Errfi1/Ets1/Fn1/Fndc3b/Fyn/Fzd6/Hdac9/Hpgd/Hspg2/Id1/Igfbp5/Il6st/Jmjd1c/Lrp1/Luzp1/Man2a1/Myo1e/Ncor2/Nedd4/Nf1/Nfatc1/Nos3/Nr3c1/Nr4a1/Pde3b/Pecam1/Phf14/Pik3r3/Podxl/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rb1/Rbpj/Rin2/Robo1/Ryr2/Scaper/Slc12a2/Smad6/Smad7/Sparc/Ssbp3/Stat3/Sulf1/Tcf7l2/Tgfbr3/Tgm2/Thsd7a/Tnrc6c/Vav3/Vcan/Vegfc/Wnk1/Wwtr1/Xdh/Zeb1/Zeb2/Zmiz1,96
GO:0051241,negative regulation of multicellular organismal process,70/460,192/1878,0.3645833333333333,1.4884510869565217,4.067390278808338,6.163112345130646e-5,0.022169540624465165,0.020415757806827986,Adamts12/Adamts5/Adamts9/Adgrf5/Apoe/Arhgap42/Atp2a2/Atp2b1/B2m/Bmpr1a/Btg2/Calcrl/Cblb/Cd200/Cd36/Cd44/Cd9/Col4a2/Crebbp/Cst3/Dcn/Dip2b/Egfr/Errfi1/Fn1/Fto/Fyn/Gucy1a1/Hdac9/Id1/Igfbp5/Insr/Klf7/Ldlrad4/Lyn/Mcc/Nf1/Nfkb1/Nos3/Nrdc/Pawr/Pde3b/Peli1/Phf14/Plcl1/Prickle1/Pten/Ptgs2/Rapgef2/Rb1/Rbpj/Robo1/Sema6d/Slc12a2/Smad6/Smad7/Sparc/Sulf1/Tcf7l2/Tgfbr3/Tia1/Tjp2/Tlr4/Ttc3/Ubr5/Ulk2/Vgll4/Wnk1/Wwc2/Zbtb46,70
GO:0001568,blood vessel development,73/460,203/1878,0.35960591133004927,1.4681302206039837,4.021427359912743,7.141411984606617e-5,0.022169540624465165,0.020415757806827986,Ackr3/Adamts9/Adgrf5/Akt3/Ankrd17/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cav1/Cd36/Cd93/Cflar/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Egr1/Elk3/Epas1/Ets1/Fn1/Fyn/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Luzp1/Myo1e/Nedd4/Nf1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Plpp3/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tcf7l2/Tgfbr3/Tgm2/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,73
GO:0008283,cell population proliferation,114/460,349/1878,0.32664756446991405,1.3335741871184752,3.932550821759006,7.880837407651606e-5,0.022169540624465165,0.020415757806827986,Ackr3/Adk/Akt3/Ankrd11/Apoe/Aqp1/Ascc3/Atf3/B2m/B4galt1/Birc6/Bmper/Bmpr1a/Btg2/Cacnb4/Calcrl/Cav1/Cblb/Ccnd3/Cd200/Cd44/Cd9/Cflar/Chst11/Col3a1/Col8a1/Cst3/Ctsh/Dach1/Dock2/Dock8/Egfl7/Egfr/Egr1/Errfi1/Ets1/Etv6/Fabp4/Fn1/Fndc3b/Fto/Fyn/Fzd6/Gnb1/Hpgd/Hspg2/Id1/Igfbp5/Il6st/Insr/Itga1/Itpkb/Jund/Kcnq1ot1/Lamc1/Lifr/Lims1/Lyn/Malat1/Mcc/Ncor2/Ndrg1/Nf1/Nfatc1/Nfkbia/Nos3/Nr3c1/Nr4a1/Osmr/Pafah1b1/Pawr/Pde1a/Pde9a/Peli1/Phf14/Pid1/Prkca/Prkd1/Pten/Ptgs1/Ptgs2/Rapgef2/Rasa1/Rb1/Rbpj/Rgs5/Robo1/Ror1/Rps3/Rps6ka2/Slit3/Smad6/Smad7/Sparc/Ssbp3/St6gal1/Stat3/Sulf1/Tcf7l2/Tgfbr3/Tgm2/Tlr4/Vav3/Vegfc/Vgll4/Vim/Wwc2/Wwtr1/Xdh/Zbtb16/Zbtb7c/Zeb1/Zeb2/Zmiz1,114
GO:0001944,vasculature development,76/460,214/1878,0.35514018691588783,1.449898415278342,3.981233280549399,8.1075118090283e-5,0.022169540624465165,0.020415757806827986,Ackr3/Adamts9/Adgrf5/Akt3/Ankrd17/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cav1/Cd36/Cd93/Cflar/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Egr1/Elk3/Epas1/Epc1/Errfi1/Ets1/Fn1/Fyn/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Luzp1/Myo1e/Nedd4/Nf1/Nfatc1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Plpp3/Prickle1/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tcf7l2/Tgfbr3/Tgm2/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,76
GO:0048514,blood vessel morphogenesis,66/460,181/1878,0.36464088397790057,1.4886860437184721,3.9382314792949353,1.0272728275727687e-4,0.02528118428656584,0.023281246292254434,Ackr3/Adamts9/Adgrf5/Akt3/Anxa3/Apoe/Aqp1/Arhgap24/B4galt1/Bmper/Bmpr1a/Calcrl/Cav1/Cd36/Cd93/Col3a1/Col4a1/Col4a2/Col8a1/Ctsh/Dcn/Egfl7/Elk3/Epas1/Ets1/Fn1/Fyn/Hdac9/Hpgd/Hspg2/Id1/Lrp1/Myo1e/Nedd4/Nf1/Nos3/Nr4a1/Pde3b/Pecam1/Pik3r3/Prkca/Prkd1/Pten/Ptgs2/Ptprb/Pxn/Rap1a/Rapgef2/Rasa1/Rbpj/Rin2/Robo1/Slc12a2/Smad6/Smad7/Sparc/Stat3/Sulf1/Tgfbr3/Tgm2/Thsd7a/Vav3/Vegfc/Wnk1/Xdh/Zmiz1,66
GO:0009888,tissue development,119/460,374/1878,0.3181818181818182,1.2990118577075098,3.6793680336531724,1.9789271986373947e-4,0.04427399850769662,0.04077158142264412,Abi1/Adamts12/Adamts5/Adamts9/Akap13/Ankrd11/Ankrd17/Aqp1/Arhgap24/Asxl1/Atf3/Atp2b1/B4galt1/Birc6/Bmper/Bmpr1a/Bnc2/Btg2/C2cd3/Cacnb4/Cav1/Cd44/Cflar/Chst11/Clasp2/Col3a1/Col4a1/Col4a2/Col8a1/Creb3l2/Creb5/Ctsh/Cytl1/Ddx17/Ddx5/Ebf2/Ece1/Egfr/Egr1/Epas1/Errfi1/F11r/Fam20a/Flnb/Fn1/Fndc3b/Fto/Fzd6/Hdac9/Hspg2/Id1/Igfbp5/Il6st/Insr/Jmjd1c/Klf7/Lama2/Lamb1/Lamc1/Ldb2/Ldlrad4/Lpl/Luzp1/Macf1/Mbnl1/Mef2a/Myh6/Myo1e/Myo5a/Ncor2/Nedd4/Nf1/Nfatc1/Nos3/Nr3c1/Nr4a1/Pafah1b1/Pawr/Pecam1/Plagl1/Podxl/Prickle1/Prkca/Pten/Ptgs1/Ptgs2/Pxn/Rap1a/Rapgef2/Rb1/Rbpj/Rfx3/Robo1/Ryr2/Schip1/Sema6d/Slc12a2/Smad6/Smad7/Ssbp3/Sulf1/Tasor/Tcf7l1/Tcf7l2/Tgfbr3/Tgm2/Tjp2/Tnrc6c/Ttn/Tuft1/Vcan/Vegfc/Vgll4/Vim/Wwtr1/Xdh/Zbtb16/Zeb1/Zeb2,119
