ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0060537,muscle tissue development,72/892,247/6009,0.291497975708502,1.9636898386013324,6.457119294984238,3.0169791807333913e-9,1.089214943957695e-5,9.922865860726858e-6,Abcc9/Abl1/Acadm/Adra1a/Akap13/Alpk3/Angpt1/Ankrd1/Apc/Arid2/Asb2/Bmpr1a/Ccnt2/Cdc42/Cfl2/Chd7/Csrp3/Ddx17/Ddx5/Dlg1/Dsg2/Dsp/Dyrk1a/Egln1/Ephb1/Fhl2/Fhod3/Frs2/Gpcpd1/Hdac4/Heg1/Igfbp5/Jarid2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mrtfb/Myh6/Myo18b/Myocd/Neb/Nf1/Nr1d2/Nr3c1/Pdlim5/Pln/Popdc3/Pten/Rarb/Rbfox1/Rcan1/Rpl3l/Ryr2/Sgcg/Slc25a4/Slc8a1/Smad7/Sorbs2/Svil/Tcf7l2/Tgfbr3/Tnnc1/Tnni3/Ttn/Ube4b/Usp2/Vegfa/Xirp1/Yap1/Zfand5,72
GO:0014706,striated muscle tissue development,69/892,236/6009,0.2923728813559322,1.969583681690355,6.344248724635587,5.713165192539706e-9,1.089214943957695e-5,9.922865860726858e-6,Abcc9/Abl1/Acadm/Adra1a/Akap13/Alpk3/Angpt1/Ankrd1/Apc/Arid2/Asb2/Bmpr1a/Ccnt2/Cdc42/Cfl2/Chd7/Csrp3/Ddx17/Ddx5/Dsg2/Dsp/Dyrk1a/Egln1/Ephb1/Fhl2/Fhod3/Frs2/Gpcpd1/Hdac4/Heg1/Jarid2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mrtfb/Myh6/Myo18b/Myocd/Neb/Nf1/Nr1d2/Nr3c1/Pdlim5/Pln/Popdc3/Pten/Rarb/Rbfox1/Rcan1/Rpl3l/Ryr2/Sgcg/Slc25a4/Slc8a1/Smad7/Sorbs2/Svil/Tcf7l2/Tgfbr3/Tnnc1/Tnni3/Ttn/Ube4b/Usp2/Vegfa/Xirp1/Yap1,69
GO:0048738,cardiac muscle tissue development,49/892,149/6009,0.3288590604026846,2.2153745447979056,6.271828048325925,1.6851442979590204e-8,2.141818402705915e-5,1.9512197134262343e-5,Abl1/Acadm/Adra1a/Akap13/Alpk3/Angpt1/Ankrd1/Apc/Arid2/Asb2/Bmpr1a/Cdc42/Chd7/Csrp3/Dsg2/Dsp/Dyrk1a/Egln1/Fhl2/Fhod3/Frs2/Heg1/Jarid2/Lrrc10/Mef2a/Mrtfb/Myh6/Myo18b/Myocd/Neb/Nr3c1/Pdlim5/Pln/Pten/Rarb/Ryr2/Sgcg/Slc25a4/Slc8a1/Smad7/Sorbs2/Tgfbr3/Tnnc1/Tnni3/Ttn/Ube4b/Vegfa/Xirp1/Yap1,49
GO:0061061,muscle structure development,89/892,355/6009,0.2507042253521127,1.6888808185435482,5.586245880609352,1.2964646373143874e-7,1.23585491551994e-4,1.1258771850361787e-4,Abcc9/Acadm/Actg1/Adra1a/Afg3l2/Akap13/Alpk3/Angpt1/Ank2/Ankrd1/Ankrd23/Arid2/Asb2/Atp11a/Bmpr1a/Casq2/Ccnt2/Cdh2/Cfl2/Chd7/Csrp3/Dag1/Dcaf8/Ddx17/Ddx5/Des/Dmpk/Dock2/Dsp/Dyrk1a/Dysf/Egln1/Epc1/Ephb1/Fhl2/Fhod3/Frs2/Fxr1/Gpcpd1/Hdac4/Heg1/Igfbp5/Lama2/Lncpint/Lrrc10/Mbnl1/Mef2a/Mef2d/Mrtfb/Mtss1/Myh6/Myo18b/Myocd/Neb/Neo1/Nf1/Nr1d2/Nr3c1/Pbrm1/Pdlim3/Pdlim5/Pik3r1/Popdc3/Rarb/Rbfox1/Rcan1/Rora/Rpl3l/Ryr2/Slc25a4/Slc8a1/Smad7/Sorbs2/Svil/Syne1/Tcf7l2/Tgfbr3/Tmod1/Tnnc1/Tnni3/Ttn/Ube4b/Usp2/Vegfa/Vps13b/Wnt5b/Xirp1/Zeb1/Zfp609,89
GO:0007507,heart development,84/892,339/6009,0.24778761061946902,1.6692329060677011,5.295723325506669,5.149714473402101e-7,3.927172257416442e-4,3.577696370995144e-4,Abcc9/Abl1/Acadm/Adam19/Adamts1/Adra1a/Akap13/Alpk3/Angpt1/Ank2/Ankrd1/Ankrd11/Anks6/Apc/Arid2/Asb2/Asxl1/Bicc1/Bmpr1a/Cdc42/Chd7/Col5a1/Csrp3/Dag1/Dlc1/Dsg2/Dsp/Dyrk1a/Egln1/Fhl2/Fhod3/Frem2/Frs2/Gnaq/Hectd1/Heg1/Jarid2/Lrrc10/Map2k5/Mef2a/Mef2d/Mib1/Mical2/Mnat1/Mrtfb/Myh6/Myo18b/Myocd/Ndrg4/Neb/Nedd4/Nf1/Nipbl/Nr3c1/Pbrm1/Pdlim3/Pdlim5/Pln/Plxna4/Popdc3/Pten/Ptpn11/Rarb/Rb1cc1/Rbm20/Rps6ka2/Ryr2/Scn5a/Setd2/Sgcg/Slc25a4/Slc8a1/Smad7/Sorbs2/Tgfbr3/Tmed2/Tnnc1/Tnni3/Trip11/Ttn/Ube4b/Vegfa/Xirp1/Yap1,84
GO:0003013,circulatory system process,62/892,228/6009,0.2719298245614035,1.831868067028558,5.346383069649927,6.19780984041019e-7,3.9387081535806757e-4,3.5882056970795836e-4,Abcc9/Abl1/Adcy6/Adra1a/Angpt1/Ank2/Ankrd11/Arhgap42/Atp1a2/Atp1b1/Cacnb2/Casq2/Ccn2/Cdc42/Chd7/Chrm2/Chrm3/Comt/Corin/Csrp3/Dlg1/Dmpk/Dnm1l/Dsg2/Dsp/Fxyd1/Fyn/Gnaq/Hbegf/Hdac4/Heg1/Itga1/Itga9/Kcnd2/Lnpep/Mef2a/Mme/Myh6/Npr3/Nr3c1/Pde3a/Pik3r1/Pln/Rbfox2/Rock1/Rps6ka2/Ryr2/Scn5a/Sgcg/Sh3gl2/Slc27a1/Slc8a1/Smad7/Snta1/Strit1/Tgfbr3/Thrb/Tnnc1/Tnni3/Ttn/Vegfa/Yap1,62
GO:0003015,heart process,40/892,127/6009,0.31496062992125984,2.1217471134493837,5.334257687155533,1.2615752300537252e-6,6.871980503135506e-4,6.260448510041044e-4,Abcc9/Adra1a/Ank2/Ankrd11/Atp1a2/Atp1b1/Cacnb2/Casq2/Ccn2/Cdc42/Chrm2/Chrm3/Csrp3/Dlg1/Dmpk/Dnm1l/Dsg2/Dsp/Fxyd1/Fyn/Hbegf/Hdac4/Kcnd2/Mef2a/Myh6/Pik3r1/Pln/Rps6ka2/Ryr2/Scn5a/Sgcg/Slc8a1/Smad7/Snta1/Strit1/Thrb/Tnnc1/Tnni3/Ttn/Yap1,40
GO:0006937,regulation of muscle contraction,28/892,77/6009,0.36363636363636365,2.449653485527925,5.345011896944556,2.2290669718663513e-6,9.524875410727837e-4,8.677264443083042e-4,Adra1a/Ank2/Arhgap42/Atp1a2/Atp1b1/Cacnb2/Cald1/Casq2/Ccn2/Chrm2/Chrm3/Dlg1/Dmpk/Dsg2/Dsp/Eno1/Flt1/Fxyd1/Hdac4/Myocd/Pln/Ryr2/Scn5a/Slc8a1/Smad7/Strit1/Tnnc1/Tnni3,28
GO:0008015,blood circulation,58/892,216/6009,0.26851851851851855,1.8088876432486298,5.054788550547922,2.2482003329806065e-6,9.524875410727837e-4,8.677264443083042e-4,Abcc9/Abl1/Adcy6/Adra1a/Angpt1/Ank2/Ankrd11/Arhgap42/Atp1a2/Atp1b1/Cacnb2/Casq2/Ccn2/Cdc42/Chd7/Chrm2/Chrm3/Comt/Corin/Csrp3/Dlg1/Dmpk/Dnm1l/Dsg2/Dsp/Fxyd1/Gnaq/Hbegf/Hdac4/Itga1/Itga9/Kcnd2/Lnpep/Mef2a/Mme/Myh6/Npr3/Nr3c1/Pde3a/Pik3r1/Pln/Rbfox2/Rock1/Rps6ka2/Ryr2/Scn5a/Sgcg/Sh3gl2/Slc8a1/Smad7/Snta1/Strit1/Tgfbr3/Thrb/Tnnc1/Tnni3/Ttn/Vegfa,58
GO:0060047,heart contraction,38/892,122/6009,0.3114754098360656,2.0982687642431816,5.116596980234673,3.1467230876968712e-6,0.0011592095855808132,0.0010560524610865002,Abcc9/Adra1a/Ank2/Ankrd11/Atp1a2/Atp1b1/Cacnb2/Casq2/Ccn2/Cdc42/Chrm2/Chrm3/Csrp3/Dlg1/Dmpk/Dnm1l/Dsg2/Dsp/Fxyd1/Hbegf/Hdac4/Kcnd2/Mef2a/Myh6/Pik3r1/Pln/Rps6ka2/Ryr2/Scn5a/Sgcg/Slc8a1/Smad7/Snta1/Strit1/Thrb/Tnnc1/Tnni3/Ttn,38
