ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0014706,striated muscle tissue development,122/2227,227/5777,0.5374449339207048,1.394171254270279,4.798559791429059,1.5698460288182248e-6,0.0034654498185349206,0.003310551170039494,Abcc9/Acadm/Actc1/Actn2/Adra1a/Adra1b/Akap13/Angpt1/Ankrd1/Apc/Asb2/Atg7/Bcl2/Bcl9/Bmpr1a/Camk2d/Ccnt2/Cdc42/Cfl2/Chd7/Ctnnb1/Cxadr/Ddx17/Ddx39b/Ddx5/Dipk2a/Dsg2/Dyrk1a/Edn1/Egln1/Ephb1/Fgf1/Fgf2/Fhl2/Fhod3/Fkrp/Foxp1/Foxp2/Frs2/Gja1/Gjc1/Gpcpd1/Hdac4/Hdac7/Hdac9/Heg1/Hivep3/Hlf/Hmg20b/Homer1/Hspa8/Hspg2/Ifrd1/Itgb1/Jph2/Klhl41/Lmod3/Lncpint/Lrp6/Lrrc10/Luc7l/Mapk14/Mbnl1/Med1/Mef2a/Mef2d/Meis1/Mrtfb/Mtor/Mybpc3/Myh6/Myl2/Myl3/Myo18b/Myocd/Myoz2/Ndufv2/Neb/Nebl/Nf1/Nfix/Nr1d2/Nr3c1/Pdlim5/Pgm5/Plec/Pln/Popdc3/Prickle1/Prkg1/Prox1/Ptcd2/Rb1/Rbfox1/Rbm24/Rcan1/Rgs2/Rpl3l/Ryr2/Sav1/Sgcb/Sgcg/Slc25a4/Slc8a1/Smad3/Smyd1/Sorbs2/Sox6/Svil/Tcf7l2/Tgfbr2/Tgfbr3/Tnnc1/Tnnt2/Tpm1/Trip10/Ttn/Ube4b/Vegfa/Xirp1/Yap1/Zfpm2,122
GO:0055001,muscle cell development,71/2227,120/5777,0.5916666666666667,1.5348263732974106,4.6888881482414,3.101621575977046e-6,0.0034654498185349206,0.003310551170039494,Actc1/Actg1/Actn1/Actn2/Adra1a/Adra1b/Afg3l2/Akap13/Ank2/Ankrd23/Asb2/Atg7/Atp2a2/Bcl2/Bmpr1a/Camk2d/Casq2/Cfl2/Cxadr/Dcaf8/Ddx39b/Dyrk1a/Dysf/Edn1/Fhl2/Fhod3/Flnc/Foxp1/Hdac4/Hdac9/Homer1/Itgb1/Klhl41/Lmod2/Lmod3/Lncpint/Lrrc10/Mef2a/Meis1/Mtor/Mybpc3/Myh6/Myl2/Myo18b/Myocd/Myoz2/Neb/Nebl/Nr3c1/Pdlim5/Pgm5/Plec/Prickle1/Prkd1/Prkg1/Prox1/Ptcd2/Rcan1/Rgs2/Sgcb/Slc25a4/Slc8a1/Smyd3/Sorbs2/Tmem182/Tnnt2/Tpm1/Trip10/Ttn/Vegfa/Xirp1,71
GO:0060537,muscle tissue development,125/2227,236/5777,0.5296610169491526,1.3739792074159203,4.645889836067382,3.1756263352193947e-6,0.0034654498185349206,0.003310551170039494,Abcc9/Acadm/Actc1/Actn2/Adra1a/Adra1b/Akap13/Angpt1/Ankrd1/Apc/Asb2/Atg7/Bcl2/Bcl9/Bmpr1a/Camk2d/Ccnt2/Cdc42/Cfl2/Chd7/Ctnnb1/Cxadr/Ddx17/Ddx39b/Ddx5/Dipk2a/Dsg2/Dyrk1a/Edn1/Egln1/Ephb1/Fgf1/Fgf2/Fhl2/Fhod3/Fkrp/Fosl2/Foxp1/Foxp2/Frs2/Gja1/Gjc1/Gpcpd1/Hdac4/Hdac7/Hdac9/Heg1/Hivep3/Hlf/Hmg20b/Homer1/Hspa8/Hspg2/Ifrd1/Itgb1/Jph2/Klhl41/Lmod3/Lncpint/Lrp6/Lrrc10/Luc7l/Mapk14/Mbnl1/Med1/Mef2a/Mef2d/Meis1/Mrtfb/Mtor/Mybpc3/Myh6/Myl2/Myl3/Myo18b/Myocd/Myoz2/Ndufv2/Neb/Nebl/Nf1/Nfix/Nr1d2/Nr3c1/Pdlim5/Pgm5/Pkd2/Plec/Pln/Popdc3/Prickle1/Prkg1/Prox1/Ptcd2/Rb1/Rbfox1/Rbm24/Rcan1/Rgs2/Rpl3l/Ryr2/Sav1/Sgcb/Sgcg/Slc25a4/Slc8a1/Smad3/Smyd1/Sorbs2/Sox6/Svil/Tcf7l2/Tgfbr2/Tgfbr3/Tnnc1/Tnnt2/Tpm1/Trip10/Ttn/Ube4b/Vegfa/Xirp1/Yap1/Zfp950/Zfpm2,125
GO:0055002,striated muscle cell development,65/2227,108/5777,0.6018518518518519,1.5612474845748308,4.663076937764792,3.59020960221178e-6,0.0034654498185349206,0.003310551170039494,Actc1/Actg1/Actn2/Adra1a/Adra1b/Akap13/Ankrd23/Asb2/Atg7/Bcl2/Bmpr1a/Camk2d/Casq2/Cfl2/Cxadr/Dcaf8/Ddx39b/Dyrk1a/Edn1/Fhl2/Fhod3/Flnc/Foxp1/Hdac4/Hdac9/Homer1/Itgb1/Klhl41/Lmod2/Lmod3/Lncpint/Lrrc10/Mef2a/Meis1/Mtor/Mybpc3/Myh6/Myl2/Myo18b/Myocd/Myoz2/Neb/Nebl/Nr3c1/Pdlim5/Pgm5/Plec/Prickle1/Prkd1/Prkg1/Prox1/Rcan1/Rgs2/Sgcb/Slc25a4/Slc8a1/Smyd3/Sorbs2/Tmem182/Tnnt2/Tpm1/Trip10/Ttn/Vegfa/Xirp1,65
GO:0007517,muscle organ development,89/2227,160/5777,0.55625,1.4429529636281995,4.50012850279535,6.780277252591729e-6,0.004467125489913501,0.0042674539502056755,Abcc9/Actc1/Adarb1/Angpt1/Ankrd1/Asb2/Bcl2/Bcl9/Bmpr1a/Ccnt2/Cfl2/Chd2/Chd7/Cryab/Ctnnb1/Dag1/Ddx17/Ddx5/Des/Disp1/Dpf3/Egln1/Ephb1/Fkrp/Foxp1/Foxp2/Gja1/Gpcpd1/Hdac4/Hdac7/Hdac9/Heg1/Hivep3/Hlf/Hmg20b/Homer1/Hspa8/Itgb1/Jph1/Jph2/Klhl41/Lmod3/Lncpint/Lrp6/Luc7l/Mapk14/Mbnl1/Med1/Mef2d/Mrtfb/Mtss1/Mybpc3/Myh6/Myl2/Myl3/Myocd/Myoz2/Nf1/Nfix/Nr1d2/Paxbp1/Plec/Popdc3/Prox1/Ptcd2/Rb1/Rbfox1/Rbm24/Rcan1/Ripor2/Rpl3l/Ryr2/Sfmbt1/Sgcb/Smad3/Smyd1/Svil/Tcf7l2/Tgfbr3/Tmem182/Tnnc1/Tnnt2/Tpm1/Trim72/Ttn/Ube4b/Unc45b/Vps13b/Zfpm2,89
GO:0048738,cardiac muscle tissue development,81/2227,143/5777,0.5664335664335665,1.4693698757461668,4.501262441033483,6.941919953245534e-6,0.004467125489913501,0.0042674539502056755,Acadm/Actc1/Actn2/Adra1a/Adra1b/Akap13/Angpt1/Ankrd1/Apc/Asb2/Atg7/Bmpr1a/Camk2d/Cdc42/Chd7/Ctnnb1/Cxadr/Ddx39b/Dipk2a/Dsg2/Dyrk1a/Edn1/Egln1/Fgf1/Fgf2/Fhl2/Fhod3/Foxp1/Frs2/Gja1/Gjc1/Heg1/Hspg2/Itgb1/Jph2/Lrp6/Lrrc10/Mapk14/Med1/Mef2a/Meis1/Mrtfb/Mtor/Mybpc3/Myh6/Myl2/Myl3/Myo18b/Myocd/Ndufv2/Neb/Nebl/Nr3c1/Pdlim5/Plec/Pln/Prickle1/Prkg1/Prox1/Ptcd2/Rgs2/Ryr2/Sav1/Sgcb/Sgcg/Slc25a4/Slc8a1/Sorbs2/Sox6/Tgfbr2/Tgfbr3/Tnnc1/Tnnt2/Tpm1/Trip10/Ttn/Ube4b/Vegfa/Xirp1/Yap1/Zfpm2,81
GO:0051146,striated muscle cell differentiation,91/2227,165/5777,0.5515151515151515,1.4306704222285722,4.445163210295939,8.583333479251733e-6,0.004734321509055848,0.004522706843804221,Acadm/Actc1/Actg1/Actn2/Adra1a/Adra1b/Akap13/Ankrd23/Asb2/Atg7/Atp11a/Bcl2/Bcl9/Bmpr1a/Camk2d/Capn2/Casp7/Casq2/Cfl2/Cxadr/Dcaf8/Ddx39b/Dmpk/Dock1/Dock5/Dyrk1a/Edn1/Ehd1/Epc1/Fhl2/Fhod3/Fkrp/Flnc/Foxp1/Frs2/Hdac4/Hdac9/Homer1/Hopx/Itgb1/Klhl41/Lmod2/Lmod3/Lncpint/Lrrc10/Mapk14/Mef2a/Meis1/Mtor/Mybpc3/Myh6/Myl2/Myo18b/Myocd/Myoz2/Neb/Nebl/Neo1/Nr3c1/Pdlim5/Pgm5/Plec/Plekho1/Popdc3/Prickle1/Prkd1/Prkg1/Prox1/Rb1/Rbm24/Rcan1/Rgs2/Ripor2/Rpl3l/Sgcb/Slc25a4/Slc8a1/Smyd1/Smyd3/Sorbs2/Sox6/Spag9/Tanc1/Tmem182/Tnnt2/Tpm1/Trim72/Trip10/Ttn/Vegfa/Xirp1,91
GO:0061061,muscle structure development,170/2227,343/5777,0.4956268221574344,1.2856920303563082,4.32060827174133,1.2492114237778677e-5,0.006029006634007935,0.005759522143312696,Abcc9/Acadm/Actc1/Actg1/Actl6a/Actn1/Actn2/Adarb1/Adra1a/Adra1b/Afg3l2/Akap13/Angpt1/Ank2/Ankrd1/Ankrd23/Asb2/Atg7/Atp11a/Atp2a2/Bcl2/Bcl9/Bmpr1a/Brd7/Camk1/Camk2d/Capn2/Casp7/Casq2/Ccnt2/Cfl2/Chd2/Chd7/Cryab/Ctnnb1/Cxadr/Dag1/Dcaf8/Ddx17/Ddx39b/Ddx5/Des/Disp1/Dmpk/Dock1/Dock5/Dpf3/Dyrk1a/Dysf/Edn1/Egln1/Ehd1/Epas1/Epc1/Ephb1/Fbxo40/Fhl2/Fhod3/Fkrp/Flnc/Foxp1/Foxp2/Frs2/Gja1/Gpcpd1/Hdac4/Hdac7/Hdac9/Heg1/Hivep3/Hlf/Hmg20b/Homer1/Hopx/Hspa8/Ifrd1/Itgb1/Jph1/Jph2/Klhl41/Lama2/Lmod2/Lmod3/Lncpint/Lrp6/Lrrc10/Luc7l/Map3k5/Mapk14/Mbnl1/Med1/Mef2a/Mef2d/Meis1/Mrtfb/Mtor/Mtss1/Mybpc3/Myh6/Myl2/Myl3/Myo18b/Myocd/Myoz2/Neb/Nebl/Neo1/Nf1/Nfix/Nr1d2/Nr3c1/Paxbp1/Pdlim1/Pdlim3/Pdlim5/Pgm5/Plec/Plekho1/Popdc3/Ppard/Prickle1/Prkd1/Prkg1/Prox1/Ptcd2/Qki/Rb1/Rbfox1/Rbm24/Rcan1/Rgs2/Ripor2/Rpl3l/Ryr2/Sfmbt1/Sgcb/Slc25a4/Slc8a1/Smad3/Smarca2/Smarca4/Smarcc2/Smarcd1/Smarce1/Smyd1/Smyd3/Sorbs2/Sox6/Spag9/Svil/Tanc1/Tcf7l2/Tgfbr3/Tmem182/Tnnc1/Tnnt2/Tpm1/Trim72/Trip10/Ttn/Ube4b/Unc45b/Utrn/Vegfa/Vps13b/Wnt5b/Xirp1/Zeb1/Zfp36l1/Zfpm2,170
GO:0048666,neuron development,229/2227,484/5777,0.4731404958677686,1.2273608642245617,4.138538211998753,2.5422873755674643e-5,0.010906412841184421,0.010418918086536133,Ablim1/Acsl6/Actg1/Actr2/Adam10/Adam17/Adarb1/Adcy6/Afg3l2/Agtpbp1/Als2/Ank3/Ankrd1/Ap2a1/Apbb2/Apc/Arfgef1/Arhgap32/Arhgap35/Arhgap44/Arid1b/Asap1/Atf1/Atg7/Atp8a2/Atp9a/Auts2/Avil/B4galt6/Bcl11a/Bcl2/Bcl7a/Bsg/Btbd3/Camk1/Camk2a/Carm1/Cbfa2t2/Cd2ap/Cdc27/Cdc42/Cdh11/Cdh4/Cecr2/Cep290/Clip1/Cntn5/Cpeb3/Crebbp/Ctnna1/Ctnnb1/Cux2/Cyfip2/Dag1/Dlg5/Dnm1l/Dnm2/Dock7/Dst/Dvl1/Dync1i2/Edn1/Efna5/Egfr/Ehd1/Eif2ak4/Enah/Enpp1/Epb41l3/Epha4/Ephb1/Evl/Ext1/Fam151b/Fam168b/Flrt1/Foxp1/Fry/Fstl4/Fyn/Gak/Gja1/Gnaq/Golga4/Grip1/Hcn1/Hdgfl3/Hecw2/Hs6st1/Ifrd1/Ift140/Igf1r/Il15ra/Impact/Inpp5f/Iqgap1/Itga1/Itgb1/Itpr1/Itsn1/Kalrn/Kank1/Kcnip2/Kcnq1/Kidins220/Kif21a/Kif3a/Kif5b/Kremen1/Lama2/Lgi1/Lifr/Lrp6/Lyn/Macf1/Map2k1/Map4/Mapkapk5/Mef2a/Mfn1/Mfsd8/Mgll/Mov10/Mpdz/Mrtfb/Mtor/Mtr/Mycbp2/Myo16/Myo5b/Myo6/Myot/Nck1/Ndrg4/Ndufs4/Neo1/Nexn/Nf1/Nfix/Nme2/Nr3c1/Nrdc/Ntm/Ntn1/Ntn4/Ntng1/Numb/Obsl1/Ogdh/Opa1/Pals1/Pbx1/Pbx3/Pdlim5/Picalm/Plxna4/Poc5/Ppp1r12a/Ppp1r12b/Ppp1r9a/Prex2/Prickle1/Prkd1/Prkg1/Ptprg/Ptprk/Ptprm/Ptprs/Qki/Rap1gap2/Rapgef1/Rapgef4/Rb1/Rere/Retreg3/Rgma/Rgs2/Ripor2/Rnf157/Rock2/Rorb/Rp1/Rtca/Rtn4ip1/Runx1t1/Ryk/Scarb2/Scarf1/Sdc2/Sdk1/Sema3a/Sema5a/Septin7/Sh3gl2/Slc11a2/Slc4a7/Snx3/Spag9/Srrm4/Stk25/Strn/Stxbp5/Tanc2/Taok1/Tbc1d24/Tbce/Tdp2/Tet1/Thrb/Tiam1/Tiam2/Tmem108/Tnik/Top2b/Tox/Trak1/Trak2/Trip11/Ube4b/Ush1c/Vegfa/Vldlr/Vps13a/Washc5/Wasl/Wee1/Whrn/Zfyve27/Zmynd8,229
GO:0003013,circulatory system process,113/2227,218/5777,0.518348623853211,1.3446340368208352,4.1081623790396655,3.3792488117432484e-5,0.013047279662140683,0.012464092459314043,Abcc8/Abcc9/Actc1/Adcy6/Adra1a/Adra1b/Agtr1a/Angpt1/Ank2/Arhgap35/Atp1a1/Atp1b1/Atp2a2/Cacna1c/Cacna2d1/Cacnb2/Camk2d/Casq2/Ccn2/Cdc42/Chd7/Comt/Corin/Cxadr/Dmpk/Dnm1l/Dock4/Dock5/Dsg2/Edn1/Egfr/Epas1/Ephx2/Ext1/Fxyd1/Fyn/Gja1/Gjc1/Gna12/Gnaq/Gpd1l/Hbegf/Hdac4/Heg1/Hopx/Hrc/Itga1/Itga9/Itgb1/Kcnd2/Kcnd3/Kcnip2/Kcnj2/Kcnj5/Kcnn2/Kcnq1/Lnpep/Map2k1/Mdm4/Mef2a/Mgll/Mkks/Mme/Mtor/Mybpc3/Myh6/Myh7b/Myl2/Myl3/Nampt/Nav2/Ncald/Nisch/Nr3c1/Nr3c2/P2rx4/Pde3a/Per2/Plec/Plekha7/Pln/Ppard/Prkg1/Ptprm/Rgs2/Rnf207/Rnls/Rnpep/Rock2/Ryr2/Sema3a/Sgcg/Sh3gl2/Slc22a5/Slc27a1/Slc8a1/Smad3/Snta1/Sri/Stk39/Strit1/Tgfbr3/Thrb/Tmem38a/Tmem65/Tnnc1/Tnnt2/Tpm1/Trdn/Ttn/Vegfa/Wwtr1/Yap1,113
