ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,my_sign
GO:0009913,epidermal cell differentiation,18,-0.9639817875733766,-1.4650832283826853,0.027981023895466296,1,1,25,"tags=11%, list=3%, signal=11%",Gli2/Gsdma3,CAST-biased
GO:0007204,positive regulation of cytosolic calcium ion concentration,13,-0.9759344459500245,-1.464244332204371,0.019427842927644948,1,1,6,"tags=15%, list=1%, signal=16%",Bcl2/Chrna9,CAST-biased
GO:0006091,generation of precursor metabolites and energy,14,-0.9615755598035635,-1.4503154307672963,0.03081982070610817,1,1,2,"tags=14%, list=0%, signal=14%",App/Suclg2,CAST-biased
GO:0043409,negative regulation of MAPK cascade,14,-0.9594477044501806,-1.4471060506806368,0.03617966444649501,1,1,31,"tags=14%, list=4%, signal=14%",Apc/Chrna9,CAST-biased
GO:0070372,regulation of ERK1 and ERK2 cascade,24,-0.9321879690942977,-1.4318960661558127,0.0702087677946817,1,1,33,"tags=8%, list=4%, signal=8%",App/Chrna9,CAST-biased
GO:0071453,cellular response to oxygen levels,16,0.9921737187059271,1.4284506426350134,0.004307387539568474,1,1,2,"tags=6%, list=0%, signal=6%",Kcnd2,BL6-biased
GO:0048511,rhythmic process,24,0.9874260842202561,1.4269374352383313,0.004270254888365297,1,1,2,"tags=4%, list=0%, signal=4%",Kcnd2,BL6-biased
GO:0032652,regulation of interleukin-1 production,11,-0.9538878087982103,-1.4249458022228512,0.05008635578583765,1,1,4,"tags=18%, list=0%, signal=18%",App/Gsdma3,CAST-biased
GO:0032611,interleukin-1 beta production,10,-0.9596122698828565,-1.424145292326875,0.07262874657712162,1,1,4,"tags=20%, list=0%, signal=20%",App/Gsdma3,CAST-biased
GO:0042303,molting cycle,14,-0.9438037464826122,-1.4235107404553287,0.05525846702317291,1,1,31,"tags=21%, list=4%, signal=21%",Apc/Gli2/Gsdma3,CAST-biased
GO:0042633,hair cycle,14,-0.9438037464826122,-1.4235107404553287,0.05525846702317291,1,1,31,"tags=21%, list=4%, signal=21%",Apc/Gli2/Gsdma3,CAST-biased
GO:0001666,response to hypoxia,26,0.9848244665671343,1.4233409905223209,0.004667999019302696,1,1,2,"tags=4%, list=0%, signal=4%",Kcnd2,BL6-biased
GO:0036293,response to decreased oxygen levels,26,0.9848244665671343,1.4233409905223209,0.004667999019302696,1,1,2,"tags=4%, list=0%, signal=4%",Kcnd2,BL6-biased
GO:0055086,nucleobase-containing small molecule metabolic process,14,-0.9435870767428113,-1.4231839440181586,0.05525846702317291,1,1,2,"tags=14%, list=0%, signal=14%",Adk/Suclg2,CAST-biased
GO:0036294,cellular response to decreased oxygen levels,14,0.9923787090216388,1.4203005449061485,0.007432221885731123,1,1,2,"tags=7%, list=0%, signal=7%",Kcnd2,BL6-biased
GO:0071456,cellular response to hypoxia,14,0.9923787090216388,1.4203005449061485,0.007432221885731123,1,1,2,"tags=7%, list=0%, signal=7%",Kcnd2,BL6-biased
