ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,my_sign
GO:0030336,negative regulation of cell migration,41,-0.9743569617761287,-1.5669970880544537,0.0022804257380520626,0.2602895668796923,0.24600716063433403,19,"tags=7%, list=2%, signal=7%",Clic4/Slit2/Prkg1,CAST-biased
GO:2000146,negative regulation of cell motility,41,-0.9743569617761287,-1.5669970880544537,0.0022804257380520626,0.2602895668796923,0.24600716063433403,19,"tags=7%, list=2%, signal=7%",Clic4/Slit2/Prkg1,CAST-biased
GO:0016051,carbohydrate biosynthetic process,18,-0.9936236468001824,-1.5452715573040494,0.001367898967740139,0.2602895668796923,0.24600716063433403,3,"tags=17%, list=0%, signal=17%",Myh9/Grb10/Prkg1,CAST-biased
GO:0051048,negative regulation of secretion,15,-0.9932651036847211,-1.5365338173886756,0.002108841246954308,0.2602895668796923,0.24600716063433403,2,"tags=13%, list=0%, signal=14%",Pde8b/Prkg1,CAST-biased
GO:0042752,regulation of circadian rhythm,15,-0.9925818192085181,-1.5354768088411206,0.0027230497324052167,0.2602895668796923,0.24600716063433403,2,"tags=13%, list=0%, signal=14%",Per3/Prkg1,CAST-biased
GO:1903531,negative regulation of secretion by cell,13,-0.997195620142902,-1.5319894560813982,9.600546190244567e-4,0.2602895668796923,0.24600716063433403,2,"tags=15%, list=0%, signal=16%",Pde8b/Prkg1,CAST-biased
GO:0048515,spermatid differentiation,13,-0.9966250786449634,-1.531112934422615,0.0014790310702316345,0.2602895668796923,0.24600716063433403,2,"tags=15%, list=0%, signal=16%",Psme4/Prkg1,CAST-biased
GO:0007286,spermatid development,12,-0.9970699519125069,-1.5015172826976886,6.380079038221542e-4,0.2602895668796923,0.24600716063433403,2,"tags=17%, list=0%, signal=17%",Psme4/Prkg1,CAST-biased
GO:2000145,regulation of cell motility,136,-0.9025627192637794,-1.4961516341228842,0.002848153315400888,0.2602895668796923,0.24600716063433403,34,"tags=7%, list=3%, signal=8%",Hdac9/Cdc42/Ror2/Lama2/Clic4/Sparc/Atp8a1/Slc8a1/Slit2/Prkg1,CAST-biased
GO:0042180,ketone metabolic process,11,-0.9964788892834697,-1.4844396165484157,9.883202739955639e-4,0.2602895668796923,0.24600716063433403,2,"tags=18%, list=0%, signal=18%",Ncor1/Prkg1,CAST-biased
GO:0043255,regulation of carbohydrate biosynthetic process,11,-0.9957783594010363,-1.4833960477169597,0.0014770730006417828,0.2602895668796923,0.24600716063433403,3,"tags=27%, list=0%, signal=27%",Myh9/Grb10/Prkg1,CAST-biased
GO:0042311,vasodilation,11,-0.9954026678357197,-1.4828363856416698,0.0017215504484200924,0.2602895668796923,0.24600716063433403,2,"tags=18%, list=0%, signal=18%",Egfr/Prkg1,CAST-biased
GO:1904738,vascular associated smooth muscle cell migration,11,-0.9933344319891813,-1.4797553658027296,0.0027639970828270814,0.2602895668796923,0.24600716063433403,3,"tags=27%, list=0%, signal=27%",Fat1/Grb10/Prkg1,CAST-biased
GO:0006836,neurotransmitter transport,20,0.9928899332917503,1.4515569040759002,0.002226146384400306,0.2602895668796923,0.24600716063433403,2,"tags=5%, list=0%, signal=5%",Nrxn1,BL6-biased
GO:0007269,neurotransmitter secretion,16,0.9960570400237436,1.4323772843417328,6.404265623684155e-4,0.2602895668796923,0.24600716063433403,2,"tags=6%, list=0%, signal=6%",Nrxn1,BL6-biased
