ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0034329,cell junction assembly,59,-0.7328164985421304,-1.1981759118585513,1.417049253581481e-4,0.19654473147175142,0.19361367696302761,174,"tags=31%, list=22%, signal=26%",Macf1/Mycbp2/Myo6/Numb/Pard3/Pecam1/Pkp4/Plxna2/Pten/Ptpra/Ptprk/Rap1a/Rapgef1/Rapgef2/Rhoa/Rock1/Slk/Tek
GO:0007416,synapse assembly,27,-0.7911949043062235,-1.2532573412295887,0.0016291229185874754,0.4728463957021449,0.4657948784740895,161,"tags=22%, list=20%, signal=18%",Mycbp2/Myo6/Numb/Plxna2/Pten/Rhoa
GO:0034097,response to cytokine,57,-0.7051781248279494,-1.1520388627044822,0.0023863913265429085,0.4728463957021449,0.4657948784740895,239,"tags=39%, list=30%, signal=29%",Eps8/Erbin/Fabp4/Flt1/Hnrnph1/Igf1r/Il6st/Insr/Kif16b/Lrch1/Lrrc2/Nfat5/Nfkb1/Pafah1b1/Rhoa/Slk/Socs2/Tek/Usp25/Vim/Yap1/Ythdf3
GO:1901652,response to peptide,57,-0.7051781248279494,-1.1520388627044822,0.0023863913265429085,0.4728463957021449,0.4657948784740895,239,"tags=39%, list=30%, signal=29%",Eps8/Erbin/Fabp4/Flt1/Hnrnph1/Igf1r/Il6st/Insr/Kif16b/Lrch1/Lrrc2/Nfat5/Nfkb1/Pafah1b1/Rhoa/Slk/Socs2/Tek/Usp25/Vim/Yap1/Ythdf3
GO:0071345,cellular response to cytokine stimulus,53,-0.7068443051238542,-1.1515761917518457,0.001979418849352148,0.4728463957021449,0.4657948784740895,239,"tags=42%, list=30%, signal=31%",Eps8/Erbin/Fabp4/Flt1/Hnrnph1/Igf1r/Il6st/Insr/Kif16b/Lrch1/Lrrc2/Nfat5/Nfkb1/Pafah1b1/Rhoa/Slk/Socs2/Tek/Usp25/Vim/Yap1/Ythdf3
GO:0034330,cell junction organization,96,-0.6623668654737996,-1.0951155532332058,0.002127408623575479,0.4728463957021449,0.4657948784740895,198,"tags=30%, list=25%, signal=26%",Igf1r/Insr/Macf1/Mfn1/Mycbp2/Myo6/Nbea/Nedd4/Numb/Pafah1b1/Pard3/Pecam1/Pkp4/Plxna2/Pten/Ptpra/Ptprk/Rap1a/Rapgef1/Rapgef2/Rhoa/Rock1/Septin11/Septin7/Slk/Tanc1/Tek/Unc13b/Wasf2
GO:0051246,regulation of protein metabolic process,141,-0.64770194192087,-1.0777769142396223,0.0018316107376023627,0.4728463957021449,0.4657948784740895,295,"tags=46%, list=37%, signal=35%",Asph/Bmpr2/Braf/Cast/Ccny/Clec3b/Cnot2/Csnk1a1/Cyfip1/Dnajc1/Eif4g3/Epas1/Fabp4/Faf1/Fbxo11/Fbxw7/Flt1/Fnip2/Fry/Hspa4/Hspg2/Il6st/Insr/Itpkb/Ivns1abp/Limd1/Map3k20/Msi2/Mycbp2/Nedd4/Nrdc/Nxn/Pard3/Pecam1/Peli2/Phf20l1/Phlpp1/Pten/Ptprb/Ranbp9/Rap1a/Rapgef2/Rasa1/Rbms3/Rhoa/Rock1/Rptor/Sash1/Sh3d19/Slc8a1/Spag9/Spop/Spred1/Tcf7l2/Tcim/Tead1/Tek/Tnrc6c/Ube2b/Usp25/Vgll4/Xdh/Xrn1/Yes1/Ythdf3
GO:0048644,muscle organ morphogenesis,12,-0.9355963237117558,-1.3980210491826695,0.003722027080337711,0.486538700354552,0.4792829909765177,29,"tags=33%, list=4%, signal=33%",Tgfbr3/Tpm1/Ttn/Ube4b
GO:0060415,muscle tissue morphogenesis,12,-0.9355963237117558,-1.3980210491826695,0.003722027080337711,0.486538700354552,0.4792829909765177,29,"tags=33%, list=4%, signal=33%",Tgfbr3/Tpm1/Ttn/Ube4b
GO:0055008,cardiac muscle tissue morphogenesis,11,-0.9357539120887102,-1.3799832605254818,0.00876962329406186,0.486538700354552,0.4792829909765177,29,"tags=36%, list=4%, signal=36%",Tgfbr3/Tpm1/Ttn/Ube4b
GO:0006606,protein import into nucleus,10,-0.9414683437381447,-1.375687714180404,0.008654405882780668,0.486538700354552,0.4792829909765177,46,"tags=30%, list=6%, signal=29%",Tek/Tnpo1/Ubr5
GO:0051170,import into nucleus,10,-0.9414683437381447,-1.375687714180404,0.008654405882780668,0.486538700354552,0.4792829909765177,46,"tags=30%, list=6%, signal=29%",Tek/Tnpo1/Ubr5
GO:1900182,positive regulation of protein localization to nucleus,10,-0.9413621325004421,-1.3755325167212573,0.008654405882780668,0.486538700354552,0.4792829909765177,50,"tags=40%, list=6%, signal=38%",Tcf7l2/Tek/Ubr5/Yap1
GO:0003208,cardiac ventricle morphogenesis,10,-0.9411578873072756,-1.3752340705708492,0.008654405882780668,0.486538700354552,0.4792829909765177,29,"tags=30%, list=4%, signal=29%",Tgfbr3/Tpm1/Ube4b
GO:0055010,ventricular cardiac muscle tissue morphogenesis,10,-0.9411578873072756,-1.3752340705708492,0.008654405882780668,0.486538700354552,0.4792829909765177,29,"tags=30%, list=4%, signal=29%",Tgfbr3/Tpm1/Ube4b
GO:0021543,pallium development,21,-0.8251460862536044,-1.285391828731676,0.006134844093994613,0.486538700354552,0.4792829909765177,138,"tags=24%, list=17%, signal=20%",Pafah1b1/Pten/Rhoa/Slc38a2/Zmiz1
GO:0045216,cell-cell junction organization,20,-0.8197953927113638,-1.2734338284778683,0.006952813881035162,0.486538700354552,0.4792829909765177,143,"tags=30%, list=18%, signal=25%",Numb/Pard3/Pecam1/Pkp4/Rhoa/Rock1
GO:0007249,canonical NF-kappaB signal transduction,21,-0.8114911293115561,-1.2641204800972994,0.007996065674423207,0.486538700354552,0.4792829909765177,149,"tags=24%, list=19%, signal=20%",Nfat5/Nfkb1/Rhoa/Rock1/Usp25
GO:0045664,regulation of neuron differentiation,19,-0.7990171700908542,-1.2376671907052368,0.008593885561922062,0.486538700354552,0.4792829909765177,165,"tags=47%, list=21%, signal=38%",Mib1/Numb/Pten/Rhoa/Rock1/Socs2/Spag9/Tcf12/Zhx2
GO:0048813,dendrite morphogenesis,23,-0.7875071212223722,-1.2350866596267225,0.00412710749544871,0.486538700354552,0.4792829909765177,170,"tags=35%, list=21%, signal=28%",Mef2a/Mfn1/Nedd4/Numb/Pafah1b1/Pten/Rapgef2/Septin7
GO:0099173,postsynapse organization,30,-0.7497863531621622,-1.194232093173387,0.007027174821766067,0.486538700354552,0.4792829909765177,198,"tags=30%, list=25%, signal=23%",Igf1r/Insr/Mfn1/Numb/Pafah1b1/Pten/Septin7/Tanc1/Wasf2
GO:0010001,glial cell differentiation,27,-0.7527713865635716,-1.1923942651092119,0.007996065674423207,0.486538700354552,0.4792829909765177,197,"tags=33%, list=25%, signal=26%",Il6st/Nfib/Pard3/Pi4ka/Pten/Ptpra/Rhoa/Tcf7l2/Vim
GO:0031400,negative regulation of protein modification process,40,-0.7083828293280265,-1.1418842350018183,0.006655370196463915,0.486538700354552,0.4792829909765177,234,"tags=38%, list=29%, signal=28%",Fabp4/Fry/Hspa4/Insr/Ivns1abp/Nxn/Pard3/Pecam1/Pten/Ptprb/Slc8a1/Spag9/Spred1/Ube2b/Xdh
GO:0006468,protein phosphorylation,112,-0.6476455147549098,-1.0737071625447245,0.005837400842040276,0.486538700354552,0.4792829909765177,286,"tags=41%, list=36%, signal=31%",Bmpr2/Braf/Camk2d/Ccny/Csnk1a1/Eif4g3/Fabp4/Fbxw7/Flt1/Fnip2/Hspa4/Igf1r/Il6st/Insr/Itpkb/Map3k20/Obscn/Pard3/Pecam1/Peli2/Phlpp1/Pten/Ptpra/Ptprb/Rap1a/Rapgef2/Rasa1/Rhoa/Rock1/Rptor/Sash1/Sik2/Slc8a1/Slk/Smg1/Snrk/Spag9/Spred1/Tcim/Tead1/Tek/Tnks/Ulk2/Usp25/Xdh/Yes1
GO:0016310,phosphorylation,119,-0.64411820302681,-1.068957017809772,0.005986122444248264,0.486538700354552,0.4792829909765177,290,"tags=42%, list=36%, signal=31%",Atxn1/Atxn7/Bmpr2/Braf/Camk2d/Ccny/Csnk1a1/Eif4g3/Fabp4/Fbxw7/Flt1/Fnip2/Hspa4/Igf1r/Il6st/Insr/Itga6/Itpkb/Limd1/Map3k20/Obscn/Pard3/Pecam1/Peli2/Phlpp1/Pten/Ptpra/Ptprb/Rap1a/Rapgef2/Rasa1/Rhoa/Rock1/Rptor/Sash1/Sik2/Slc8a1/Slk/Smg1/Snrk/Spag9/Spred1/Tcim/Tead1/Tek/Tnks/Ulk2/Usp25/Xdh/Yes1
GO:0034504,protein localization to nucleus,22,-0.7898927874600126,-1.2356350751762055,0.009490617305403643,0.4875365260220316,0.4802659361564885,168,"tags=32%, list=21%, signal=26%",Mfhas1/Rap1gds1/Tcf7l2/Tek/Tnpo1/Ubr5/Yap1
GO:1901888,regulation of cell junction assembly,39,-0.7062991963558252,-1.1374236958737272,0.009191706502439122,0.4875365260220316,0.4802659361564885,174,"tags=31%, list=22%, signal=25%",Macf1/Mycbp2/Numb/Pten/Ptpra/Rap1a/Rapgef1/Rapgef2/Rhoa/Rock1/Slk/Tek
GO:0021987,cerebral cortex development,17,-0.82466402927029,-1.2663256884172325,0.010686262301059499,0.529351636127483,0.5214574611569636,138,"tags=24%, list=17%, signal=20%",Pafah1b1/Rhoa/Slc38a2/Zmiz1
GO:0031399,regulation of protein modification process,94,-0.6449390647983988,-1.0659128651893865,0.011433541588530416,0.5468386959755754,0.538683738000453,286,"tags=40%, list=36%, signal=29%",Bmpr2/Braf/Ccny/Eif4g3/Epas1/Fabp4/Fbxw7/Flt1/Fnip2/Fry/Hspa4/Il6st/Insr/Itpkb/Ivns1abp/Mycbp2/Nxn/Pard3/Pecam1/Peli2/Phlpp1/Pten/Ptprb/Rap1a/Rapgef2/Rasa1/Rhoa/Rptor/Sash1/Slc8a1/Spag9/Spred1/Tcim/Tead1/Tek/Ube2b/Xdh/Yes1
GO:0099175,regulation of postsynapse organization,19,-0.7874365088886321,-1.2197288973203355,0.012031365527573678,0.5562501328914897,0.54795482297511,167,"tags=26%, list=21%, signal=21%",Mfn1/Numb/Pafah1b1/Pten/Tanc1
GO:0051963,regulation of synapse assembly,19,-0.7839356764569232,-1.2143061534756816,0.013525926939292523,0.6051761504773784,0.5961512111104141,161,"tags=21%, list=20%, signal=17%",Srgap2/Mycbp2/Numb/Rhoa
GO:1901890,positive regulation of cell junction assembly,12,-0.8793408573254298,-1.313960943187745,0.015786487857163647,0.6842455830589368,0.6740414881117899,91,"tags=25%, list=11%, signal=22%",Flrt2/Rock1/Tek
