ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0035239,tube morphogenesis,52/238,195/2029,0.26666666666666666,2.273389355742297,6.816375647924796,9.321870348307634e-10,2.226062639175863e-6,1.955630274123907e-6,Adamts9/Akt3/Arhgap24/Arid1a/B4galt1/Bmpr2/C5ar1/Cav1/Cd36/Cd44/Cdh13/Cemip2/Chd7/Clic4/Col4a1/Col4a2/Dcn/Dlc1/Egfr/Elk3/Emcn/Epas1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Kras/Lrp1/Lrp6/Luzp1/Mef2c/Mgp/Myo1e/Nf1/Nfib/Nrp1/Nrp2/Pbx1/Pecam1/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Xdh/Zeb1/Zfpm2,52
GO:0035295,tube development,57/238,233/2029,0.2446351931330472,2.0855664154073645,6.418829711382703,4.515016867841874e-9,5.390930140203197e-6,4.736015061899397e-6,Adamts9/Akt3/Arhgap24/Arid1a/Atxn1/B4galt1/Bmpr2/C5ar1/Cav1/Cd36/Cd44/Cdh13/Cemip2/Chd7/Clic4/Col4a1/Col4a2/Dcn/Dlc1/Ece1/Egfr/Elk3/Emcn/Epas1/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Kras/Lrp1/Lrp6/Luzp1/Mef2c/Mgp/Myo1e/Nf1/Nfia/Nfib/Nrp1/Nrp2/Pbx1/Pecam1/Plxna4/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Xdh/Zeb1/Zfpm2,57
GO:0048514,blood vessel morphogenesis,40/238,147/2029,0.272108843537415,2.319785056879895,6.05517536814357,6.435635787892937e-8,5.122766087162778e-5,4.50042881588443e-5,Adamts9/Akt3/Arhgap24/B4galt1/Bmpr2/C5ar1/Cav1/Cd36/Cdh13/Cemip2/Chd7/Clic4/Col4a1/Col4a2/Dcn/Elk3/Emcn/Epas1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Lrp1/Myo1e/Nf1/Nrp1/Nrp2/Pecam1/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Xdh/Zfpm2,40
GO:0001568,blood vessel development,44/238,173/2029,0.2543352601156069,2.168261524262884,5.855295268003407,1.1564729812379417e-7,6.904143697990512e-5,6.065396451597942e-5,Adamts9/Akt3/Arhgap24/Arid1a/B4galt1/Bmpr2/C5ar1/Cav1/Cd36/Cdh13/Cemip2/Chd7/Clic4/Col4a1/Col4a2/Dcn/Elk3/Emcn/Epas1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Lrp1/Luzp1/Mef2c/Myo1e/Nf1/Nrp1/Nrp2/Pdgfd/Pecam1/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Xdh/Zfpm2,44
GO:0001944,vasculature development,45/238,182/2029,0.24725274725274726,2.107881614184135,5.709134339088861,2.0178476935594295e-7,9.220031544613404e-5,8.099939552329416e-5,Adamts9/Akt3/Arhgap24/Arid1a/B4galt1/Bmpr2/C5ar1/Cav1/Cd36/Cdh13/Cemip2/Chd7/Clic4/Col4a1/Col4a2/Dcn/Elk3/Emcn/Epas1/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Lrp1/Luzp1/Mef2c/Myo1e/Nf1/Nrp1/Nrp2/Pdgfd/Pecam1/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Xdh/Zfpm2,45
GO:0072359,circulatory system development,58/238,264/2029,0.2196969696969697,1.8729628214922331,5.542427457062403,2.3165908403551266e-7,9.220031544613404e-5,8.099939552329416e-5,Adamts9/Adgrg6/Akt3/Ank2/Arhgap24/Arid1a/B4galt1/Bicc1/Bmpr2/C5ar1/Cav1/Cd36/Cdh13/Cemip2/Cert1/Chd7/Clic4/Col4a1/Col4a2/Dcn/Dlc1/Ece1/Egfr/Elk3/Emcn/Epas1/Errfi1/Fbxw7/Flt1/Fyn/Hdac9/Heg1/Insr/Lrp1/Lrp6/Luzp1/Mef2c/Myo1e/Nf1/Nrp1/Nrp2/Nxn/Pdgfd/Pecam1/Plxna4/Prkg1/Ptprb/Ptprj/Ptprm/Rasa1/Rhoj/Rora/Slc39a12/Stat3/Thsd7a/Vcam1/Xdh/Zfpm2,58
GO:0060429,epithelium development,46/238,207/2029,0.2222222222222222,1.8944911297852474,4.949504068634395,4.065130566816981e-6,0.0013867902562227073,0.0012183165743859011,Arhgap24/Arid1a/B4galt1/Bmpr2/Cav1/Cd44/Cdk6/Chd7/Clic4/Col4a1/Ctsb/Dlc1/Ece1/Egfr/Epas1/Errfi1/Flt1/Heg1/Igf1r/Iqgap1/Klf7/Kras/Lamc1/Ldb2/Lrp6/Luzp1/Magi1/Mef2c/Mgp/Myo1e/Nf1/Nfib/Nrp1/Pard3/Pbx1/Pecam1/Plcb1/Plxna4/Prkch/Rad51b/Slc39a12/Vcam1/Vcl/Vim/Xdh/Zeb1,46
GO:0043010,camera-type eye development,20/238,60/2029,0.3333333333333333,2.841736694677871,5.277824795177732,6.179434077953577e-6,0.001844561072269143,0.001620475278600195,Adamts9/Arid1a/Bmpr2/Chd7/Clic4/Col4a1/Egfr/Flt1/Lrp6/Mitf/Nf1/Nfia/Nfib/Nrp1/Ptprm/Rhoj/Sdk1/Stat3/Vim/Zeb1,20
GO:0001525,angiogenesis,31/238,120/2029,0.25833333333333336,2.2023459383753505,4.948707219555966,7.923609827215334e-6,0.0019431219264419806,0.0017070625052450267,Adamts9/Akt3/Arhgap24/B4galt1/C5ar1/Cav1/Cd36/Cdh13/Cemip2/Clic4/Col4a1/Col4a2/Dcn/Elk3/Emcn/Epas1/Fbxw7/Flt1/Fyn/Hdac9/Nf1/Nrp1/Nrp2/Pecam1/Ptprb/Ptprm/Rhoj/Rora/Slc39a12/Stat3/Thsd7a,31
GO:0009888,tissue development,67/238,354/2029,0.18926553672316385,1.6135284622323505,4.630241052406638,8.137026492638109e-6,0.0019431219264419806,0.0017070625052450267,Adamts9/Arhgap24/Arid1a/Arid5b/B4galt1/Bmpr2/Cav1/Cd44/Cdk6/Chd7/Clic4/Col4a1/Col4a2/Creb5/Ctsb/Dlc1/Ebf2/Ece1/Egfr/Epas1/Errfi1/Flt1/Hdac9/Heg1/Homer1/Igf1r/Insr/Iqgap1/Kitl/Klf7/Kras/Lama2/Lamc1/Ldb2/Lrp6/Luzp1/Magi1/Mef2c/Mgp/Myo1e/Nf1/Nfia/Nfib/Nrp1/Nrp2/P2rx7/Pard3/Pbx1/Pdgfd/Pecam1/Plcb1/Plxna4/Prkch/Prkg1/Rad51b/Rasal2/Slc39a12/Sptlc2/Srgn/Timp3/Vcam1/Vcl/Vim/Xdh/Zbtb16/Zeb1/Zfpm2,67
