ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0043269,regulation of monoatomic ion transport,95/2106,197/6529,0.48223350253807107,1.4950154501761945,4.867906194809828,1.6266304505908037e-6,0.005159793079653568,0.0049868202176599616,Abcc8/Abcc9/Actn2/Afg3l2/Agtr1a/Akap6/Akt2/Ank3/Asph/Atp1a2/Atp1b1/Atp1b3/Atpsckmt/Bcl2/Best3/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2a/Camk2d/Chp1/Cnksr3/Coa8/Commd1/Dmpk/Dysf/Egf/Fgf14/Fxyd1/Fyn/Gck/Gja1/Gnao1/Gpd1l/Gsto1/Homer1/Hrc/Itgb1/Itpr1/Jph2/Kcnab1/Kcnip2/Kcnip4/Kcnj3/Kcnj5/Kcnn2/Kcnq1/Kif5b/Mllt6/Mtor/Myo5a/Nedd4l/Nipsnap2/Nr3c2/Oxsr1/P2rx4/P2rx5/Phb2/Pirt/Pkd2/Plcb4/Plcg2/Pln/Ppp3cc/Prkce/Prkd1/Prnp/Ptpn3/Pxk/Rgs7/Rhoa/Ryr2/Saraf/Serpine1/Sestd1/Slc36a2/Slc8a1/Snta1/Sri/Stc2/Stim1/Stk39/Strit1/Tesc/Tmem168/Tmem38a/Tmem38b/Tmx1/Tspan18/Ubash3b/Ubr3/Vdac1/Wnk2/Ywhaq,95
GO:0034765,regulation of monoatomic ion transmembrane transport,75/2106,149/6529,0.5033557046979866,1.5604982886862084,4.775489256949005,2.7929421436877163e-6,0.005159793079653568,0.0049868202176599616,Abcc9/Actn2/Afg3l2/Agtr1a/Akap6/Ank3/Asph/Atp1a2/Atp1b1/Atp1b3/Atpsckmt/Bcl2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2d/Chp1/Cnksr3/Coa8/Commd1/Dysf/Fgf14/Fxyd1/Fyn/Gpd1l/Gsto1/Homer1/Hrc/Itgb1/Jph2/Kcnab1/Kcnip2/Kcnip4/Kcnj3/Kcnj5/Kcnn2/Kcnq1/Mtor/Myo5a/Nedd4l/Nipsnap2/Nr3c2/Oxsr1/P2rx4/P2rx5/Phb2/Pirt/Pkd2/Plcg2/Pln/Ppp3cc/Prkce/Prkd1/Prnp/Ptpn3/Rgs7/Ryr2/Sestd1/Slc36a2/Slc8a1/Snta1/Sri/Stim1/Stk39/Strit1/Tesc/Tmem168/Tmem38a/Tmem38b/Ubash3b/Ubr3/Vdac1/Wnk2/Ywhaq,75
GO:0035725,sodium ion transmembrane transport,31/2106,48/6529,0.6458333333333334,2.0022059987337766,4.80858605318381,4.038272529464104e-6,0.005159793079653568,0.0049868202176599616,Ank3/Atp1a2/Atp1b1/Atp1b3/Camk2d/Chp1/Cnksr3/Commd1/Fgf14/Fxyd1/Gpd1l/Kcnk3/Kcnq1/Nedd4l/Pkd2/Ptpn3/Slc12a2/Slc20a1/Slc20a2/Slc24a2/Slc38a2/Slc38a4/Slc41a3/Slc4a4/Slc4a7/Slc8a1/Snta1/Stk39/Tesc/Tmem168/Wnk2,31
GO:1904062,regulation of monoatomic cation transmembrane transport,71/2106,141/6529,0.5035460992907801,1.5610885480861838,4.64749888206231,5.042553705989317e-6,0.005159793079653568,0.0049868202176599616,Abcc9/Actn2/Afg3l2/Agtr1a/Akap6/Ank3/Asph/Atp1a2/Atp1b1/Atp1b3/Atpsckmt/Bcl2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2d/Chp1/Cnksr3/Coa8/Commd1/Dysf/Fgf14/Fxyd1/Fyn/Gpd1l/Gsto1/Homer1/Hrc/Itgb1/Jph2/Kcnab1/Kcnip2/Kcnip4/Kcnn2/Kcnq1/Myo5a/Nedd4l/Nipsnap2/Nr3c2/Oxsr1/P2rx4/P2rx5/Phb2/Pirt/Pkd2/Plcg2/Pln/Ppp3cc/Prkce/Prkd1/Prnp/Ptpn3/Rgs7/Ryr2/Sestd1/Slc36a2/Slc8a1/Snta1/Sri/Stim1/Stk39/Strit1/Tesc/Tmem168/Tmem38a/Tmem38b/Ubash3b/Ubr3/Vdac1/Wnk2,71
GO:0010959,regulation of metal ion transport,84/2106,178/6529,0.47191011235955055,1.4630109798649125,4.321564720144684,1.8425735593503194e-5,0.015083307156841716,0.014577666181133686,Abcc8/Abcc9/Actn2/Afg3l2/Agtr1a/Akap6/Akt2/Ank3/Asph/Atp1a2/Atp1b1/Atp1b3/Bcl2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2a/Camk2d/Chp1/Cnksr3/Commd1/Dmpk/Dysf/Egf/Fgf14/Fxyd1/Fyn/Gck/Gja1/Gnao1/Gpd1l/Gsto1/Homer1/Hrc/Itgb1/Itpr1/Jph2/Kcnab1/Kcnip2/Kcnip4/Kcnn2/Kcnq1/Kif5b/Mllt6/Myo5a/Nedd4l/Nipsnap2/Nr3c2/Oxsr1/P2rx4/P2rx5/Pkd2/Plcb4/Plcg2/Pln/Ppp3cc/Prkce/Prkd1/Prnp/Ptpn3/Rgs7/Rhoa/Ryr2/Saraf/Serpine1/Sestd1/Slc8a1/Snta1/Sri/Stc2/Stim1/Stk39/Strit1/Tesc/Tmem168/Tmem38a/Tmem38b/Tmx1/Tspan18/Ubash3b/Ubr3/Vdac1/Wnk2,84
GO:0008015,blood circulation,104/2106,234/6529,0.4444444444444444,1.3778621926770076,4.061666757215732,4.8177146118663694e-5,0.03249953302843317,0.03141004413719234,Abcc8/Abcc9/Actc1/Adra1a/Agtr1a/Akap6/Angpt1/Arhgap35/Atp1a2/Atp1b1/Atp2a2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2d/Ccn2/Cdc42/Comt/Corin/Dmpk/Dnm1l/Dock4/Dock5/Dsg2/Dsp/Egfr/Ephx2/Ext1/Fxyd1/Gas6/Gja1/Gjc1/Gna12/Gnao1/Gpd1l/Hbegf/Hopx/Hrc/Itga1/Itgb1/Kcnd2/Kcnd3/Kcnip2/Kcnj5/Kcnk3/Kcnn2/Kcnq1/Lrp5/Mef2a/Mgll/Mkks/Mme/Mtor/Mybpc3/Myh6/Myh7b/Myl2/Myl3/Nampt/Nav2/Ncald/Nedd4l/Nisch/Npr2/Nr3c2/P2rx4/Per2/Plekha7/Pln/Ppara/Ppard/Prep/Prkca/Prkg1/Ptp4a3/Ptprm/Rgs2/Rhoa/Rnls/Rnpep/Rock1/Rock2/Rps6ka2/Ryr2/Sema3a/Sgcg/Sh3gl2/Slc8a1/Smad3/Smad7/Snta1/Sri/Stk39/Strit1/Tbx20/Tgfbr3/Tmem38a/Tmem38b/Tmem65/Tnnc1/Tnnt2/Tpm1/Vegfa,104
GO:0003013,circulatory system process,109/2106,248/6529,0.43951612903225806,1.3625834788469195,4.016800309802557,5.6512561014318873e-5,0.03249953302843317,0.03141004413719234,Abcc8/Abcc9/Abcg2/Actc1/Adra1a/Agtr1a/Akap6/Angpt1/Arhgap35/Atp1a2/Atp1b1/Atp2a2/Cacna1c/Cacna1d/Cacna2d1/Cacnb2/Camk2d/Ccn2/Cdc42/Comt/Corin/Dmpk/Dnm1l/Dock4/Dock5/Dsg2/Dsp/Egfr/Ephx2/Ext1/Fxyd1/Fyn/Gas6/Gja1/Gjc1/Gna12/Gnao1/Gpd1l/Hbegf/Heg1/Hopx/Hrc/Itga1/Itgb1/Kcnd2/Kcnd3/Kcnip2/Kcnj5/Kcnk3/Kcnn2/Kcnq1/Lrp5/Mef2a/Mgll/Mkks/Mme/Mtor/Mybpc3/Myh6/Myh7b/Myl2/Myl3/Nampt/Nav2/Ncald/Nedd4l/Nisch/Npr2/Nr3c2/P2rx4/Per2/Plekha7/Pln/Ppara/Ppard/Prep/Prkca/Prkg1/Ptp4a3/Ptprm/Rgs2/Rhoa/Rnls/Rnpep/Rock1/Rock2/Rps6ka2/Ryr2/Sema3a/Sgcg/Sh3gl2/Slc22a5/Slc27a1/Slc8a1/Smad3/Smad7/Snta1/Sri/Stk39/Strit1/Tbx20/Tgfbr3/Tmem38a/Tmem38b/Tmem65/Tnnc1/Tnnt2/Tpm1/Vegfa,109
GO:0051146,striated muscle cell differentiation,84/2106,183/6529,0.45901639344262296,1.423038002272975,4.005121359270861,6.478497832398483e-5,0.03249953302843317,0.03141004413719234,Acadm/Actc1/Actg1/Actn2/Adra1a/Akap6/Alpk2/Ankrd23/Asb2/Atp11a/Bcl2/Bcl9/Bmpr1a/Camk2d/Capn2/Casp7/Cfl2/Dcaf8/Ddx39b/Dmpk/Dock5/Ehd1/Epc1/Fhl2/Fhod3/Fkrp/Fktn/Flnc/Frs2/Hdac9/Homer1/Hopx/Itgb1/Klhl41/Lmod2/Lmod3/Lncpint/Lrrc10/Mapk14/Mef2a/Mtor/Mybpc3/Myh10/Myh6/Myl2/Myo18b/Myocd/Myom1/Myoz2/Neb/Nebl/Neo1/Nrap/Pdlim5/Pgm5/Pld3/Plekho1/Popdc3/Ppara/Prickle1/Prkd1/Prkg1/Rbm24/Rgs2/Ripor2/Rpl3l/Slc25a4/Slc8a1/Smyd1/Sorbs2/Sox6/Spag9/Stim1/Tanc1/Tmem182/Tmod1/Tnnt2/Tomm70a/Tpm1/Trim63/Trim72/Trip10/Vegfa/Xirp1,84
GO:0048738,cardiac muscle tissue development,73/2106,156/6529,0.46794871794871795,1.450729904789734,3.9315834652176087,9.027545348015164e-5,0.03249953302843317,0.03141004413719234,Acadm/Actc1/Actn2/Adamts9/Adra1a/Akap6/Alpk2/Angpt1/Ankrd1/Apc/Asb2/Bmpr1a/Camk2d/Cdc42/Ddx39b/Dipk2a/Dsg2/Dsp/Egln1/Fgf1/Fgf2/Fgfr1/Fhl2/Fhod3/Frs2/Gja1/Gjc1/Heg1/Hspg2/Itgb1/Jarid2/Jph2/Lrrc10/Mapk14/Mef2a/Mrtfb/Mtor/Mybpc3/Myh10/Myh6/Myl2/Myl3/Myo18b/Myocd/Ndufv2/Neb/Nebl/Nrap/Pdlim5/Pln/Ppara/Prickle1/Prkg1/Ptcd2/Rgs2/Ryr2/Sgcg/Slc25a4/Slc8a1/Smad7/Sorbs2/Sox6/Tbx20/Tgfbr2/Tgfbr3/Tnnc1/Tnnt2/Tomm70a/Tpm1/Trip10/Vegfa/Xirp1/Zfpm2,73
GO:0019752,carboxylic acid metabolic process,148/2106,356/6529,0.4157303370786517,1.2888430060714706,3.867225558164485,9.178338912713572e-5,0.03249953302843317,0.03141004413719234,Abcc9/Abcd3/Abhd2/Acaa2/Acad11/Acad12/Acadl/Acadm/Acat1/Aco2/Acot11/Acox1/Acsl6/Acsm5/Acss1/Acss2/Adhfe1/Adss1/Aig1/Akr1b1/Akt2/Aldh1a1/Aldh4a1/Aldh5a1/Amacr/Ankrd23/Apc/Apip/Appl2/As3mt/Asrgl1/Atp1a2/Auh/Bcat2/Bckdha/Bckdhb/Cbr4/Ces1d/Comt/Cpt1a/Cyb5a/Cyp2d22/Dct/Ddo/Dhtkd1/Dlat/Dlst/Echdc3/Echs1/Ehhadh/Elovl5/Eno1/Eno3/Ephx2/Errfi1/Etfdh/Fabp3/Fh1/Fkrp/Flcn/Gart/Gck/Glud1/Glul/Gpat4/Gpi1/Gpt2/Gsto1/Hadh/Hadhb/Hibadh/Hibch/Hk1/Hsd17b4/Idh1/Idh2/Idh3b/Insr/Irs1/Ivd/Lias/Lonp2/Lpin1/Lpl/Lypla1/Mapk14/Mblac2/Mccc1/Mccc2/Mdh2/Mecr/Mgll/Mmut/Mpc1/Mrps36/Mtor/Mtr/Myo5a/Nfe2l1/Noxred1/Nudt7/Odc1/Ogdh/Ogdhl/Pah/Pam/Pcbd2/Pcx/Pdk1/Pecr/Per2/Pex13/Pfkfb2/Pfkm/Pgam1/Phyh/Plod2/Pm20d1/Por/Ppara/Ppard/Ppargc1a/Ppp2ca/Prkaa2/Prkag1/Prodh/Psph/Ptgds/Ptges3/Qki/Rptor/Scp2/Sdha/Sdhaf3/Sdhb/Sdsl/Slc27a1/Slc4a4/Sord/Srr/Syk/Tecrl/Tlr4/Trim63/Trp53/Ucp3/Ugp2/Vdac1,148
