celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Pericytes,F1_Aged,Pericytes__F1_Aged,Airn,-31.548753490269522,-0.767879321701672,2.82648385914198e-32,6.76377587492675e-29,0.32540552809852,215
Pericytes,F1_Aged,Pericytes__F1_Aged,Fhl2,16.630802625129217,0.295215606550633,2.33990041728912e-17,2.79969084928643e-14,0.565734470022782,153
Pericytes,F1_Aged,Pericytes__F1_Aged,Cisd2,15.921043907009528,2.14684138832927,1.19937804034882e-16,9.567038835182451e-14,0.825471698113208,53
Pericytes,F1_Aged,Pericytes__F1_Aged,6820431F20Rik,15.351028174155719,1.94341647163363,4.45627338103229e-16,2.66596555020257e-13,0.80188679245283,53
Pericytes,F1_Aged,Pericytes__F1_Aged,Dhrs11,-14.052095978651588,-0.757429696725922,8.86959973098468e-15,4.2449904312492695e-12,0.335388127853881,73
Pericytes,F1_Aged,Pericytes__F1_Aged,Shprh,13.93496823067963,0.0703893278913976,1.16153357872999e-14,4.6325830898347696e-12,0.53448275862069,58
Pericytes,F1_Aged,Pericytes__F1_Aged,Ndrg3,-13.765463361885635,-0.367731784500487,1.71607647630339e-14,5.8665300111342994e-12,0.404088050314465,53
Pericytes,F1_Aged,Pericytes__F1_Aged,Orc4,-13.568046870167606,-0.137503523749935,2.70366656177547e-14,8.08734260291087e-12,0.477969348659004,87
Pericytes,F1_Aged,Pericytes__F1_Aged,Khdc4,-13.416922707174708,-0.407175381505873,3.82892881965763e-14,1.0180696294934099e-11,0.434931506849315,73
Pericytes,F1_Aged,Pericytes__F1_Aged,Atp13a3,12.76809485553651,0.175086706558091,1.70570979921592e-13,4.0817635495236896e-11,0.501811594202899,46
Pericytes,F1_Aged,Pericytes__F1_Aged,Macf1,-12.604702662528611,-0.266786540694901,2.48483375163928e-13,5.405642879702539e-11,0.453804347826087,92
Pericytes,F1_Aged,Pericytes__F1_Aged,Ryr2,-12.488421115219424,-0.206587659846167,3.24772228087267e-13,6.47649951510692e-11,0.43141603238665,156
Pericytes,F1_Aged,Pericytes__F1_Aged,2610037D02Rik,-12.367538048386063,-0.106915203916512,4.29004602650825e-13,7.89698472418018e-11,0.45,71
Pericytes,F1_Aged,Pericytes__F1_Aged,Xrn2,12.240586820938612,0.145850866463455,5.746629250026499e-13,9.822631282366729e-11,0.515123456790124,72
Pericytes,F1_Aged,Pericytes__F1_Aged,Strn,12.19777145755931,0.712718047919529,6.34203365633569e-13,1.01176576930742e-10,0.656716417910448,67
Pericytes,F1_Aged,Pericytes__F1_Aged,Tjp1,-11.79939616091564,-0.027480736422107,1.5870983461500498e-12,2.3737039639606703e-10,0.479954954954955,74
Pericytes,F1_Aged,Pericytes__F1_Aged,Tet2,11.767009264361395,0.180572245641821,1.7099788374660998e-12,2.40704668120963e-10,0.529166666666667,88
Pericytes,F1_Aged,Pericytes__F1_Aged,Ttn,-11.542873294025519,-0.0324113609356065,2.8650137194280297e-12,3.69353326299459e-10,0.504026067115629,150
Pericytes,F1_Aged,Pericytes__F1_Aged,Slc22a5,-11.532747083143471,-1.41503749927884,2.93260058491003e-12,3.69353326299459e-10,0.26797385620915,51
Pericytes,F1_Aged,Pericytes__F1_Aged,Adcy6,-11.448125416946581,-0.485426827170242,3.5634821119210197e-12,4.2637063469135005e-10,0.421078431372549,102
Pericytes,F1_Aged,Pericytes__F1_Aged,Pcm1,11.299209134724343,0.195550809117807,5.0210074443286994e-12,5.72155753060885e-10,0.551356589147287,86
Pericytes,F1_Aged,Pericytes__F1_Aged,Prpf39,11.193148347494875,0.280107919192735,6.4099058787081894e-12,6.97222943988577e-10,0.528089887640449,89
Pericytes,F1_Aged,Pericytes__F1_Aged,Zc3h14,11.14884086473072,1.09310940439148,7.09837820863935e-12,7.385399588379991e-10,0.726851851851852,36
Pericytes,F1_Aged,Pericytes__F1_Aged,Dmpk,-11.102727068741839,-0.614709844115208,7.893560305563699e-12,7.87053742133914e-10,0.403030303030303,55
Pericytes,F1_Aged,Pericytes__F1_Aged,Fam135a,-11.046603221210825,-0.0857298740258838,8.98249075290688e-12,8.59804014868247e-10,0.508215962441315,71
