gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
4732440D04Rik,F1_Aged,3.83493279593e-4,0.270833333333333,shared,5.5787645516836e-4,0.203125,Myeloid
Adam22,F1_Aged,0.0043194371061367,0.306034482758621,shared,0.0328075773608191,0.284722222222222,Myeloid
Adarb1,F1_Aged,0.0206267016921285,0.25,shared,0.0731638146201414,0.258771929824561,Myeloid
Adk,F1_Aged,1.931689532553e-9,0.245567375886525,shared,2.5194881555502e-4,0.291594202898551,Myeloid
Alcam,F1_Aged,3.47035344845295e-5,0.375357629485191,shared,0.00562744407443249,0.384616759284644,Myeloid
Alpk1,F1_Aged,1.4601879388238e-4,0.334770114942529,shared,0.0544183860750814,0.373713646532438,Myeloid
Ank2,F1_Aged,1.27384331494813e-12,0.239955555555556,shared,3.00883356159173e-11,0.221741360758702,Myeloid
Ankrd33b,F1_Aged,2.494766538498e-4,0.311922141119221,shared,0.0853670591576589,0.334677419354839,Myeloid
Apoe,F1_Aged,3.49704872397771e-26,0.800673433709148,shared,1.93558276868049e-15,0.779222909636295,Myeloid
App,F1_Aged,2.18825186889929e-51,0.741972975321516,shared,8.16465495356003e-54,0.774876362891685,Myeloid
Arhgef3,F1_Aged,0.00284199135278571,0.6240058910162,shared,0.0698623359569743,0.636162732295329,Myeloid
Bank1,F1_Aged,0.0170567071934334,0.604038975326104,shared,0.0763322431508827,0.608047138047138,Myeloid
Bend6,F1_Aged,1.305245019484e-14,0.152014652014652,shared,1.42178181449798e-8,0.176100628930818,Myeloid
Btaf1,F1_Aged,0.063621493519536,0.360153256704981,shared,0.0197948018692658,0.326330532212885,Myeloid
Camkmt,F1_Aged,1.20636059254165e-6,0.303141361256545,shared,0.0119403760059608,0.316071428571429,Myeloid
Ccdc50,F1_Aged,0.0387618336814494,0.391935483870968,shared,0.0793321150322596,0.375730994152047,Myeloid
Ccl6,F1_Aged,8.915862774706631e-9,0.777412280701754,shared,0.0532321758583468,0.661585365853659,Myeloid
Ccny,F1_Aged,0.0612719752638614,0.410371863799283,shared,0.00681200797057764,0.374465811965812,Myeloid
Cd163,F1_Aged,6.880722072604041e-9,0.298706785842708,shared,0.00127397453474147,0.329162851037851,Myeloid
Cd38,F1_Aged,1.53511049617554e-6,0.760903426791277,shared,1.94981396552161e-5,0.841787439613527,Myeloid
Cdc42,F1_Aged,0.0167002365584159,0.411914323962517,shared,0.00462335837233841,0.36359126984127,Myeloid
Clec4a1,F1_Aged,5.12923365232529e-7,0.238271604938272,shared,0.0100468437611607,0.306513409961686,Myeloid
Clec4a2,F1_Aged,3.70496492051391e-5,0.266961651917404,shared,0.00121101345554975,0.226950354609929,Myeloid
Clic4,F1_Aged,8.067970377359e-4,0.355395261552897,shared,0.0624863330907587,0.365699548678272,Myeloid
Colec12,F1_Aged,1.93847068263973e-7,0.323379200164914,shared,0.00666090127181978,0.383865315432136,Myeloid
Csf3r,F1_Aged,0.00127981612868357,0.304878048780488,shared,6.0843125965896605e-9,0.166666666666667,Myeloid
Cst3,F1_Aged,0.054006286013779,0.660024154589372,shared,0.00617126531337523,0.69047619047619,Myeloid
Dapk1,F1_Aged,0.0115377108130427,0.36260162601626,shared,0.0149047453788991,0.392829457364341,Myeloid
Dock10,F1_Aged,1.93847068263973e-7,0.681114890400605,shared,0.0682609110256836,0.612243833370594,Myeloid
Dock2,F1_Aged,0.00469768367433288,0.419453111342228,shared,0.0192658035170968,0.405276442891122,Myeloid
Dock4,F1_Aged,7.38565102638238e-7,0.633110425771524,shared,0.0100468437611607,0.591876946269917,Myeloid
Dock8,F1_Aged,0.0602587737895947,0.44210758377425,shared,0.0584187664561279,0.404683519498334,Myeloid
Dse,F1_Aged,6.75878830740973e-13,0.283664663276314,shared,1.7665871403206e-4,0.293724053724054,Myeloid
Eepd1,F1_Aged,0.00180758098903475,0.318333333333333,shared,0.0101428790441581,0.293814432989691,Myeloid
Fap,F1_Aged,2.8410621459946896e-19,0.0574324324324324,shared,3.84495818792819e-11,0.11864406779661,Myeloid
Flrt2,F1_Aged,0.00142031074583148,0.171052631578947,shared,0.00209538913123934,0.246875,Myeloid
Galnt7,F1_Aged,0.00181750026356601,0.754273504273504,shared,0.00138802013656544,0.788690476190476,Myeloid
Gcnt1,F1_Aged,0.0035799437314995,0.264705882352941,shared,0.00691458064467547,0.211206896551724,Myeloid
Gda,F1_Aged,1.2404908944373802e-9,0.799120234604106,shared,5.557072765339299e-12,0.816981132075472,Myeloid
Gdap2,F1_Aged,6.50406107402107e-6,0.233695652173913,shared,0.00377648633007584,0.197916666666667,Myeloid
Glis3,F1_Aged,0.0035799437314995,0.351224105461394,shared,0.00554889587131515,0.340683229813665,Myeloid
