gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
9530026P05Rik,0.750630110630111,0.00105217415863371,0.646587301587302,0.286285989517505
Abra,0.273548454469507,0.0147320797317915,0.347619047619048,1
Acyp2,0.428588908538783,0.0970975696016744,0.476447264856356,1
Adam19,0.247916666666667,0.0170812691499477,0.511447811447811,1
Art1,0.304203216374269,0.0313326744478822,0.405947227375799,0.340089340856591
Cdk14,0.672058823529412,0.0905605496575309,0.548538011695906,1
Clip1,0.610063654294424,0.0265948165732114,0.545384184571036,1
Cmya5,0.657973637798199,0.094091719259979,0.60981340088483,0.521326589165459
Cradd,0.317595088349805,0.00718687608492838,0.336472715318869,0.158429533479009
D830005E20Rik,0.428714358276282,0.0214709113514078,0.436749256112656,0.331635448157729
Dip2c,0.597429052429052,0.0372419733829837,0.592980856854331,0.364684914104208
Eif4g3,0.307386363636364,0.054621023983005,0.413663663663664,0.765409879782263
Enah,0.636352040816327,0.0984683469074425,0.639756367663344,0.323191047947993
Gm20619,0.372061272061272,0.0953371647630286,0.536304436304436,1
Grk5,0.783854166666667,0.0593475902667559,0.69029304029304,0.524823878002273
Kif1b,0.333518747566367,0.00615457190897964,0.410900927670609,0.227987972644528
Man2a1,0.64524389301175,0.0944865813720917,0.510887767838569,1
Mgat5,0.273643410852713,0.0859889611423898,0.437280701754386,1
Mtr,0.829885057471264,0.00105414550363846,0.735897435897436,0.175466679199477
Mtss1,0.299730458221024,0.0382423357293594,0.355357142857143,0.126190545233478
Mylk4,0.278448275862069,0.0800429732483448,0.452173913043478,0.990522721302143
Myot,0.787215787215787,0.00299837648557127,0.678968253968254,0.337514510331468
Neo1,0.741666666666667,0.0754072331150138,0.644444444444444,0.89502803647622
Noct,0.694444444444444,0.0179474625003552,0.776666666666667,0.2859360347867
Nr3c2,0.295202482702483,0.0152225895169849,0.436317016317016,1
Nt5e,0.86231884057971,5.73147060041454e-5,0.722222222222222,0.227987972644528
Pdzrn4,0.647496947496948,0.0800429732483448,0.636342592592593,0.564800238973286
Picalm,0.791585681891804,0.00190438178191202,0.651086956521739,0.708066522981585
Ppig,0.30952380952381,0.0908216094789821,0.724137931034483,0.158429533479009
Ppip5k2,0.679237288135593,0.0206112157581349,0.612535014005602,0.292397716520057
Ralgapa2,0.664282070632957,0.0781444852797496,0.552570269236936,0.758085659816067
Rora,0.63401744206829,0.0843245261707112,0.572405618310559,0.931001505468806
Slc25a13,0.416979102246959,0.0975975608275622,0.413492063492063,0.521326589165459
Stxbp6,0.258796296296296,0.0633287205305135,0.381111111111111,0.342005015158868
Svil,0.350931270375715,0.0895656853102018,0.375167224080268,0.128261006884881
Tacc1,0.248809523809524,0.0170635591252914,0.34672619047619,0.639417850678094
Tecrl,0.321201465201465,0.0313326744478822,0.337706511175899,0.133406989492281
Tlr4,0.228090172239108,3.3648696040857e-4,0.398578811369509,0.613004455721339
Tmem245,0.290578539107951,0.00182222624043776,0.39233108499664,0.89502803647622
Trim55,0.342294372294372,0.0267852369722264,0.388636363636364,0.34855180847796
Urgcp,0.84968253968254,8.18545762981652e-5,0.43448275862069,1
Zeb1,0.697243107769424,0.0984683469074425,0.660984848484849,0.364065451833564
