gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Adgrd1,0.2567,9.7628517745151e-4,0.534,0.835960490155789
Adk,0.3975,0.00102004525116808,0.471,0.33623027854692
Adra1a,0.1273,0.00312376439021619,0.3121,0.22993571517535
Aldh1a2,0.7023,0.0996079328829345,0.6376,0.578566419776803
Ankrd12,0.6364,0.0082382367576105,0.5932,0.410919140440617
App,0.3915,0.0901790230212693,0.4296,0.103610566188678
Arhgap29,0.7084,0.0916155637950739,0.5617,1
Bmpr1b,0.6839,0.0407696317410246,0.5992,0.590778860927754
Btbd9,0.403,0.0287876751969908,0.4222,0.340980003781715
Cobll1,0.6629,0.0207303794632007,0.6022,0.193811120037175
Corin,0.6648,0.0644149217778977,0.5668,1
Cp,0.7293,0.0243425826906829,0.6015,0.716465344726399
Creb5,0.7127,0.0535684515252801,0.4321,1
Crtc3,0.6942,0.0362013359598009,0.5648,0.91291165621934
Csgalnact1,0.3041,0.0812442678318238,0.4599,0.963642949362851
Dcn,0.6057,0.0228844925793055,0.5762,0.395419254259213
Dnm1l,0.3153,0.0283606098709164,0.5625,0.820100313690085
Dst,0.447,0.0988161034542078,0.5173,1
Fbxl7,0.6777,0.0343449726217036,0.5508,0.816884567697812
Fhl2,0.6487,0.0114140538387888,0.6001,0.30014840208585303
Flnb,0.6114,0.0911125823810322,0.507,1
Frmd4b,0.5984,0.0348982556105024,0.5662,0.544304778330874
Gli2,0.2329,5.0010437497622e-4,0.4204,0.33623027854692
Gpr39,0.2674,6.5733908430316e-4,0.4414,0.72327290066832
Hadhb,0.6826,0.0501376439859327,0.3976,0.340980003781715
Itpr2,0.2653,7.3943762465139e-4,0.2998,0.150809440593882
Kcnd3,0.3706,0.0771225798785414,0.3925,0.485664292764729
Lrp6,0.6761,0.00730536189116718,0.5057,1
Lrrfip2,0.6353,0.0916155637950739,0.429,0.374364034525433
Man1a,0.379,0.0688174413504408,0.3816,0.143492166981407
Man2a1,0.6865,0.0503354614770564,0.6933,0.102866618330315
Mbnl2,0.4149,0.0755220776624529,0.5514,0.441684361273549
Mcc,0.3728,0.0362013359598009,0.378,1
Mgat5,0.2866,0.0397793360186601,0.4631,1
Mpp7,0.758,5.37249971082116e-6,0.6392,0.104082635711439
Nek7,0.3776,0.0493242022964054,0.6259,0.160910967660125
Nipbl,0.3694,0.0362013359598009,0.4558,0.783894312353679
Npr3,0.3321,0.00749997155062315,0.502,1
Pbrm1,0.3433,0.0159148861489734,0.4171,0.697684205764405
Pcdh7,0.6182,0.039418894139596,0.5545,0.444598180855488
Pdgfd,0.6974,0.0493242022964054,0.5694,0.612991771354125
Pdzrn4,0.7829,0.0179602996967795,0.6768,0.160910967660125
Piezo1,0.322,0.0818601478273428,0.5018,1
Ppp1r12a,0.3572,0.0847493580553018,0.4982,0.89035018433757
Ppp1r3a,0.7394,0.0901790230212693,0.6399,0.358461986708102
Prune2,0.6848,0.0261135338087256,0.6407,0.900150907392886
Ptprk,0.3045,1.2660030990672e-4,0.4458,0.283155635991577
Rapgef5,0.289,0.0243425826906829,0.3868,1
Rnf169,0.688,0.0546907960770022,0.5771,0.800129867423252
Ryr2,0.4293,0.0194456055809255,0.4475,0.104543565328739
Sema5a,0.3429,0.00736100234508854,0.4174,0.3707492443888
Sf3b1,0.6207,0.0911125823810322,0.4673,1
Sik2,0.6588,0.0712501703524293,0.657,0.449513171964296
Slc4a4,0.4138,0.0996079328829345,0.4346,0.518783609038423
Smap1,0.3827,0.0712501703524293,0.4344,1
Smc5,0.228,0.00129308932358731,0.2591,0.141761298947263
Sntb2,0.7567,1.1240315261543e-4,0.6097,0.108612036139989
Sorbs2,0.3835,0.0642396136874402,0.5656,0.65893083312878
Srek1,0.6846,0.0722051510114714,0.5401,1
St3gal6,0.3701,0.0911125823810322,0.3903,0.385485403425302
Stard13,0.6473,0.0362013359598009,0.529,1
Sulf1,0.376,0.0343449726217036,0.4161,0.302729921296169
Susd6,0.68,0.0142327814299571,0.5929,1
Tanc1,0.6654,0.0332108709011814,0.56,0.945608109175295
Tango6,0.7852,0.0132694172948453,0.6537,0.190463473726876
Tll1,0.2463,4.94923744888106e-5,0.4313,0.514501993865882
Tor1aip1,0.3602,0.0901790230212693,0.4996,1
Trip12,0.404,0.047180179765322,0.4339,1
Tut4,0.7145,0.00168309486275215,0.3793,0.267768950594908
Urgcp,0.7273,0.00707436584607987,0.6685,0.160910967660125
Usp53,0.6519,0.0513074592538411,0.6506,0.169447133766458
Xrn1,0.3855,0.0988404318522702,0.5298,1
Zmynd8,0.3467,0.0532090224908842,0.4193,0.783894312353679
