ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0043254,regulation of protein-containing complex assembly,12,0.8475128032913408,1.6703246391192192,0.011110885982896083,0.9259439290409791,0.9259439290409792,9,"tags=25%, list=5%, signal=25%",Mpp7/Mtor/Cyfip2
GO:0007264,small GTPase-mediated signal transduction,12,-0.6585708077170619,-1.612913105594542,0.02280205738198795,0.9259439290409791,0.9259439290409792,49,"tags=58%, list=27%, signal=46%",Rras2/Col3a1/Abra/Adra1a/Kank1/Dock8/Musk
GO:0043269,regulation of monoatomic ion transport,10,0.7944343084433427,1.5786370186445922,0.10126582278481013,0.9259439290409791,0.9259439290409792,6,"tags=20%, list=3%, signal=20%",Mtor/Ubash3b
GO:0005975,carbohydrate metabolic process,10,0.7939618841521371,1.5776982544614775,0.10307414104882459,0.9259439290409791,0.9259439290409792,16,"tags=30%, list=9%, signal=29%",Mtor/Parg/Galm
GO:0034762,regulation of transmembrane transport,10,0.7863863216983823,1.5626446959740745,0.11392405063291139,0.9259439290409791,0.9259439290409792,6,"tags=20%, list=3%, signal=20%",Mtor/Ubash3b
GO:0061024,membrane organization,11,-0.6577393563991899,-1.5541974862969765,0.04118634096226512,0.9259439290409791,0.9259439290409792,6,"tags=27%, list=3%, signal=28%",Arl8b/Sh3gl2/Musk
GO:0098660,inorganic ion transmembrane transport,10,0.7784139757649664,1.5468026807411326,0.12477396021699819,0.9259439290409791,0.9259439290409792,6,"tags=20%, list=3%, signal=20%",Mtor/Ubash3b
GO:0032956,regulation of actin cytoskeleton organization,10,0.7745342323102226,1.5390931614323509,0.1301989150090416,0.9259439290409791,0.9259439290409792,10,"tags=30%, list=5%, signal=30%",Mtor/Cyfip2/Neb
GO:0032970,regulation of actin filament-based process,10,0.7745342323102226,1.5390931614323509,0.1301989150090416,0.9259439290409791,0.9259439290409792,10,"tags=30%, list=5%, signal=30%",Mtor/Cyfip2/Neb
GO:0034220,monoatomic ion transmembrane transport,11,0.7720590612747191,1.5361395129358502,0.13381555153707053,0.9259439290409791,0.9259439290409792,6,"tags=18%, list=3%, signal=19%",Mtor/Ubash3b
