ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0030001,metal ion transport,12/48,146/2406,0.0821917808219178,4.119863013698629,5.548351828894333,1.659960907081009e-5,0.02020172423917588,0.019535118885437564,Ano6/Atp1b1/Cacnb2/Gck/Itpr2/Kcnip4/Scn3a/Slc12a2/Slc22a5/Stk39/Trpc3/Ubash3b,12
GO:0006812,monoatomic cation transport,12/48,168/2406,0.07142857142857142,3.580357142857143,4.946644254296419,6.90675721869976e-5,0.03611148462390165,0.034919897772366947,Ano6/Atp1b1/Cacnb2/Gck/Itpr2/Kcnip4/Scn3a/Slc12a2/Slc22a5/Stk39/Trpc3/Ubash3b,12
GO:0006813,potassium ion transport,6/48,41/2406,0.14634146341463414,7.335365853658536,5.836524514686895,1.2138677119049483e-4,0.03611148462390165,0.034919897772366947,Ano6/Atp1b1/Gck/Kcnip4/Slc12a2/Stk39,6
GO:0006814,sodium ion transport,6/48,43/2406,0.13953488372093023,6.994186046511628,5.65768604489145,1.596784028376209e-4,0.03611148462390165,0.034919897772366947,Ano6/Atp1b1/Scn3a/Slc12a2/Slc22a5/Stk39,6
GO:0006811,monoatomic ion transport,12/48,183/2406,0.06557377049180328,3.2868852459016398,4.590991035782168,1.5999708886876133e-4,0.03611148462390165,0.034919897772366947,Ano6/Atp1b1/Cacnb2/Gck/Itpr2/Kcnip4/Scn3a/Slc12a2/Slc22a5/Stk39/Trpc3/Ubash3b,12
GO:0043266,regulation of potassium ion transport,5/48,28/2406,0.17857142857142858,8.950892857142858,6.036639627560731,1.780352569789728e-4,0.03611148462390165,0.034919897772366947,Ano6/Atp1b1/Gck/Kcnip4/Stk39,5
GO:0098662,inorganic cation transmembrane transport,10/48,136/2406,0.07352941176470588,3.6856617647058822,4.59953682726398,2.4652457717471256e-4,0.03994049521299298,0.03862256078201457,Ano6/Atp1b1/Cacnb2/Itpr2/Kcnip4/Scn3a/Slc12a2/Stk39/Trpc3/Ubash3b,10
GO:0055085,transmembrane transport,13/48,224/2406,0.05803571428571429,2.909040178571429,4.27974569318792,2.7956294264864086e-4,0.03994049521299298,0.03862256078201457,Ano6/Atp1b1/Cacnb2/Itpr2/Kcnip4/Scn3a/Slc12a2/Slc22a5/Slc27a1/Stk39/Trip11/Trpc3/Ubash3b,13
GO:0098655,monoatomic cation transmembrane transport,10/48,139/2406,0.07194244604316546,3.6061151079136686,4.515246790720664,2.9536931546173933e-4,0.03994049521299298,0.03862256078201457,Ano6/Atp1b1/Cacnb2/Itpr2/Kcnip4/Scn3a/Slc12a2/Stk39/Trpc3/Ubash3b,10
GO:0098660,inorganic ion transmembrane transport,10/48,142/2406,0.07042253521126761,3.5299295774647885,4.433233966212742,3.521227623144102e-4,0.04285334017366372,0.041439289291316905,Ano6/Atp1b1/Cacnb2/Itpr2/Kcnip4/Scn3a/Slc12a2/Stk39/Trpc3/Ubash3b,10
GO:0035725,sodium ion transmembrane transport,5/48,33/2406,0.15151515151515152,7.59469696969697,5.441381850855497,3.988731239904008e-4,0.044129871990574346,0.04267369881543236,Ano6/Atp1b1/Scn3a/Slc12a2/Stk39,5
GO:0010959,regulation of metal ion transport,8/48,96/2406,0.08333333333333333,4.177083333333333,4.531734850067401,4.8348395750924804e-4,0.046484312919418305,0.04495044920115008,Ano6/Atp1b1/Cacnb2/Gck/Kcnip4/Stk39/Trpc3/Ubash3b,8
GO:0071805,potassium ion transmembrane transport,5/48,35/2406,0.14285714285714285,7.160714285714286,5.2372773320813915,5.294689622275501e-4,0.046484312919418305,0.04495044920115008,Ano6/Atp1b1/Kcnip4/Slc12a2/Stk39,5
GO:0061041,regulation of wound healing,4/48,20/2406,0.2,10.025,5.7814030523156426,5.347414797632344e-4,0.046484312919418305,0.04495044920115008,Ano6/Kank1/Slc12a2/Ubash3b,4
GO:0043269,regulation of monoatomic ion transport,8/48,99/2406,0.08080808080808081,4.050505050505051,4.421522171058333,5.964906333196639e-4,0.046530093043857634,0.0449947186982942,Ano6/Atp1b1/Cacnb2/Gck/Kcnip4/Stk39/Trpc3/Ubash3b,8
GO:0034220,monoatomic ion transmembrane transport,10/48,152/2406,0.06578947368421052,3.2976973684210527,4.174879295340917,6.117349948247512e-4,0.046530093043857634,0.0449947186982942,Ano6/Atp1b1/Cacnb2/Itpr2/Kcnip4/Scn3a/Slc12a2/Stk39/Trpc3/Ubash3b,10
GO:1904062,regulation of monoatomic cation transmembrane transport,7/48,77/2406,0.09090909090909091,4.556818181818182,4.5251037642812175,6.691371512226171e-4,0.0479023478257603,0.04632169257380099,Ano6/Atp1b1/Cacnb2/Kcnip4/Stk39/Trpc3/Ubash3b,7
