ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0040011,locomotion,90/314,447/4116,0.20134228187919462,2.6392510580088056,10.547974370579789,4.857591318328991e-20,1.483022629485841e-16,1.1244045588426794e-16,Ackr3/Actr3/Adamts9/Adarb1/Adgrl3/Anxa3/Apoe/Aqp1/Arrdc3/Bcl2/Bmper/Camk1d/Cav1/Ccbe1/Ccl2/Ccl7/Ccn1/Cd9/Cdh11/Cdh13/Clic4/Col3a1/Cyp7b1/Dach1/Dock2/Dock4/Dpysl3/Efemp1/Efna5/Egfl7/Egr1/Fgf2/Flrt2/Flt1/Glul/Has2/Hdac9/Igf1/Igfbp5/Il33/Itga5/Itga9/Kitl/Ldb2/Ldlrad4/Limch1/Lrch1/Mcc/Mctp1/Nav3/Nox4/Nrp1/Pcsk5/Pde4b/Pdgfd/Pdgfra/Pecam1/Plcb1/Plpp3/Plxna4/Postn/Pparg/Prkd1/Prkg1/Ptprk/Rin3/Robo1/Rras2/Rtn4/Sdc4/Sema3c/Serpine1/Slit2/Slit3/Smad3/Spag9/Sparc/Spred1/Srgap1/Stat3/Synpo2/Tek/Thbs1/Tnfaip6/Ttn/Unc5c/Vcl/Vegfc/Vim/Zswim6,90
GO:0030334,regulation of cell migration,81/314,385/4116,0.21038961038961038,2.7578459756803704,10.409796673220702,3.70265465599604e-19,5.652102332377955e-16,4.2853355729133124e-16,Ackr3/Actr3/Adamts9/Adarb1/Anxa3/Apoe/Aqp1/Bcl2/Bmper/Camk1d/Cav1/Ccbe1/Ccl2/Ccl7/Ccn1/Cd9/Cdh11/Cdh13/Clic4/Col3a1/Dach1/Dock4/Dpysl3/Efemp1/Egfl7/Egr1/Fgf2/Flrt2/Flt1/Glul/Has2/Hdac9/Igf1/Igfbp5/Il33/Itga5/Kitl/Ldb2/Ldlrad4/Limch1/Lrch1/Mcc/Mctp1/Nav3/Nox4/Nrp1/Pcsk5/Pdgfd/Pdgfra/Pecam1/Plcb1/Plpp3/Plxna4/Postn/Pparg/Prkd1/Prkg1/Ptprk/Rin3/Robo1/Rras2/Rtn4/Sdc4/Sema3c/Serpine1/Slit2/Smad3/Spag9/Sparc/Spred1/Srgap1/Stat3/Synpo2/Tek/Thbs1/Tnfaip6/Unc5c/Vcl/Vegfc/Vim/Zswim6,81
GO:2000145,regulation of cell motility,81/314,394/4116,0.20558375634517767,2.694849494002393,10.165640615885145,1.70111506820856e-18,1.7311681010802445e-15,1.3125445736809206e-15,Ackr3/Actr3/Adamts9/Adarb1/Anxa3/Apoe/Aqp1/Bcl2/Bmper/Camk1d/Cav1/Ccbe1/Ccl2/Ccl7/Ccn1/Cd9/Cdh11/Cdh13/Clic4/Col3a1/Dach1/Dock4/Dpysl3/Efemp1/Egfl7/Egr1/Fgf2/Flrt2/Flt1/Glul/Has2/Hdac9/Igf1/Igfbp5/Il33/Itga5/Kitl/Ldb2/Ldlrad4/Limch1/Lrch1/Mcc/Mctp1/Nav3/Nox4/Nrp1/Pcsk5/Pdgfd/Pdgfra/Pecam1/Plcb1/Plpp3/Plxna4/Postn/Pparg/Prkd1/Prkg1/Ptprk/Rin3/Robo1/Rras2/Rtn4/Sdc4/Sema3c/Serpine1/Slit2/Smad3/Spag9/Sparc/Spred1/Srgap1/Stat3/Synpo2/Tek/Thbs1/Tnfaip6/Unc5c/Vcl/Vegfc/Vim/Zswim6,81
GO:0040012,regulation of locomotion,82/314,407/4116,0.20147420147420148,2.6409802970312524,10.021110294113177,3.701984519687077e-18,2.8255396846511616e-15,2.142279989155759e-15,Ackr3/Actr3/Adamts9/Adarb1/Anxa3/Apoe/Aqp1/Arrdc3/Bcl2/Bmper/Camk1d/Cav1/Ccbe1/Ccl2/Ccl7/Ccn1/Cd9/Cdh11/Cdh13/Clic4/Col3a1/Dach1/Dock4/Dpysl3/Efemp1/Egfl7/Egr1/Fgf2/Flrt2/Flt1/Glul/Has2/Hdac9/Igf1/Igfbp5/Il33/Itga5/Kitl/Ldb2/Ldlrad4/Limch1/Lrch1/Mcc/Mctp1/Nav3/Nox4/Nrp1/Pcsk5/Pdgfd/Pdgfra/Pecam1/Plcb1/Plpp3/Plxna4/Postn/Pparg/Prkd1/Prkg1/Ptprk/Rin3/Robo1/Rras2/Rtn4/Sdc4/Sema3c/Serpine1/Slit2/Smad3/Spag9/Sparc/Spred1/Srgap1/Stat3/Synpo2/Tek/Thbs1/Tnfaip6/Unc5c/Vcl/Vegfc/Vim/Zswim6,82
GO:0072359,circulatory system development,86/314,478/4116,0.1799163179916318,2.3583935186418996,9.077199681614047,8.063976945840239e-16,4.92386432313005e-13,3.7331969060847763e-13,Ackr3/Adam12/Adamts5/Adamts6/Adamts9/Adgrf5/Aldh1a2/Anxa2/Anxa3/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccbe1/Ccl2/Ccn1/Ccn2/Cd36/Cdh13/Cemip2/Clic4/Col3a1/Egfl7/Egr1/Eln/Emcn/Fap/Fbn1/Fgf2/Fhl2/Flrt2/Flt1/Glul/Has2/Hdac9/Hspg2/Igf1/Itga5/Jph2/Kcnk2/Kdm6b/Lepr/Luzp1/Mical2/Myo1e/Nox4/Npr3/Nrp1/Nrxn1/Nxn/Pcsk5/Pde3b/Pdgfd/Pdgfra/Pecam1/Pi16/Plpp3/Plxna4/Pparg/Prickle1/Prkd1/Prkg1/Ptprb/Rbpj/Robo1/Rtn4/Runx1/Ryr2/Sema3c/Serpine1/Slit2/Slit3/Smad3/Smad7/Sparc/Spred1/Stat3/Svep1/Tbx20/Tek/Thbs1/Thsd7a/Ttn/Vcan/Vegfc,86
GO:0001944,vasculature development,67/314,327/4116,0.20489296636085627,2.6857944252907147,9.129770794509817,3.922353864978256e-15,1.7321722249132496e-12,1.3133058846636567e-12,Ackr3/Adam12/Adamts6/Adamts9/Adgrf5/Aldh1a2/Anxa2/Anxa3/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccbe1/Ccl2/Ccn1/Ccn2/Cd36/Cdh13/Cemip2/Clic4/Col3a1/Egfl7/Egr1/Emcn/Fap/Fgf2/Flt1/Glul/Has2/Hdac9/Hspg2/Igf1/Itga5/Lepr/Luzp1/Myo1e/Npr3/Nrp1/Nrxn1/Pcsk5/Pde3b/Pdgfd/Pdgfra/Pecam1/Plpp3/Pparg/Prickle1/Prkd1/Ptprb/Rbpj/Robo1/Rtn4/Runx1/Sema3c/Serpine1/Slit2/Smad7/Sparc/Spred1/Stat3/Svep1/Tbx20/Tek/Thbs1/Thsd7a/Vegfc,67
GO:0001568,blood vessel development,65/314,311/4116,0.2090032154340836,2.7396727220595163,9.168833901624147,3.971570774448984e-15,1.7321722249132496e-12,1.3133058846636567e-12,Ackr3/Adam12/Adamts6/Adamts9/Adgrf5/Aldh1a2/Anxa2/Anxa3/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccbe1/Ccl2/Ccn1/Ccn2/Cd36/Cdh13/Cemip2/Clic4/Col3a1/Egfl7/Egr1/Emcn/Fap/Fgf2/Flt1/Glul/Has2/Hdac9/Hspg2/Itga5/Lepr/Luzp1/Myo1e/Npr3/Nrp1/Nrxn1/Pcsk5/Pde3b/Pdgfd/Pdgfra/Pecam1/Plpp3/Pparg/Prickle1/Prkd1/Ptprb/Rbpj/Robo1/Rtn4/Runx1/Sema3c/Serpine1/Slit2/Smad7/Sparc/Spred1/Stat3/Tbx20/Tek/Thbs1/Thsd7a/Vegfc,65
GO:0007155,cell adhesion,79/314,442/4116,0.17873303167420815,2.3428826699714675,8.586641191455332,2.650167114079613e-14,1.0113700249106323e-11,7.66804932086983e-12,Abi3bp/Ackr3/Adam12/Adamts12/Adamts9/Adgrl3/Alcam/Anxa2/Apbb1ip/B4galt1/Bcl2/Cav1/Ccl2/Ccn1/Ccn2/Cd36/Cd55/Cd9/Cdh11/Cdh13/Col3a1/Efna5/Egfl7/Emcn/Entpd1/Fap/Fbn1/Fgl2/Flrt2/Has2/Hmcn1/Hmcn2/Hspg2/Igf1/Itga5/Itga9/Itgbl1/Kitl/Limch1/Lims1/Lsamp/Magi1/Myo10/Nfkbiz/Nid1/Nrp1/Nrxn1/Ntn4/Pcdh7/Pcsk5/Pde3b/Pdgfra/Pecam1/Pkp4/Plcb1/Plpp3/Postn/Prickle1/Prkg1/Ptprk/Rbpj/Robo1/Rtn4/Runx1/Sdc4/Sdk1/Serpine1/Serpine2/Slit2/Smad3/Smad7/Spon1/Svep1/Tek/Thbs1/Tnfaip6/Ubash3b/Vcan/Vcl,79
GO:0035295,tube development,77/314,446/4116,0.1726457399103139,2.2630887435377454,8.117306590366178,4.3600420583027447e-13,1.422750616348249e-10,1.0787072613132207e-10,Ackr3/Adam12/Adamts12/Adamts9/Adgrf5/Aldh1a2/Anxa2/Anxa3/Apoe/Aqp1/B4galt1/Bcl2/Bmper/Cav1/Ccbe1/Ccl2/Ccn1/Ccn2/Cd36/Cdh13/Cemip2/Clic4/Col3a1/Crispld2/Egfl7/Emcn/Fap/Fbn1/Fgf2/Flt1/Foxp2/Glul/Has2/Hdac9/Hspg2/Igf1/Igfbp5/Itga5/Lepr/Luzp1/Man2a1/Mgp/Mical2/Myo1e/Npr3/Nrp1/Nrxn1/Pcsk5/Pde3b/Pdgfra/Pecam1/Plxna4/Pparg/Prickle1/Prkd1/Ptprb/Rbpj/Robo1/Rtn4/Runx1/Ryr2/Sdc4/Sema3c/Serpine1/Serpine2/Slit2/Smad3/Smad7/Sparc/Spred1/Stat3/Tbx20/Tek/Thbs1/Thsd7a/Vcan/Vegfc,77
GO:0048514,blood vessel morphogenesis,56/314,268/4116,0.208955223880597,2.739043635326552,8.460655895232245,4.660172343099407e-13,1.422750616348249e-10,1.0787072613132207e-10,Ackr3/Adam12/Adamts9/Adgrf5/Anxa2/Anxa3/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccbe1/Ccl2/Ccn1/Ccn2/Cd36/Cdh13/Cemip2/Clic4/Col3a1/Egfl7/Emcn/Fap/Fgf2/Flt1/Glul/Has2/Hdac9/Hspg2/Itga5/Lepr/Myo1e/Npr3/Nrp1/Nrxn1/Pde3b/Pdgfra/Pecam1/Pparg/Prkd1/Ptprb/Rbpj/Robo1/Rtn4/Runx1/Serpine1/Slit2/Smad7/Sparc/Spred1/Stat3/Tbx20/Tek/Thbs1/Thsd7a/Vegfc,56
