"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj"
"Arhgap15",NA,15,0.518179204523408,0.772036835822729,0.518179204523408,1.57659482119534,2.66838942432467,0.830592530696045,0.997210872249868,0.830592530696045
"Bcl2",NA,11,0.0622796067884472,0.457520464024213,0.0622796067884472,1.92688716609097,2.02726441920816,0.685075674672919,0.997210872249868,0.685075674672919
"Ccnd3",NA,15,0.198053801893575,0.649124256636493,0.198053801893575,1.13692230170449,1.51999379627541,0.830592530696045,0.997210872249868,0.830592530696045
"Dock2",NA,15,0.432522818888164,0.131493946758707,0.432522818888164,1.423293371882,1.88747878582206,0.830592530696045,0.997210872249868,0.830592530696045
"Gm2682",NA,9,0.997314652276166,0.997210872249868,0.997314652276166,2.61064561877899,3.37557362306232,0.997314652276166,0.997210872249868,0.997314652276166
"Malat1",NA,18,0.673947653507962,0.338615665188958,0.673947653507962,1.386295971659,1.46913184553806,0.857871072660624,0.997210872249868,0.857871072660624
"Pde3b",NA,12,0.52855888317021,0.432401807503479,0.52855888317021,1.28356472878153,2.14607181504688,0.830592530696045,0.997210872249868,0.830592530696045
"Pitpnc1",NA,14,0.774208748337384,0.707142827830958,0.774208748337384,1.53064307015532,2.25148949229667,0.857871072660624,0.997210872249868,0.857871072660624
"Skap1",NA,16,0.77988279332784,0.875427854183888,0.77988279332784,1.48993224577185,1.96575300405031,0.857871072660624,0.997210872249868,0.857871072660624
"St6galnac3",NA,9,0.368781219380085,0.972884390769675,0.368781219380085,0.588913067328662,1.64643050534596,0.830592530696045,0.997210872249868,0.830592530696045
"Zeb1",NA,11,0.335153719767704,0.779139332711027,0.335153719767704,1.43883725497641,2.41524880672436,0.830592530696045,0.997210872249868,0.830592530696045
