ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,my_sign
GO:0065008,regulation of biological quality,14,-0.47860648143411977,-1.4914863462628787,0.058823529411764705,0.5822385973827976,0.5822385973827976,16,"tags=64%, list=38%, signal=60%",Zmynd8/F13a1/Pxn/Rb1cc1/Fmn1/Slc7a8/Rab3gap1/Prkcb/Atxn1,CAST-biased
GO:0006810,transport,11,-0.4997420075623783,-1.4403973056335113,0.09932279909706546,0.5822385973827976,0.5822385973827976,10,"tags=55%, list=24%, signal=56%",Ehd4/Gramd1b/Slc7a8/Rab3gap1/Prkcb/Atxn1,CAST-biased
GO:0048583,regulation of response to stimulus,13,0.4672370421905899,1.4007041302634218,0.10638297872340426,0.5822385973827976,0.5822385973827976,9,"tags=46%, list=21%, signal=53%",Egfr/Kitl/Lats2/Auts2/Pot1b/Tle4,BL6-biased
GO:0051234,establishment of localization,12,-0.4692654561968864,-1.3811365989240088,0.10786516853932585,0.5822385973827976,0.5822385973827976,10,"tags=50%, list=24%, signal=53%",Ehd4/Gramd1b/Slc7a8/Rab3gap1/Prkcb/Atxn1,CAST-biased
GO:0030154,cell differentiation,18,0.42808242225954823,1.352320505861237,0.12078152753108348,0.5822385973827976,0.5822385973827976,4,"tags=22%, list=10%, signal=35%",Airn/Egfr/Kitl/Lats2,BL6-biased
GO:0048869,cellular developmental process,18,0.42808242225954823,1.352320505861237,0.12078152753108348,0.5822385973827976,0.5822385973827976,4,"tags=22%, list=10%, signal=35%",Airn/Egfr/Kitl/Lats2,BL6-biased
GO:0051246,regulation of protein metabolic process,10,0.4832070888220399,1.3342871398304164,0.1478743068391867,0.5822385973827976,0.5822385973827976,7,"tags=40%, list=17%, signal=44%",Egfr/Kitl/Lats2/Auts2,BL6-biased
GO:0009987,cellular process,38,-0.5430590566266743,-1.327572830155654,0.11373390557939914,0.5822385973827976,0.5822385973827976,22,"tags=55%, list=52%, signal=276%",Cpq/Elk3/Smyd3/Ifngr1/Plekha2/Galnt2/Zmynd8/F13a1/Cd83/Pxn/Nr6a1/Rb1cc1/Ehd4/Fmn1/Gramd1b/Slc7a8/Klf6/Rab3gap1/Prkcb/Atxn1/Stat4,CAST-biased
GO:0048468,cell development,14,0.42961097954688243,1.2939342133433185,0.1636029411764706,0.5822385973827976,0.5822385973827976,3,"tags=21%, list=7%, signal=30%",Airn/Egfr/Kitl,BL6-biased
GO:0007166,cell surface receptor signaling pathway,16,-0.4072636838315996,-1.272078622434574,0.17674418604651163,0.5822385973827976,0.5822385973827976,6,"tags=31%, list=14%, signal=43%",Klf6/Rab3gap1/Prkcb/Atxn1/Stat4,CAST-biased
