ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007155,cell adhesion,85/388,432/4004,0.19675925925925927,2.030474417716686,7.427075004995044,1.2690976987350956e-11,3.913897302899035e-8,3.276943847365463e-8,Acvrl1/Adamts12/Adamts9/Alcam/Anxa2/App/Axl/B4galt1/Carmil1/Cav1/Cblb/Ccdc80/Cd36/Cd55/Cd9/Cdh11/Cdh13/Cdh19/Cebpb/Clasp2/Cntnap5b/Col8a1/Cyth3/Dchs2/Dock1/Dst/Egfl7/Emcn/Fblim1/Fbln2/Fbn1/Fgl2/Fmn1/Fndc3a/Fndc3b/Hmcn1/Igfbp7/Itga5/Kank1/Lama2/Limch1/Lpp/Lsamp/Magi1/Mdga2/Myo10/Nf1/Nid1/Nr4a3/Nrp1/Nrxn1/Ntn4/Pard3/Pcdh7/Pcdh9/Pcdha11/Pecam1/Pgm5/Plcb1/Podxl/Postn/Prkca/Prkg1/Ptprk/Ptprm/Rbpj/Rtn4/Sdk1/Serpine1/Serpine2/Slit2/Smad3/Smad7/Spon1/St6gal1/Stab1/Sulf1/Thbs1/Tnfaip6/Ubash3b/Utrn/Vav3/Vcan/Vcl/Wnk1,85
GO:0001525,angiogenesis,50/388,221/4004,0.22624434389140272,2.33474833232262,6.686083561904182,3.336969591676446e-9,5.14560711036508e-6,4.308203372832802e-6,Acvrl1/Adamts9/Akt3/Anxa2/Aqp1/B4galt1/Bmper/Cav1/Ccl11/Cd36/Cdh13/Cemip2/Clic4/Cnmd/Col4a1/Col4a2/Col8a1/Egfl7/Emcn/Flt1/Fyn/Hdac9/Itga5/Nf1/Nr4a1/Nrp1/Nrxn1/Pecam1/Prkca/Prkd1/Ptgs2/Ptprb/Ptprm/Rbpj/Rock2/Rora/Rtn4/Serpine1/Slit2/Spred1/Stab1/Sulf1/Tbx20/Tcf4/Tgfbr3/Thbs1/Thsd7a/Tmem100/Vav3/Wnk1,50
GO:0040011,locomotion,79/388,439/4004,0.17995444191343962,1.857055632529413,6.233126679434087,7.393633637176344e-9,6.757506021475807e-6,5.657779462994114e-6,Acvrl1/Adamts9/Adarb1/Akt3/Ano6/Apoe/App/Aqp1/Bmper/Camk1d/Carmil1/Cav1/Ccl11/Cd9/Cdh11/Cdh13/Clasp2/Clic4/Cxcl1/Cyp7b1/Dach1/Ddr2/Dock1/Dock2/Dock4/Egfl7/Egr1/Fbn2/Flt1/Hdac9/Igf1r/Il1r1/Itga5/Kank1/Lama2/Ldlrad4/Limch1/Mctp1/Nf1/Nox4/Nr4a1/Nr4a3/Nrp1/Pde4b/Pdgfd/Pecam1/Plcb1/Podxl/Postn/Prkca/Prkd1/Prkg1/Ptgs2/Ptprg/Ptprk/Ptprm/Rock2/Rtn4/Sema3c/Serpine1/Slit2/Slit3/Smad3/Spag9/Spred1/Srgap1/Ssh2/St6gal1/Sulf1/Tgfbr3/Thbs1/Tnfaip6/Ttn/Vav3/Vcl/Vim/Wnk1/Zeb2/Zswim6,79
GO:0072359,circulatory system development,83/388,472/4004,0.17584745762711865,1.8146732482963481,6.172179592468853,8.764599249644367e-9,6.757506021475807e-6,5.657779462994114e-6,Acvrl1/Adamts5/Adamts9/Akap13/Akt3/Ank2/Ankrd11/Ankrd17/Anxa2/Apoe/Aqp1/B4galt1/Bicc1/Bmper/Cacna1c/Cav1/Ccl11/Cd36/Cdh13/Cemip2/Clic4/Cnmd/Col4a1/Col4a2/Col8a1/Egfl7/Egr1/Emcn/Fbn1/Fhl2/Flt1/Fyn/Gnaq/Hdac9/Itga5/Jarid2/Jph2/Ltbp1/Mical2/Myh6/Nedd4/Nf1/Nox4/Npy1r/Nr4a1/Nrp1/Nrxn1/Pdgfd/Pdlim5/Pdlim7/Pecam1/Pi16/Prkca/Prkd1/Prkg1/Ptgs2/Ptprb/Ptprm/Rbpj/Rock2/Rora/Rtn4/Ryr2/Sema3c/Serpine1/Slit2/Slit3/Smad3/Smad7/Spred1/Stab1/Sulf1/Tbx20/Tcf4/Tgfbr3/Thbs1/Thsd7a/Tmem100/Ttn/Vav3/Vcan/Wnk1/Xdh,83
GO:0030334,regulation of cell migration,70/388,378/4004,0.18518518518518517,1.9110347460862922,6.096230618907853,1.9047133608291286e-8,1.1748272009594065e-5,9.836340787608111e-6,Acvrl1/Adamts9/Adarb1/Akt3/Ano6/Apoe/App/Aqp1/Bmper/Camk1d/Carmil1/Cav1/Ccl11/Cd9/Cdh11/Cdh13/Clasp2/Clic4/Dach1/Ddr2/Dock1/Dock4/Egfl7/Egr1/Fbn2/Flt1/Hdac9/Igf1r/Il1r1/Itga5/Kank1/Lama2/Ldlrad4/Limch1/Mctp1/Nf1/Nox4/Nr4a3/Nrp1/Pdgfd/Pecam1/Plcb1/Podxl/Postn/Prkca/Prkd1/Prkg1/Ptgs2/Ptprg/Ptprk/Ptprm/Rock2/Rtn4/Sema3c/Serpine1/Slit2/Smad3/Spag9/Spred1/Srgap1/Ssh2/Sulf1/Tgfbr3/Thbs1/Tnfaip6/Vcl/Vim/Wnk1/Zeb2/Zswim6,70
GO:0048514,blood vessel morphogenesis,54/388,264/4004,0.20454545454545456,2.1108247422680413,6.116544698911655,3.311934554418035e-8,1.70233436097087e-5,1.4252939406995508e-5,Acvrl1/Adamts9/Akt3/Anxa2/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccl11/Cd36/Cdh13/Cemip2/Clic4/Cnmd/Col4a1/Col4a2/Col8a1/Egfl7/Emcn/Flt1/Fyn/Hdac9/Itga5/Nedd4/Nf1/Nr4a1/Nrp1/Nrxn1/Pecam1/Prkca/Prkd1/Ptgs2/Ptprb/Ptprm/Rbpj/Rock2/Rora/Rtn4/Serpine1/Slit2/Smad7/Spred1/Stab1/Sulf1/Tbx20/Tcf4/Tgfbr3/Thbs1/Thsd7a/Tmem100/Vav3/Wnk1/Xdh,54
GO:0035239,tube morphogenesis,66/388,354/4004,0.1864406779661017,1.923990913856369,5.963721392584559,4.0060936303975696e-8,1.764970393735158e-5,1.4777364925361262e-5,Acvrl1/Adamts12/Adamts9/Akt3/Anxa2/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccl11/Cd36/Cdh13/Cemip2/Clic4/Cnmd/Col4a1/Col4a2/Col8a1/Egfl7/Emcn/Flt1/Fmn1/Fyn/Hdac9/Itga5/Mgp/Mical2/Mtss1/Nedd4/Nf1/Nfib/Nr4a1/Nr4a3/Nrp1/Nrxn1/Pbx1/Pecam1/Podxl/Prkca/Prkd1/Ptgs2/Ptprb/Ptprm/Rbpj/Rock2/Rora/Rtn4/Ryr2/Serpine1/Slit2/Smad3/Smad7/Spred1/Stab1/Sulf1/Tbx20/Tcf4/Tgfbr3/Thbs1/Thsd7a/Tmem100/Vav3/Wnk1/Xdh/Zeb2,66
GO:2000145,regulation of cell motility,70/388,387/4004,0.18087855297157623,1.8665920775726579,5.874763520598467,5.238416636654992e-8,2.0194096134304995e-5,1.6907678960150915e-5,Acvrl1/Adamts9/Adarb1/Akt3/Ano6/Apoe/App/Aqp1/Bmper/Camk1d/Carmil1/Cav1/Ccl11/Cd9/Cdh11/Cdh13/Clasp2/Clic4/Dach1/Ddr2/Dock1/Dock4/Egfl7/Egr1/Fbn2/Flt1/Hdac9/Igf1r/Il1r1/Itga5/Kank1/Lama2/Ldlrad4/Limch1/Mctp1/Nf1/Nox4/Nr4a3/Nrp1/Pdgfd/Pecam1/Plcb1/Podxl/Postn/Prkca/Prkd1/Prkg1/Ptgs2/Ptprg/Ptprk/Ptprm/Rock2/Rtn4/Sema3c/Serpine1/Slit2/Smad3/Spag9/Spred1/Srgap1/Ssh2/Sulf1/Tgfbr3/Thbs1/Tnfaip6/Vcl/Vim/Wnk1/Zeb2/Zswim6,70
GO:0097529,myeloid leukocyte migration,22/388,65/4004,0.3384615384615385,3.492783505154639,6.6365549876616114,6.693496781429872e-8,2.242046854821099e-5,1.8771728223346835e-5,Ano6/App/B4galt1/Camk1d/Ccl11/Cd9/Cxcl1/Flt1/Il1r1/Nf1/Pafah1b1/Pde4b/Pdgfd/Pecam1/Plcb1/Prkca/Rtn4/Serpine1/Slit2/Thbs1/Tnfaip6/Vav3,22
GO:0001568,blood vessel development,59/388,307/4004,0.19218241042345277,1.9832432250915075,5.872186929578704,7.756025094877019e-8,2.242046854821099e-5,1.8771728223346835e-5,Acvrl1/Adamts9/Akt3/Ankrd17/Anxa2/Apoe/Aqp1/B4galt1/Bmper/Cav1/Ccl11/Cd36/Cdh13/Cemip2/Clic4/Cnmd/Col4a1/Col4a2/Col8a1/Egfl7/Egr1/Emcn/Flt1/Fyn/Hdac9/Itga5/Ltbp1/Nedd4/Nf1/Nr4a1/Nrp1/Nrxn1/Pdgfd/Pecam1/Prkca/Prkd1/Ptgs2/Ptprb/Ptprm/Rbpj/Rock2/Rora/Rtn4/Sema3c/Serpine1/Slit2/Smad7/Spred1/Stab1/Sulf1/Tbx20/Tcf4/Tgfbr3/Thbs1/Thsd7a/Tmem100/Vav3/Wnk1/Xdh,59
