ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,my_sign
GO:0030155,regulation of cell adhesion,84,-0.8779119730961048,-1.7233798067449115,1.0506783815096006e-5,0.01944805684174271,0.01944805684174271,27,"tags=11%, list=2%, signal=11%",Adam19/Vav3/Sema5a/Magi1/Malt1/Efna5/Fmn1/Lama2/Prkg1,CAST-biased
GO:0022407,regulation of cell-cell adhesion,41,-0.9097467782629287,-1.6394411662416122,7.347058791544737e-4,0.6799702911574654,0.6799702911574654,27,"tags=12%, list=2%, signal=12%",Adam19/Magi1/Malt1/Efna5/Prkg1,CAST-biased
GO:0045785,positive regulation of cell adhesion,55,-0.8772441234418394,-1.6340093902427808,0.0011279606827168864,0.6959517412363189,0.695951741236319,27,"tags=11%, list=2%, signal=11%",Adam19/Vav3/Magi1/Malt1/Fmn1/Lama2,CAST-biased
GO:0007186,G protein-coupled receptor signaling pathway,44,0.9406052432048889,1.700509761118451,0.054864163709796715,0.9176827312238313,0.9176827312238313,19,"tags=11%, list=2%, signal=12%",Grm1/Rgs6/App/Grk5/Apoe,BL6-biased
GO:0042391,regulation of membrane potential,63,0.9298575169023269,1.6919942609664613,0.018353997339666184,0.9176827312238313,0.9176827312238313,18,"tags=6%, list=1%, signal=7%",Grm1/Cacna2d1/App/Kcnn2,BL6-biased
GO:0043408,regulation of MAPK cascade,71,0.9131487375485642,1.6816904795296765,0.04105976197920503,0.9176827312238313,0.9176827312238313,19,"tags=4%, list=2%, signal=4%",Grm1/App/Apoe,BL6-biased
GO:0043410,positive regulation of MAPK cascade,55,0.9169269470766949,1.6771984912637932,0.05812969688192256,0.9176827312238313,0.9176827312238313,19,"tags=5%, list=2%, signal=6%",Grm1/App/Apoe,BL6-biased
GO:0000165,MAPK cascade,84,0.8974096760662699,1.6675823624571748,0.029150259304069292,0.9176827312238313,0.9176827312238313,25,"tags=5%, list=2%, signal=5%",Grm1/App/Apoe/Grb10,BL6-biased
GO:0007626,locomotory behavior,37,0.9289151015202322,1.6625414546835797,0.069544309758974715,0.9176827312238313,0.9176827312238313,19,"tags=8%, list=2%, signal=8%",Grm1/App/Apoe,BL6-biased
GO:0098657,import into cell,102,0.8907800824297792,1.654803538499073,0.012767107979394194,0.9176827312238313,0.9176827312238313,23,"tags=5%, list=2%, signal=5%",Grm1/App/Picalm/Apoe/Slc38a3,BL6-biased
GO:0007610,behavior,86,0.8893256735036431,1.643373890198285,0.03844629333067991,0.9176827312238313,0.9176827312238313,36,"tags=7%, list=3%, signal=7%",Grm1/App/Picalm/Apoe/Stat3/Pln,BL6-biased
GO:0006874,intracellular calcium ion homeostasis,40,0.8892147428853461,1.6061937632360213,0.05,0.9176827312238313,0.9176827312238313,19,"tags=8%, list=2%, signal=8%",Grm1/App/Apoe,BL6-biased
GO:0050877,nervous system process,94,0.8597513496069589,1.5955620927741383,0.06378600823045268,0.9176827312238313,0.9176827312238313,42,"tags=7%, list=3%, signal=8%",Grm1/App/Picalm/Apoe/Pln/Ppip5k2/Atxn2,BL6-biased
GO:0098739,import across plasma membrane,20,0.9711631878404153,1.5893451298734473,0.035842263313491225,0.9176827312238313,0.9176827312238313,1,"tags=5%, list=0%, signal=5%",Grm1,BL6-biased
GO:0007162,negative regulation of cell adhesion,23,-0.9258216714228634,-1.5710434508076117,0.008139324664642171,0.9176827312238313,0.9176827312238313,21,"tags=17%, list=2%, signal=17%",Clasp2/Sema5a/Efna5/Prkg1,CAST-biased
GO:0030003,intracellular monoatomic cation homeostasis,59,0.8549882208133304,1.56675628447831,0.07644628099173553,0.9176827312238313,0.9176827312238313,22,"tags=8%, list=2%, signal=9%",Grm1/App/Picalm/Apoe/Neo1,BL6-biased
GO:0098771,inorganic ion homeostasis,66,0.859789497684194,1.5663344166500504,0.07644628099173553,0.9176827312238313,0.9176827312238313,22,"tags=9%, list=2%, signal=9%",Grm1/Nt5e/App/Picalm/Apoe/Neo1,BL6-biased
GO:0050804,modulation of chemical synaptic transmission,62,0.8602561448311953,1.5657469099109758,0.07407407407407407,0.9176827312238313,0.9176827312238313,35,"tags=11%, list=3%, signal=12%",Grm1/App/Kcnn2/Apoe/Neo1/Glul/Stat3,BL6-biased
