ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0060537,muscle tissue development,47/505,261/6529,0.18007662835249041,2.3281590227988316,6.340143930175573,2.3889149391125865e-8,8.853318764351245e-5,7.531368676465471e-5,Abcc9/Akap13/Apc/Arid1a/Bcl2/Bdnf/Bmpr1a/Cav3/Cfl2/Dipk2a/Fgf2/Fhod3/Fktn/Fos/Fosl2/Gja1/Gpcpd1/Gsk3b/Hand2/Hspa8/Itgb1/Kdm6b/Klhl41/Mapk1/Mapk14/Myh6/Myl2/Myl3/Myocd/Myom1/Nfix/Nr4a1/Pln/Pten/Rbm24/Rgs2/Sirt1/Skil/Slc8a1/Tgfb2/Tgfbr1/Tgfbr3/Tiparp/Tpm1/Ttn/Ube4b/Vgll4,47
GO:0014706,striated muscle tissue development,45/505,250/6529,0.18,2.327168316831683,6.195039052991734,4.901798605594343e-8,9.083032816166318e-5,7.726782538818452e-5,Abcc9/Akap13/Apc/Arid1a/Bcl2/Bdnf/Bmpr1a/Cav3/Cfl2/Dipk2a/Fgf2/Fhod3/Fktn/Fos/Gja1/Gpcpd1/Gsk3b/Hand2/Hspa8/Itgb1/Kdm6b/Klhl41/Mapk1/Mapk14/Myh6/Myl2/Myl3/Myocd/Myom1/Nfix/Nr4a1/Pln/Pten/Rbm24/Rgs2/Sirt1/Skil/Slc8a1/Tgfb2/Tgfbr1/Tgfbr3/Tpm1/Ttn/Ube4b/Vgll4,45
GO:0060419,heart growth,20/505,72/6529,0.2777777777777778,3.5913091309130913,6.401228950052568,2.8191556369887203e-7,3.482596930226732e-4,2.962586362379375e-4,Akap13/Apc/Bmpr1a/Cav3/Dipk2a/Fgf2/Gja1/Gsk3b/Mapk1/Mapk14/Myh6/Myocd/Pten/Rgs2/Sirt1/Tgfb2/Tgfbr1/Tgfbr3/Ttn/Vgll4,20
GO:0048738,cardiac muscle tissue development,31/505,156/6529,0.1987179487179487,2.569167301345519,5.7431858445053505,7.164392433037561e-7,6.6378095892093e-4,5.646672457091446e-4,Akap13/Apc/Arid1a/Bmpr1a/Cav3/Dipk2a/Fgf2/Fhod3/Gja1/Gsk3b/Hand2/Itgb1/Kdm6b/Mapk1/Mapk14/Myh6/Myl2/Myl3/Myocd/Pln/Pten/Rgs2/Sirt1/Slc8a1/Tgfb2/Tgfbr1/Tgfbr3/Tpm1/Ttn/Ube4b/Vgll4,31
GO:0055017,cardiac muscle tissue growth,18/505,67/6529,0.26865671641791045,3.4733855475099746,5.891678277679951,1.906481393367169e-6,0.0014130840087637456,0.0012020866890809835,Akap13/Apc/Bmpr1a/Cav3/Dipk2a/Fgf2/Gja1/Gsk3b/Mapk1/Mapk14/Myocd/Pten/Rgs2/Sirt1/Tgfb2/Tgfbr1/Tgfbr3/Vgll4,18
GO:0035265,organ growth,24/505,111/6529,0.21621621621621623,2.7953973775755956,5.523514518069678,2.802909800689618e-6,0.0017312639535592873,0.0014727569917658608,Akap13/Apc/Bcl2/Bcl2l11/Bmpr1a/Cav3/Dipk2a/Fgf2/Fosl2/Gja1/Gsk3b/Mapk1/Mapk14/Myh6/Myocd/Pten/Rgs2/Sirt1/Tgfb2/Tgfbr1/Tgfbr3/Ttn/Ube3a/Vgll4,24
GO:0007517,muscle organ development,32/505,177/6529,0.1807909604519774,2.3373944174078427,5.222568859173333,4.1237653647949476e-6,0.0019654919015069518,0.0016720107492865968,Abcc9/Bcl2/Bdnf/Bmpr1a/Cfl2/Dtnbp1/Fktn/Fos/Gja1/Gpcpd1/Hspa8/Itgb1/Klhl41/Mapk14/Myh6/Myl2/Myl3/Myocd/Myom1/Nfix/Nr4a1/Rbm24/Sfmbt1/Sirt1/Skil/Tgfb2/Tgfbr1/Tgfbr3/Tpm1/Ttn/Ube4b/Unc45b,32
GO:0097305,response to alcohol,23/505,106/6529,0.2169811320754717,2.805286755090603,5.425296123424913,4.24283195144512e-6,0.0019654919015069518,0.0016720107492865968,Abca1/Acaca/Adcy6/Arpc2/Bcl2/Eif4g1/Fdx1/Fgf2/Fkbp5/Fos/Fyn/Golph3/Got2/Hspa8/Itpr2/Polb/Pten/Rgs2/Sirt1/St6gal1/Tgfbr1/Tgfbr3/Trp53inp1,23
GO:0014855,striated muscle cell proliferation,14/505,47/6529,0.2978723404255319,3.8511059616599956,5.679381653308922,7.203618422924046e-6,0.002966289986150724,0.0025233727691997103,Apc/Bmpr1a/Dipk2a/Fgf2/Fos/Gja1/Mapk1/Mapk14/Pten/Sirt1/Tgfb2/Tgfbr1/Tgfbr3/Vgll4,14
GO:0060038,cardiac muscle cell proliferation,12/505,36/6529,0.3333333333333333,4.309570957095709,5.764923200607497,9.007147653930554e-6,0.0031872771747057773,0.002711362836437016,Apc/Bmpr1a/Dipk2a/Fgf2/Gja1/Mapk1/Mapk14/Pten/Tgfb2/Tgfbr1/Tgfbr3/Vgll4,12
GO:0060420,regulation of heart growth,14/505,48/6529,0.2916666666666667,3.770874587458746,5.578401358034608,9.460347793244346e-6,0.0031872771747057773,0.002711362836437016,Apc/Bmpr1a/Cav3/Fgf2/Gja1/Mapk1/Mapk14/Myh6/Pten/Rgs2/Sirt1/Tgfbr1/Tgfbr3/Vgll4,14
GO:0060043,regulation of cardiac muscle cell proliferation,10/505,27/6529,0.37037037037037035,4.788412174550788,5.710957174006391,1.7734219867463957e-5,0.005403725630212019,0.004596858085745731,Apc/Bmpr1a/Fgf2/Gja1/Mapk1/Mapk14/Pten/Tgfbr1/Tgfbr3/Vgll4,10
