"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"1600010M07Rik",TRUE,3,55.7727034742063,54.5373758956893,40,39,0.0221493221874809
"1700025G04Rik",TRUE,4,91.0868580122935,87.5382346382983,50,49,0.0389586758335243
"2210408F21Rik",TRUE,3,108.340340869478,108.124003697805,74,73,0.00199682934294165
"2610037D02Rik",TRUE,4,66.7922865789354,65.4437248008844,49,48,0.0201903819606069
"2610307P16Rik",TRUE,3,90.2606445110079,89.435603906792,67,66,0.0091406460554947
"4632427E13Rik",TRUE,3,87.816205850625,87.7716926288327,64,63,0.000506890742558608
"4732440D04Rik",TRUE,3,128.081196190049,126.501897621614,72,71,0.0123304483047706
"5031425E22Rik",TRUE,3,127.756070239734,127.207507274055,74,73,0.00429383092834767
"6820431F20Rik",TRUE,3,58.3666142878115,56.9818647461292,44,43,0.0237250277162548
"9330159M07Rik",TRUE,5,16.7083046220268,16.7035145916729,44,43,0.000286685601097458
"9530026P05Rik",TRUE,4,196.217560532688,196.215047287055,96,95,1.28084643682413e-05
"AW554918",TRUE,4,113.828780958726,112.776361751124,63,62,0.00924563365028364
"Aak1",TRUE,3,111.295115492156,109.82815776003,78,77,0.0131807916784054
"Abca1",TRUE,4,68.1388842807684,68.1000294386249,46,45,0.000570230090405244
"Abca8a",TRUE,3,52.25881374643,51.8212604496105,34,33,0.00837281341560236
"Abca8b",TRUE,4,50.5653699283473,47.8069792322993,21,20,0.054550984200388
"Abca9",TRUE,4,30.7740270250597,30.7634468586833,18,17,0.000343801815985367
"Abcc1",TRUE,3,38.8322068979009,38.6620005488548,31,30,0.00438312325368517
"Abcc5",TRUE,3,77.070384674114,76.9575876100877,55,54,0.00146355911551876
"Abcd3",TRUE,3,60.6454866859256,60.4267231595773,45,44,0.00360725155824437
"Abhd17b",TRUE,4,57.2193620286834,49.4580175933325,34,33,0.13564192539337
"Abhd18",TRUE,3,87.5417727654012,86.1023534428992,50,49,0.0164426567686654
"Abi1",TRUE,4,135.357594026857,134.000228076394,90,89,0.0100279999819898
"Abi3bp",TRUE,3,41.1032478790568,40.2569131396052,20,19,0.0205904589812925
"Abl2",TRUE,3,61.6024570179958,61.5953168144602,39,38,0.000115907771884749
"Ablim1",TRUE,3,178.311698906416,178.298173873597,124,123,7.58505072954163e-05
"Ablim3",TRUE,4,58.558370343636,58.5492265208252,31,30,0.000156148860652405
"Abra",TRUE,3,73.9533757430753,73.9325835139421,36,35,0.000281153212065233
"Abtb2",TRUE,4,98.5216601280843,94.5474556528606,66,65,0.0403383831540906
"Acaca",TRUE,4,50.4204819607799,48.5707849581301,34,33,0.0366854288320485
"Acacb",TRUE,3,102.796561473888,102.544205230519,61,60,0.00245490938364767
"Acadl",TRUE,4,68.5935265810476,66.7570956977744,46,45,0.026772655887628
"Acadm",TRUE,3,48.1081352775722,47.4941977825925,36,35,0.0127616148794261
"Acadsb",TRUE,4,38.9314934620125,38.6097540035739,25,24,0.00826424649628554
"Acap2",TRUE,4,66.4427667014544,66.3407178835354,41,40,0.00153589055641634
"Acat1",TRUE,4,50.0611680910761,49.7399004986035,33,32,0.00641750092383142
"Acer2",TRUE,4,136.842180243384,133.452327827657,70,69,0.0247719848492497
"Acer3",TRUE,3,69.4887323430659,69.4860028765381,47,46,3.92792678149956e-05
"Ackr3",TRUE,4,104.56140433868,102.566885228797,60,59,0.0190750987182826
"Aco2",TRUE,4,94.9857755865444,94.0663460245173,60,59,0.00967965525732206
"Acox1",TRUE,4,62.2564479411781,58.504327031875,42,41,0.0602687919626932
"Acsl1",TRUE,3,48.9522597982598,48.7942045981796,35,34,0.00322876207822986
"Acss1",TRUE,4,69.294493979031,67.7985954845804,48,47,0.0215875520341244
"Actc1",TRUE,4,88.7925342104332,88.3706879064763,54,53,0.00475092087085982
"Actc1dt",TRUE,4,44.1959287202422,44.1369951418611,26,25,0.00133346170309323
"Actn1",TRUE,3,70.127748111637,69.3845959336283,51,50,0.0105971202272975
"Actn2",TRUE,3,102.178577509028,102.156541491145,61,60,0.000215661818943058
"Actn4",TRUE,3,70.3986726290172,70.1153410134409,45,44,0.00402467269616469
"Actr10",TRUE,3,40.1755061541268,39.6627037984905,25,24,0.0127640546373947
"Actr2",TRUE,3,64.3776929948701,64.3379684209843,39,38,0.000617054946175255
"Actr3",TRUE,3,59.641457245635,59.5234861192845,38,37,0.00197800543109894
"Acvr1",TRUE,3,78.2960768592658,78.28361483767,61,60,0.000159165338745382
"Acyp2",TRUE,3,163.459191990264,163.346235724808,97,96,0.000691036484891439
"Adam10",TRUE,3,111.541686308453,111.399504581931,70,69,0.00127469586687423
"Adam17",TRUE,4,58.09176094188,58.0090385468966,38,37,0.00142399530746107
"Adam19",TRUE,3,43.4996417249765,43.315375097663,38,37,0.00423604930998156
"Adam22",TRUE,5,51.4952923046032,41.4319938926657,29,28,0.195421716463157
"Adamts1",TRUE,4,67.8173683440385,57.5817026805157,32,31,0.150929856369494
"Adamts12",TRUE,3,32.2660972225278,32.2283723193091,23,22,0.00116918085749607
"Adamts2",TRUE,4,41.0055222941716,40.5504455682289,22,21,0.0110979375577263
"Adamts6",TRUE,4,47.7646225801044,46.3307962850153,24,23,0.0300185831613027
"Adamts9",TRUE,4,151.217870310657,148.349396008954,64,63,0.0189691489227418
"Adamtsl3",TRUE,3,39.2420197648839,39.1144807505104,28,27,0.00325006243658332
"Adamtsl5",TRUE,3,32.3734601567074,31.7712960320567,28,27,0.0186005487747017
"Adarb1",TRUE,4,81.8423832107906,81.7858600464892,53,52,0.000690634388735178
"Adcy6",TRUE,3,59.386280510066,58.4583470098871,45,44,0.0156253850587871
"Adcy9",TRUE,4,69.1686218642106,68.4970800204601,46,45,0.00970876425829159
"Adgrd1",TRUE,3,34.2953630115985,34.2953630115985,17,16,0
"Adgrf5",TRUE,3,98.1622930726417,93.613490132452,73,72,0.0463396157302843
"Adgrg6",TRUE,4,75.8615690953968,74.5108519439837,37,36,0.0178050252258108
"Adgrl2",TRUE,4,137.895635831294,129.32444799915,79,78,0.0621570637857655
"Adgrl4",TRUE,4,106.588137164805,105.860275601892,60,59,0.00682872955916092
"Adipor2",TRUE,4,47.0431438648868,42.2131480092847,39,38,0.10267162138386
"Adk",TRUE,3,140.177016442642,137.272988858446,93,92,0.0207168597099119
"Adprhl1",TRUE,4,64.2264594123169,64.2173388078854,40,39,0.000142006962783769
"Adra1a",TRUE,4,60.5972912190176,58.8095092706291,35,34,0.0295026710340386
"Adss2",TRUE,3,40.2658621875111,40.1455488606552,28,27,0.00298797344250623
"Aebp2",TRUE,3,48.4932005724394,47.5636160264534,34,33,0.0191693791090851
"Afap1l1",TRUE,3,80.8180735880499,80.4379560108093,56,55,0.00470337339613069
"Aff1",TRUE,4,142.977087864101,141.913684574324,88,87,0.00743757832574721
"Aff4",TRUE,3,54.1975998039876,53.4635188449361,36,35,0.0135445289405142
"Afg1l",TRUE,4,90.9035831012166,90.7186912223805,56,55,0.00203393389488604
"Afg2a",TRUE,3,79.9546501178644,73.9829710098913,50,49,0.0746883276853828
"Afg3l2",TRUE,3,57.6781548120416,57.4036266108324,40,39,0.00475965644365317
"Aftph",TRUE,4,71.9334064022606,71.4561393049569,43,42,0.00663484632765377
"Agap1",TRUE,3,130.717951408098,130.398494304776,76,75,0.00244386558909249
"Agfg1",TRUE,3,64.4444668724998,63.4772788783269,47,46,0.0150080843416149
"Agl",TRUE,3,62.9284629755659,62.8356865044411,42,41,0.00147431649746244
"Agmo",TRUE,4,41.6711747778621,41.2506076767822,26,25,0.010092518469226
"Ago3",TRUE,3,94.9847246020113,94.9828582972026,67,66,1.96484731252999e-05
"Agtpbp1",TRUE,4,89.4696106275678,89.2992412010655,53,52,0.00190421558009735
"Ahnak",TRUE,3,104.468774339019,102.046278164192,77,76,0.023188710599455
"Ahsg",TRUE,4,48.2761759843716,48.2744228374158,32,31,3.63149508029181e-05
"Aig1",TRUE,4,123.207712697,122.64888558393,70,69,0.00453565041373738
"Airn",TRUE,4,333.661055851319,316.837340707156,125,124,0.0504215725783119
"Akap10",TRUE,3,80.321608347539,78.6144628208188,51,50,0.0212538762836239
"Akap13",TRUE,3,152.916301170478,149.115156045795,96,95,0.0248576842075514
"Akap6",TRUE,4,122.92375585691,120.370428662434,68,67,0.0207716334135473
"Akt3",TRUE,3,122.420401255327,120.567237632976,88,87,0.0151377025671224
"Alcam",TRUE,4,61.7284783358613,59.5386654855358,21,20,0.0354749203181521
"Alpk1",TRUE,4,44.2240224254129,43.6518193198202,30,29,0.0129387394952092
"Alpk2",TRUE,4,73.9331948755928,73.8135362990806,44,43,0.00161846889903239
"Alpk3",TRUE,3,55.8959405917528,55.5676214950583,35,34,0.00587375564698778
"Ambra1",TRUE,3,103.615956216258,103.556133139676,69,68,0.000577353901528688
"Amfr",TRUE,4,48.3948251589061,48.0232771899635,32,31,0.00767743178578661
"Anapc1",TRUE,3,67.9091584255711,66.9103867005316,47,46,0.0147074672723873
"Anapc5",TRUE,4,56.109610547109,56.0132604875371,37,36,0.0017171756965052
"Angpt1",TRUE,3,62.3976400778878,60.9298506758802,37,36,0.0235231556862642
"Ank",TRUE,3,152.478772373158,151.467998744422,72,71,0.00662894652812807
"Ank2",TRUE,3,154.289187457953,152.649533972907,91,90,0.0106271444685138
"Ank3",TRUE,4,103.180876573253,98.7625687233294,48,47,0.0428209954854082
"Ankhd1",TRUE,3,97.1155282733535,96.8791977775489,73,72,0.00243349853526498
"Ankib1",TRUE,3,70.5079347703453,70.2310818957898,53,52,0.00392654919559454
"Ankrd1",TRUE,4,50.1062043457994,49.6741070097642,17,16,0.00862362938236427
"Ankrd11",TRUE,3,151.666905721699,150.319735227357,93,92,0.00888242881946799
"Ankrd12",TRUE,4,109.424474710848,107.710933836189,65,64,0.0156595759695222
"Ankrd17",TRUE,3,178.790684415471,178.146513270677,110,109,0.00360293460981975
"Ankrd28",TRUE,4,71.5239798931248,70.2364309929372,41,40,0.0180016394796756
"Ankrd33b",TRUE,3,97.7202953722031,96.4534717261348,61,60,0.0129637721748915
"Ankrd44",TRUE,4,93.0015862600587,92.6318118432015,60,59,0.00397600118156272
"Anks1",TRUE,4,69.639549634066,68.4985949436948,43,42,0.0163837172464005
"Ano4",TRUE,4,50.3801119256866,50.3088719759066,28,27,0.00141404905739473
"Ano6",TRUE,4,115.523081563189,115.145330635795,82,81,0.00326991733843907
"Antxr2",TRUE,4,83.8059701422797,82.3154067898535,52,51,0.0177858850615964
"Anxa2",TRUE,4,62.7846621156629,62.7520236922137,43,42,0.000519847082859792
"Anxa3",TRUE,3,57.0081085568145,56.9756634783754,43,42,0.000569130940499374
"Anxa6",TRUE,4,60.9169305422768,58.0711792347613,34,33,0.0467152773815568
"Aopep",TRUE,3,139.751117281346,139.532999359619,105,104,0.00156075977044179
"Aox1",TRUE,4,34.9511710619143,34.3436979988868,34,33,0.0173806211514731
"Ap1g1",TRUE,4,73.0033229018141,72.930637751234,46,45,0.000995641673432801
"Ap2a2",TRUE,4,54.0897503313404,53.6354507655799,38,37,0.00839899542847833
"Ap2b1",TRUE,3,84.4013486191456,83.9239047155605,59,58,0.00565682789903632
"Ap3b1",TRUE,4,87.2450263214915,86.8951747178051,67,66,0.00400998908977557
"Ap4e1",TRUE,4,49.0453981831318,48.0817880009466,29,28,0.0196473108157309
"Apaf1",TRUE,4,36.8663400774949,34.3327748760733,24,23,0.0687229921954797
"Apba1",TRUE,4,83.9593517392144,81.809617326769,50,49,0.0256044665414135
"Apbb2",TRUE,3,148.641498773394,145.280492874325,94,93,0.0226114909147525
"Apc",TRUE,3,97.8052442719868,97.73381766919,66,65,0.000730294201793935
"Aplp2",TRUE,4,105.759796661927,103.642762005799,67,66,0.0200173858398661
"Apoe",TRUE,3,94.4286129365377,94.3624416329702,83,82,0.00070075479782783
"App",TRUE,3,146.284252887311,140.905502702796,101,100,0.0367691674144757
"Appbp2",TRUE,4,77.1482512940346,75.1530398316493,49,48,0.0258620439079158
"Appl1",TRUE,4,63.6460069949244,59.2417942614945,45,44,0.0691985709925379
"Aqp1",TRUE,3,53.4465149656578,53.1818214830563,48,47,0.00495249283833776
"Arb2a",TRUE,3,143.891580793821,143.529603286463,92,91,0.00251562673341921
"Arf4",TRUE,4,66.1814465800789,63.6200701781033,49,48,0.0387023332721554
"Arfgef1",TRUE,4,135.918745286284,135.237323238418,81,80,0.0050134515767577
"Arfgef2",TRUE,3,73.6521177507461,72.5943220542393,48,47,0.0143620540564305
"Arhgap10",TRUE,3,94.6024989560871,91.3787537581395,72,71,0.0340767446264185
"Arhgap12",TRUE,3,84.1762060587353,79.0539217314948,57,56,0.0608519267744888
"Arhgap17",TRUE,3,78.991676517077,78.6975510105963,49,48,0.00372349998695365
"Arhgap18",TRUE,4,60.7286675376494,58.5389877943767,29,28,0.0360567723952635
"Arhgap21",TRUE,3,118.742202708975,117.899696004467,79,78,0.0070952591857647
"Arhgap24",TRUE,4,101.600675485782,95.9386087461618,53,52,0.0557286328319027
"Arhgap26",TRUE,3,160.64315457823,160.563455284658,110,109,0.000496126297950039
"Arhgap29",TRUE,4,116.887014041178,116.554121210895,76,75,0.00284798814490961
"Arhgap32",TRUE,4,57.4876163856328,54.270307685048,40,39,0.0559652478718691
"Arhgap35",TRUE,3,48.4265215546036,48.4226782845967,39,38,7.93629169205667e-05
"Arhgap42",TRUE,3,88.1807839976254,88.0277090988442,60,59,0.00173592127265809
"Arhgap5",TRUE,4,76.9768019134926,76.668980646762,46,45,0.0039988835477538
"Arhgef11",TRUE,3,65.576956161235,63.8192687131062,47,46,0.0268034314341629
"Arhgef12",TRUE,3,110.844893176948,109.316950751106,101,100,0.0137845089841285
"Arhgef15",TRUE,3,67.4271502744425,67.418091555438,45,44,0.000134348240546145
"Arhgef2",TRUE,3,50.1309373693672,50.0934686123042,42,41,0.000747417842737019
"Arhgef3",TRUE,3,109.705923551572,109.069769344075,85,84,0.00579872250196345
"Arid1a",TRUE,3,68.7865364534481,68.7574153193491,45,44,0.000423355144777982
"Arid1b",TRUE,3,163.586923662046,163.415408308373,110,109,0.00104846615997101
"Arid2",TRUE,3,80.2236539233442,79.4290317780794,58,57,0.00990508542560431
"Arid4b",TRUE,3,85.5840708603081,83.961916693799,69,68,0.0189539262412133
"Arid5b",TRUE,4,81.3193436810705,81.1819170466332,48,47,0.0016899624150476
"Arih1",TRUE,3,162.205124116434,159.726979116149,106,105,0.0152778465771917
"Ark2n",TRUE,3,65.2732963708012,64.7642993633021,48,47,0.00779793630472791
"Arl15",TRUE,3,183.99540699357,182.420599961336,98,97,0.00855894751921293
"Arl8b",TRUE,4,50.4350068393029,49.2071203821058,36,35,0.0243459163415896
"Armh3",TRUE,3,73.562133989286,71.6337230248505,51,50,0.0262147229812068
"Arnt",TRUE,3,66.6324886651644,65.9013091897753,50,49,0.0109733178219313
"Arpc2",TRUE,3,50.6901244636942,50.0218483509716,41,40,0.0131835563592125
"Arrdc3",TRUE,3,50.7599685880458,47.770849579549,29,28,0.0588873297530125
"Art1",TRUE,4,60.7472584781152,54.0441534765282,41,40,0.110344156584479
"Art3",TRUE,4,67.8311771355907,65.5874745808021,34,33,0.0330777475717932
"Asap1",TRUE,3,168.433413693019,167.496654795266,104,103,0.00556159776860354
"Asb14",TRUE,3,41.0724921256949,39.8553508700879,31,30,0.0296339762360206
"Asb3",TRUE,3,57.620402498785,57.1721306931308,41,40,0.00777974096351719
"Ascc3",TRUE,3,121.242967711642,121.212475887351,81,80,0.000251493549411341
"Ash1l",TRUE,3,109.770340970063,108.974689012733,86,85,0.00724833274907155
"Asph",TRUE,3,131.880022000057,130.717314031015,82,81,0.00881640715105414
"Asxl1",TRUE,3,100.99605400739,100.740704947821,60,59,0.00252830728961095
"Asxl2",TRUE,4,69.3011216377286,67.9554767033091,52,51,0.019417361546524
"Atad1",TRUE,3,70.5311103010637,70.5289844699585,37,36,3.01403323459404e-05
"Atad2b",TRUE,3,91.4515723710932,91.0773484568046,71,70,0.00409204461537438
"Atcayos",TRUE,4,56.7627424088904,52.3648438893234,39,38,0.0774786124300813
"Ate1",TRUE,3,102.793059437893,102.483279839615,69,68,0.00301362368210067
"Atf2",TRUE,4,74.3889852959915,74.3889428199068,44,43,5.7099965178331e-07
"Atf6",TRUE,4,100.517480213551,98.9354233589152,66,65,0.0157391217057394
"Atf7",TRUE,3,84.070487019415,83.8344743717325,61,60,0.00280731866853545
"Atg10",TRUE,4,83.269189149093,82.4293912726455,51,50,0.0100853375063366
"Atl3",TRUE,4,51.1163188612676,48.9809987423943,37,36,0.0417737459668942
"Atosa",TRUE,3,82.1017471664518,82.0901489063831,56,55,0.000141266909279847
"Atp10d",TRUE,3,110.828919588895,105.528533298404,61,60,0.0478249387447989
"Atp11a",TRUE,3,62.0046789802888,61.8345347548797,42,41,0.00274405461341265
"Atp1a1",TRUE,4,84.7066836423149,84.0898367363806,51,50,0.00728215153055767
"Atp1b3",TRUE,3,114.136729049605,113.57506733146,72,71,0.00492095509325663
"Atp2a2",TRUE,3,149.579436861274,147.918881191249,102,101,0.0111014970029951
"Atp2b1",TRUE,3,89.8766760422094,87.7258142752646,57,56,0.0239312562686974
"Atp2b4",TRUE,3,67.9474808339259,67.7593148841091,46,45,0.00276928515240615
"Atp2c1",TRUE,4,146.025020390391,145.93842380509,83,82,0.000593025668268243
"Atp5f1a",TRUE,4,71.1475574949294,68.0991696510812,62,61,0.0428459943135151
"Atp5f1b",TRUE,3,50.9989247451439,50.90165039135,37,36,0.00190738048458916
"Atp5f1c",TRUE,4,58.5128869752723,57.6661732727993,50,49,0.0144705507836397
"Atp5pb",TRUE,4,62.434297866779,61.4200722037718,44,43,0.0162446875781529
"Atp6v0a1",TRUE,3,76.3636512597603,76.1731568281426,51,50,0.00249456945123938
"Atp6v0b",TRUE,3,115.907652021431,115.19720721326,84,83,0.00612940384677174
"Atp6v0d1",TRUE,3,42.1960576927451,41.9966784851705,32,31,0.00472506718581278
"Atp6v1h",TRUE,4,55.8872600125504,55.8799725596913,42,41,0.000130395601026345
"Atp8a1",TRUE,3,84.2962274272471,81.2803247176613,59,58,0.0357774339568004
"Atp9b",TRUE,3,116.968269821314,116.946173935177,72,71,0.000188904958334901
"Atrn",TRUE,4,57.0934274844822,56.5616033018781,38,37,0.00931498083117577
"Atrnl1",TRUE,3,111.038807199197,106.674867843149,78,77,0.0393010287675251
"Atxn1",TRUE,4,157.117199685222,154.761687333586,99,98,0.01499207188236
"Atxn2",TRUE,3,80.0381728046061,79.634675922462,53,52,0.00504130551717019
"Atxn7",TRUE,4,77.0840075671119,76.5081358091451,60,59,0.00747070340712941
"Atxn7l1",TRUE,3,89.5003216076968,89.2928896554272,56,55,0.00231766711608994
"Auts2",TRUE,4,116.404066883202,111.63151436122,68,67,0.0409998778373564
"Avl9",TRUE,3,43.9798891835384,43.5559990138089,31,30,0.00963827280147256
"Axl",TRUE,4,44.3108367445914,43.969227020664,32,31,0.00770939456405229
"B2m",TRUE,3,58.9785161405069,58.9723659312068,45,44,0.000104278806971059
"B3galt1",TRUE,4,84.8898786529342,82.9074128742016,36,35,0.0233533821721881
"B4galt1",TRUE,4,120.659841472393,119.263301449907,85,84,0.0115741907617692
"B4galt5",TRUE,4,65.8973240643493,64.387759706541,46,45,0.0229078248508884
"BC005537",TRUE,4,62.1713180706978,61.6343893802016,45,44,0.00863627645605991
"Babam2",TRUE,4,122.301931071313,120.906607963358,72,71,0.0114088395476057
"Bach1",TRUE,4,62.0970136573788,61.7167988309865,42,41,0.00612291644957619
"Bach2",TRUE,4,98.9015573682028,97.8787282498487,54,53,0.0103418909223669
"Bag3",TRUE,4,96.7195057959871,96.7010771920908,58,57,0.000190536580440881
"Banp",TRUE,4,50.1370053768934,49.8371118626594,38,37,0.00598148038518775
"Baz1b",TRUE,4,78.2029660182665,76.1395366568201,64,63,0.0263855639562875
"Baz2b",TRUE,4,120.521747386937,118.729863755508,78,77,0.0148677203100611
"Bbs9",TRUE,3,66.6207214593735,63.8895895467517,40,39,0.0409952317056079
"Bbx",TRUE,3,112.629641324302,112.58519232471,65,64,0.000394647439780349
"Bcas3",TRUE,3,102.598643020467,98.0986919602516,79,78,0.0438597522124906
"Bckdhb",TRUE,4,69.2339989980393,68.0087520201168,44,43,0.0176971862907596
"Bcl2",TRUE,3,74.2510858892073,73.5045953261387,44,43,0.0100535979255899
"Bcl2l13",TRUE,3,46.6956643739024,46.6908957600393,37,36,0.000102121126811849
"Bclaf1",TRUE,3,80.8794508829343,79.8659988741711,53,52,0.0125304016990675
"Bdp1",TRUE,4,79.3668352926139,78.3823591555637,58,57,0.0124041248894524
"Bhlhe40",TRUE,4,63.8594830196102,62.3914604319386,45,44,0.0229883255901207
"Bicc1",TRUE,3,77.4779498220507,75.2597924041584,57,56,0.0286295316665828
"Bicra",TRUE,3,54.7281262667138,54.5873505572459,40,39,0.00257227351036804
"Bicral",TRUE,4,72.2923966175037,72.1701586674152,42,41,0.0016908825244133
"Birc6",TRUE,3,126.195900383529,126.18370808629,89,88,9.66140516616143e-05
"Bltp3b",TRUE,3,67.4522281822475,66.1732543974226,50,49,0.0189611791825366
"Bmp2k",TRUE,3,50.3483875771134,50.2463387591944,39,38,0.0020268537450705
"Bmpr1a",TRUE,4,150.967978672492,150.599082917735,92,91,0.00244353642408857
"Bmpr2",TRUE,3,170.529415786592,169.710167702061,103,102,0.00480414525993922
"Bnc2",TRUE,3,70.3600822646646,68.2305942851455,41,40,0.0302655697801609
"Bnip3",TRUE,4,54.4792510172848,54.3752434862095,32,31,0.00190912189747827
"Bod1l",TRUE,3,61.4755949218711,61.2876005710979,43,42,0.00305803223233825
"Bptf",TRUE,3,85.239551947175,85.2395519471751,64,63,-4.44089209850063e-16
"Braf",TRUE,3,115.790332419965,115.786138222995,78,77,3.6222341554426e-05
"Brd10",TRUE,4,81.4132309742409,78.8254221348254,55,54,0.031786096786089
"Brwd1",TRUE,4,104.388033396968,102.218068727909,72,71,0.0207874849103284
"Btaf1",TRUE,4,80.3024528958552,79.6035801725458,53,52,0.00870300592456097
"Btbd7",TRUE,3,100.043863851783,98.6557079990631,65,64,0.0138754722106379
"Btbd9",TRUE,3,112.649541841348,108.584050519154,76,75,0.0360897279806057
"Btg2",TRUE,3,112.440013921393,112.368958735021,64,63,0.000631938612367766
"Btrc",TRUE,3,57.8663822733772,57.8369280328656,38,37,0.000509004353728248
"Bzw2",TRUE,3,52.4769286616493,51.2001733412833,36,35,0.0243298408067666
"C1galt1",TRUE,4,43.3567377069103,42.8453903205423,22,21,0.0117939543750893
"Cab39",TRUE,3,61.3250828331072,61.2698380874393,46,45,0.000900850730495395
